t,x,y,z,vx,vy,vz,ax,ay,az,type
0.0,0.0499999999999999,0.55,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0
0.008,0.05000020311542585,0.549999683589035,0.05,7.600219614228142e-05,-0.00011839538092516204,0.0,0.018917577205720702,-0.029469592632027232,0.0,0
0.016,0.05000161431228872,0.5499974852421632,0.05,0.00030135948317235424,-0.0004694544712735168,0.0,0.037339497366750025,-0.05816705619945987,0.0,0
0.024,0.050005412616667466,0.5499915682855933,0.05,0.0006721239962079397,-0.0010470273307761878,0.0,0.055270108351901055,-0.08609916376426802,0.0,0
0.032,0.05001274561085376,0.5499801450283182,0.05,0.0011843826533172643,-0.0018450182036600605,0.0,0.07271375802998689,-0.11327268838842183,0.0,0
0.04,0.05002472971161564,0.5499614763286388,0.05,0.0018342571555190576,-0.0028573855186477793,0.0,0.08967479426982058,-0.13969440313389145,0.0,0
0.048,0.05004245044846108,0.5499338711606887,0.05,0.002617903986782556,-0.004078141888957752,0.0,0.10615756494021525,-0.16537108106264695,0.0,0
0.056,0.05006696274190163,0.5498956861809572,0.05,0.003531514414027499,-0.005501354112304146,0.0,0.12216641790998395,-0.19030949523665852,0.0,0
0.064,0.05009929118171597,0.5498453252948142,0.05,0.004571314487124132,-0.007121143170896892,0.0,0.13770570104793978,-0.21451641871789623,0.0,0
0.07200000000000001,0.05014043030521359,0.549781239223034,0.05,0.005733565038893204,-0.008931684231441677,0.0,0.15277976222289583,-0.23799862456833026,0.0,0
0.08000000000000002,0.0501913448754983,0.5497019250683192,0.05,0.007014561685105967,-0.010927206645139952,0.0,0.1673929493036651,-0.2607628858499307,0.0,0
0.08800000000000002,0.05025297015973191,0.5496059258818246,0.05,0.00841063482448418,-0.01310199394768893,0.0,0.18154961015906076,-0.28281597562466765,0.0,0
0.09600000000000003,0.050326212207397795,0.5494918302296817,0.05,0.00991814963870011,-0.015450383859281585,0.0,0.19525409265789592,-0.3041646669545114,0.0,0
0.10400000000000004,0.05041194812856452,0.5493582717595225,0.05,0.011533506092376524,-0.017966768284606652,0.0,0.20851074466898356,-0.32481573290143184,0.0,0
0.11200000000000004,0.05051102637214942,0.5492039287670033,0.05,0.013253138933086687,-0.020645593312848615,0.0,0.22132391406113683,-0.34477594652739924,0.0,0
0.12000000000000005,0.050624267004182245,0.5490275237623291,0.05,0.01507351769135439,-0.023481359217687753,0.0,0.23369794870316882,-0.36405208089438373,0.0,0
0.12800000000000006,0.0507524619860687,0.5488278230367772,0.05,0.016991146680653903,-0.026468620457300064,0.0,0.24563719646389257,-0.3826509090643554,0.0,0
0.13600000000000007,0.0508963754528541,0.5486036362292221,0.05,0.01900256499741002,-0.029601985674357328,0.0,0.2571460052121212,-0.40057920409928444,0.0,0
0.14400000000000007,0.05105674399148699,0.5483538158926583,0.05,0.021104346520998025,-0.03287611769602709,0.0,0.26822872281666776,-0.4178437390611409,0.0,0
0.15200000000000008,0.05123427691908267,0.5480772570607254,0.05,0.023293099913743714,-0.03628573353397263,0.0,0.2788896971463453,-0.43445128701189495,0.0,0
0.1600000000000001,0.05142965656118689,0.5477728968142314,0.05,0.025565468620923397,-0.03982560438435305,0.0,0.289133276069967,-0.4504086210135167,0.0,0
0.1680000000000001,0.0516435385300394,0.5474397138476772,0.05,0.027918130870763877,-0.04349055562782314,0.0,0.29896380745634593,-0.46572251412797616,0.0,0
0.1760000000000001,0.051876552002837535,0.5470767280357806,0.05,0.03034779967444245,-0.047275466829533486,0.0,0.30838563917429496,-0.48039973941724373,0.0,0
0.1840000000000001,0.0521292999999999,0.546683,0.05,0.03285122282608695,-0.051175271739130446,0.0,0.31740311909262753,-0.49444706994328935,0.0,0
0.19200000000000012,0.05240235966342989,0.5462576306750588,0.05,0.03542518290277569,-0.05518495829075611,0.0,0.32602059508015646,-0.5078712787680832,0.0,0
0.20000000000000012,0.05269628253477935,0.5457997608754692,0.05,0.03806649726453749,-0.059299568603048365,0.0,0.3342424150056949,-0.5206791389535954,0.0,0
0.20800000000000013,0.05301159483371215,0.5453085708620563,0.05,0.04077201805435166,-0.06351419897914082,0.0,0.342072926738056,-0.532877423561796,0.0,0
0.21600000000000014,0.05334879773616778,0.5447832799084822,0.05,0.043538632198148075,-0.06782399990666285,0.0,0.34951647814605274,-0.5444729056546552,0.0,0
0.22400000000000014,0.053708367652624996,0.54422314586777,0.05,0.04636326140480704,-0.07222417605773963,0.0,0.3565774170984983,-0.5554723582941432,0.0,0
0.23200000000000015,0.05409075650636539,0.5436274647388276,0.05,0.04924286216615942,-0.07670998628899209,0.0,0.36326009146420557,-0.5658825545422301,0.0,0
0.24000000000000016,0.054496392011737,0.5429955702329724,0.05,0.052174425756986526,-0.08127674364153684,0.0,0.36956884911198784,-0.5757102674608859,0.0,0
0.24800000000000016,0.05492567795241791,0.5423268333404544,0.05,0.055154978235020254,-0.08591981534098637,0.0,0.3755080379106582,-0.5849622701120808,0.0,0
0.25600000000000017,0.05537899445967988,0.541620661896981,0.05,0.05818158044094294,-0.09063462279744883,0.0,0.3810820057290295,-0.593645335557785,0.0,0
0.2640000000000002,0.0558566982906519,0.5408765001502407,0.05,0.06125132799838743,-0.09541664160552821,0.0,0.3862951004359152,-0.6017662368599687,0.0,0
0.2720000000000002,0.05635912310658387,0.540093828326427,0.05,0.06436135131393712,-0.1002614015443242,0.0,0.391151669900128,-0.6093317470806017,0.0,0
0.2800000000000002,0.05688657975111012,0.539272162196763,0.05,0.06750881557712586,-0.1051644865774323,0.0,0.39565606199048114,-0.6163486392816544,0.0,0
