t,x,y,z,vx,vy,vz,ax,ay,az,type
0.0,0.25,0.25,0.05,0.0,-0.0,0.0,0.0,-0.0,0.0,0
0.008,0.2500000295515254,0.24999998140578175,0.05,1.1070780241338998e-05,-6.96588419679757e-06,0.0,0.0027624247015049968,-0.001738154868362694,0.0,0
0.016,0.25000023576943003,0.24999985165069571,0.05,4.412252954377683e-05,-2.7762490499455074e-05,0.0,0.005494768553265837,-0.003457382460481874,0.0,0
0.024,0.25000079355561733,0.24999950068410595,0.05,9.89150171431528e-05,-6.223866247209612e-05,0.0,0.008197140940190683,-0.005157751602816608,0.0,0
0.032,0.25000187589347356,0.2499988196625335,0.05,0.0001752088874329171,-0.00011024379433981297,0.0,0.010869651247187693,-0.006839331121825963,0.0,0
0.04,0.2500036538548696,0.24999770094525056,0.05,0.00027276565996413066,-0.00017162783098866643,0.0,0.013512408859165026,-0.008502189843969003,0.0,0
0.048,0.250006296607163,0.24999603808987494,0.05,0.00039134772944546487,-0.0002462412679656857,0.0,0.01612552316103085,-0.010146396595704803,0.0,0
0.056,0.25000997142019965,0.24999372584796428,0.05,0.0005307183657432027,-0.00033393515147886905,0.0,0.01870910353769332,-0.011772020203492424,0.0,0
0.064,0.25001484367331567,0.24999066016061036,0.05,0.0006906417138812372,-0.0004345610783971828,0.0,0.021263259374060595,-0.013379129493790932,0.0,0
0.07200000000000001,0.2500210768623395,0.24998673815403358,0.05,0.0008708827940410721,-0.0005479711962505621,0.0,0.02378810005504084,-0.014967793293059401,0.0,0
0.08000000000000002,0.2500288326065937,0.24998185813517698,0.05,0.0010712075015618227,-0.0006740182032299107,0.0,0.026283734965542215,-0.016538080427756893,0.0,0
0.08800000000000002,0.25003827065589673,0.24997591958730092,0.05,0.0012913826069402149,-0.0008125553481871012,0.0,0.028750273490472877,-0.01809005972434248,0.0,0
0.09600000000000003,0.250049548897565,0.2499688231655771,0.05,0.0015311757558305833,-0.0009634364306349736,0.0,0.03118782501474099,-0.019623800009275223,0.0,0
0.10400000000000004,0.2500628233634145,0.24996047069268298,0.05,0.0017903554690448778,-0.0011265158007473385,0.0,0.033596498923254704,-0.02113937010901419,0.0,0
0.11200000000000004,0.25007824823676317,0.2499507651543962,0.05,0.0020686911425526547,-0.0013016483593589734,0.0,0.035976404600922204,-0.022636838850018458,0.0,0
0.12000000000000005,0.2500959758594322,0.24993961069518872,0.05,0.002365953047481083,-0.0014886895579656247,0.0,0.03832765143265163,-0.024116275058747083,0.0,0
0.12800000000000006,0.2501161567387483,0.24992691261382127,0.05,0.0026819123301149426,-0.0016874953987240082,0.0,0.040650348803351145,-0.02557774756165914,0.0,0
0.13600000000000007,0.25013893955454564,0.2499125773589376,0.05,0.003016341011896623,-0.001897922434451807,0.0,0.042944606097928904,-0.027021325185213687,0.0,0
0.14400000000000007,0.25016447116616725,0.2498965125246588,0.05,0.0033690119894261255,-0.002119827768627674,0.0,0.0452105327012931,-0.028447076755869806,0.0,0
0.15200000000000008,0.2501928966194676,0.2498786268461777,0.05,0.0037396990344610633,-0.0023530690553912304,0.0,0.047448237998351836,-0.02985507110008654,0.0,0
0.1600000000000001,0.25022435915381386,0.24985883019535307,0.05,0.004128176793916659,-0.0025975044995430654,0.0,0.049657831374013334,-0.031245377044322988,0.0,0
0.1680000000000001,0.25025900020908826,0.24983703357630402,0.05,0.004534220789865745,-0.0028529928565447374,0.0,0.051839422213185715,-0.032618063415038194,0.0,0
0.1760000000000001,0.2502969594326896,0.24981314912100427,0.05,0.004957607419538764,-0.0031193934325187724,0.0,0.05399311990077716,-0.03397319903869124,0.0,0
0.1840000000000001,0.25033837468653547,0.24978709008487654,0.05,0.005398113955323774,-0.0033965660842486655,0.0,0.05611903382169581,-0.03531085274174117,0.0,0
0.19200000000000012,0.2503833820540639,0.24975877084238673,0.05,0.005855518544766439,-0.0036843712191788817,0.0,0.05821727336084984,-0.03663109335064708,0.0,0
0.20000000000000012,0.2504321158472354,0.2497281068826384,0.05,0.006329600210570037,-0.003982669795414854,0.0,0.060287947903147406,-0.03793398969186802,0.0,0
0.20800000000000013,0.2504847086135346,0.249695014804967,0.05,0.006820138850595456,-0.004291323321722982,0.0,0.06233116683349669,-0.039219610591863074,0.0,0
0.21600000000000014,0.2505412911429725,0.24965941231453415,0.05,0.007326915237861193,-0.004610193857530637,0.0,0.0643470395368058,-0.040488024877091286,0.0,0
0.22400000000000014,0.2506019924750882,0.24962121821792205,0.05,0.007849711020543354,-0.0049391440129261535,0.0,0.06633567539798295,-0.041739301374011724,0.0,0
0.23200000000000015,0.2506669399059505,0.24958035241872778,0.05,0.008388308721975664,-0.005278036948658843,0.0,0.06829718380193626,-0.04297350890908348,0.0,0
0.24000000000000016,0.2507362589951604,0.24953673591315753,0.05,0.00894249174064945,-0.005626736376138978,0.0,0.07023167413357394,-0.04419071630876561,0.0,0
0.24800000000000016,0.2508100735728523,0.24949029078562102,0.05,0.009512044350213656,-0.005985106557437804,0.0,0.07213925577780408,-0.04539099239951717,0.0,0
0.25600000000000017,0.2508885057466965,0.24944094020432578,0.05,0.010096751699474832,-0.006353012305287533,0.0,0.0740200381195349,-0.046574406007797234,0.0,0
0.2640000000000002,0.2509716759089007,0.2493886084168715,0.05,0.010696399812397141,-0.006730318983081345,0.0,0.07587413054367458,-0.04774102596006489,0.0,0
0.2720000000000002,0.2510597027432119,0.24933322074584421,0.05,0.01131077558810236,-0.007116892504873393,0.0,0.07770164243513118,-0.048890921082779155,0.0,0
