x,y,z,type,cmd,path_id
0.4472,-0.24599999999999997,0.0,1,DRAW_SEGMENT,2
0.4472,-0.24719999999999998,0.0,1,DRAW_SEGMENT,2
0.4484,-0.24839999999999998,0.0,1,DRAW_SEGMENT,2
0.4484,-0.2496,0.0,1,DRAW_SEGMENT,2
0.4484,-0.25079999999999997,0.0,1,DRAW_SEGMENT,2
0.4484,-0.252,0.0,1,DRAW_SEGMENT,2
0.4484,-0.2532,0.0,1,DRAW_SEGMENT,2
0.4496,-0.25439999999999996,0.0,1,DRAW_SEGMENT,2
0.4496,-0.2556,0.0,1,DRAW_SEGMENT,2
0.4496,-0.2568,0.0,1,DRAW_SEGMENT,2
0.4496,-0.25799999999999995,0.0,1,DRAW_SEGMENT,2
0.4496,-0.2592,0.0,1,DRAW_SEGMENT,2
0.4496,-0.26039999999999996,0.0,1,DRAW_SEGMENT,2
0.4496,-0.2616,0.0,1,DRAW_SEGMENT,2
0.4496,-0.2628,0.0,1,DRAW_SEGMENT,2
0.4508,-0.26399999999999996,0.0,1,DRAW_SEGMENT,2
0.4508,-0.2652,0.0,1,DRAW_SEGMENT,2
0.4508,-0.26639999999999997,0.0,1,DRAW_SEGMENT,2
0.452,-0.26759999999999995,0.0,1,DRAW_SEGMENT,2
0.4532,-0.26759999999999995,0.0,1,DRAW_SEGMENT,2
0.4544,-0.26759999999999995,0.0,1,DRAW_SEGMENT,2
0.4556,-0.26759999999999995,0.0,1,DRAW_SEGMENT,2
0.4556,-0.26759999999999995,0.0,0,PEN_DOWN,2
0.4556,-0.26759999999999995,0.05,0,LIFT_PEN,2
0.524,-0.28919999999999996,0.05,0,TRAVEL_APPROACH,3
0.524,-0.28919999999999996,0.0,0,PEN_DOWN,3
0.524,-0.28919999999999996,0.0,1,DRAW_SEGMENT,3
0.5228,-0.288,0.0,1,DRAW_SEGMENT,3
0.5216,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5204,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5192,-0.2868,0.0,1,DRAW_SEGMENT,3
0.518,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5168,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5156,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5144,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5132,-0.2868,0.0,1,DRAW_SEGMENT,3
0.512,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5108,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5096,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5084,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5072,-0.2868,0.0,1,DRAW_SEGMENT,3
0.506,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5048,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5036,-0.288,0.0,1,DRAW_SEGMENT,3
0.5024,-0.288,0.0,1,DRAW_SEGMENT,3
0.5012,-0.288,0.0,1,DRAW_SEGMENT,3
0.5,-0.288,0.0,1,DRAW_SEGMENT,3
0.4988,-0.288,0.0,1,DRAW_SEGMENT,3
0.4976,-0.288,0.0,1,DRAW_SEGMENT,3
0.4964,-0.288,0.0,1,DRAW_SEGMENT,3
0.4952,-0.288,0.0,1,DRAW_SEGMENT,3
0.494,-0.288,0.0,1,DRAW_SEGMENT,3
0.4928,-0.288,0.0,1,DRAW_SEGMENT,3
0.4916,-0.288,0.0,1,DRAW_SEGMENT,3
0.4904,-0.288,0.0,1,DRAW_SEGMENT,3
0.4892,-0.288,0.0,1,DRAW_SEGMENT,3
0.488,-0.288,0.0,1,DRAW_SEGMENT,3
0.4868,-0.288,0.0,1,DRAW_SEGMENT,3
0.4856,-0.288,0.0,1,DRAW_SEGMENT,3
0.4844,-0.288,0.0,1,DRAW_SEGMENT,3
0.4832,-0.288,0.0,1,DRAW_SEGMENT,3
0.482,-0.288,0.0,1,DRAW_SEGMENT,3
0.4808,-0.288,0.0,1,DRAW_SEGMENT,3
0.4796,-0.288,0.0,1,DRAW_SEGMENT,3
0.4784,-0.288,0.0,1,DRAW_SEGMENT,3
0.4772,-0.288,0.0,1,DRAW_SEGMENT,3
0.476,-0.288,0.0,1,DRAW_SEGMENT,3
0.4748,-0.288,0.0,1,DRAW_SEGMENT,3
0.4736,-0.288,0.0,1,DRAW_SEGMENT,3
0.4724,-0.288,0.0,1,DRAW_SEGMENT,3
0.4712,-0.288,0.0,1,DRAW_SEGMENT,3
0.47,-0.2868,0.0,1,DRAW_SEGMENT,3
0.4688,-0.2868,0.0,1,DRAW_SEGMENT,3
0.4676,-0.2868,0.0,1,DRAW_SEGMENT,3
0.4664,-0.2868,0.0,1,DRAW_SEGMENT,3
0.4652,-0.2868,0.0,1,DRAW_SEGMENT,3
0.464,-0.2868,0.0,1,DRAW_SEGMENT,3
0.4628,-0.28559999999999997,0.0,1,DRAW_SEGMENT,3
0.4616,-0.28559999999999997,0.0,1,DRAW_SEGMENT,3
0.46040000000000003,-0.2868,0.0,1,DRAW_SEGMENT,3
0.4592,-0.28559999999999997,0.0,1,DRAW_SEGMENT,3
0.458,-0.28559999999999997,0.0,1,DRAW_SEGMENT,3
0.4568,-0.28559999999999997,0.0,1,DRAW_SEGMENT,3
0.4556,-0.28559999999999997,0.0,1,DRAW_SEGMENT,3
0.4544,-0.28559999999999997,0.0,1,DRAW_SEGMENT,3
0.4532,-0.28559999999999997,0.0,1,DRAW_SEGMENT,3
0.452,-0.28559999999999997,0.0,1,DRAW_SEGMENT,3
0.4508,-0.2844,0.0,1,DRAW_SEGMENT,3
0.4496,-0.2844,0.0,1,DRAW_SEGMENT,3
0.4508,-0.2844,0.0,1,DRAW_SEGMENT,3
0.452,-0.28559999999999997,0.0,1,DRAW_SEGMENT,3
0.4532,-0.28559999999999997,0.0,1,DRAW_SEGMENT,3
0.4544,-0.28559999999999997,0.0,1,DRAW_SEGMENT,3
0.4556,-0.28559999999999997,0.0,1,DRAW_SEGMENT,3
0.4568,-0.28559999999999997,0.0,1,DRAW_SEGMENT,3
0.458,-0.28559999999999997,0.0,1,DRAW_SEGMENT,3
0.4592,-0.28559999999999997,0.0,1,DRAW_SEGMENT,3
0.46040000000000003,-0.2868,0.0,1,DRAW_SEGMENT,3
0.4616,-0.28559999999999997,0.0,1,DRAW_SEGMENT,3
0.4628,-0.28559999999999997,0.0,1,DRAW_SEGMENT,3
0.464,-0.2868,0.0,1,DRAW_SEGMENT,3
0.4652,-0.2868,0.0,1,DRAW_SEGMENT,3
0.4664,-0.2868,0.0,1,DRAW_SEGMENT,3
0.4676,-0.2868,0.0,1,DRAW_SEGMENT,3
0.4688,-0.2868,0.0,1,DRAW_SEGMENT,3
0.47,-0.2868,0.0,1,DRAW_SEGMENT,3
0.4712,-0.288,0.0,1,DRAW_SEGMENT,3
0.4724,-0.288,0.0,1,DRAW_SEGMENT,3
0.4736,-0.288,0.0,1,DRAW_SEGMENT,3
0.4748,-0.288,0.0,1,DRAW_SEGMENT,3
0.476,-0.288,0.0,1,DRAW_SEGMENT,3
0.4772,-0.288,0.0,1,DRAW_SEGMENT,3
0.4784,-0.288,0.0,1,DRAW_SEGMENT,3
0.4796,-0.288,0.0,1,DRAW_SEGMENT,3
0.4808,-0.288,0.0,1,DRAW_SEGMENT,3
0.482,-0.288,0.0,1,DRAW_SEGMENT,3
0.4832,-0.288,0.0,1,DRAW_SEGMENT,3
0.4844,-0.288,0.0,1,DRAW_SEGMENT,3
0.4856,-0.288,0.0,1,DRAW_SEGMENT,3
0.4868,-0.288,0.0,1,DRAW_SEGMENT,3
0.488,-0.288,0.0,1,DRAW_SEGMENT,3
0.4892,-0.288,0.0,1,DRAW_SEGMENT,3
0.4904,-0.288,0.0,1,DRAW_SEGMENT,3
0.4916,-0.288,0.0,1,DRAW_SEGMENT,3
0.4928,-0.288,0.0,1,DRAW_SEGMENT,3
0.494,-0.288,0.0,1,DRAW_SEGMENT,3
0.4952,-0.288,0.0,1,DRAW_SEGMENT,3
0.4964,-0.288,0.0,1,DRAW_SEGMENT,3
0.4976,-0.288,0.0,1,DRAW_SEGMENT,3
0.4988,-0.288,0.0,1,DRAW_SEGMENT,3
0.5,-0.288,0.0,1,DRAW_SEGMENT,3
0.5012,-0.288,0.0,1,DRAW_SEGMENT,3
0.5024,-0.288,0.0,1,DRAW_SEGMENT,3
0.5036,-0.288,0.0,1,DRAW_SEGMENT,3
0.5048,-0.2868,0.0,1,DRAW_SEGMENT,3
0.506,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5072,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5084,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5096,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5108,-0.2868,0.0,1,DRAW_SEGMENT,3
0.512,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5132,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5144,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5156,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5168,-0.2868,0.0,1,DRAW_SEGMENT,3
0.518,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5192,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5204,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5216,-0.2868,0.0,1,DRAW_SEGMENT,3
0.5228,-0.288,0.0,1,DRAW_SEGMENT,3
0.524,-0.28919999999999996,0.0,1,DRAW_SEGMENT,3
0.524,-0.2904,0.0,1,DRAW_SEGMENT,3
0.524,-0.29159999999999997,0.0,1,DRAW_SEGMENT,3
0.524,-0.29279999999999995,0.0,1,DRAW_SEGMENT,3
0.524,-0.294,0.0,1,DRAW_SEGMENT,3
0.524,-0.29519999999999996,0.0,1,DRAW_SEGMENT,3
0.524,-0.2964,0.0,1,DRAW_SEGMENT,3
0.524,-0.2976,0.0,1,DRAW_SEGMENT,3
0.524,-0.29879999999999995,0.0,1,DRAW_SEGMENT,3
0.524,-0.2976,0.0,1,DRAW_SEGMENT,3
0.524,-0.2964,0.0,1,DRAW_SEGMENT,3
0.524,-0.29519999999999996,0.0,1,DRAW_SEGMENT,3
0.524,-0.294,0.0,1,DRAW_SEGMENT,3
0.524,-0.29279999999999995,0.0,1,DRAW_SEGMENT,3
0.524,-0.29159999999999997,0.0,1,DRAW_SEGMENT,3
0.524,-0.2904,0.0,1,DRAW_SEGMENT,3
0.524,-0.2904,0.0,0,PEN_DOWN,3
0.524,-0.2904,0.05,0,LIFT_PEN,3
0.5612,-0.0576,0.05,0,TRAVEL_APPROACH,4
0.5612,-0.0576,0.0,0,PEN_DOWN,4
0.5612,-0.0576,0.0,1,DRAW_SEGMENT,4
0.5624,-0.0588,0.0,1,DRAW_SEGMENT,4
0.5624,-0.06,0.0,1,DRAW_SEGMENT,4
0.5624,-0.0612,0.0,1,DRAW_SEGMENT,4
0.5624,-0.0624,0.0,1,DRAW_SEGMENT,4
0.5624,-0.06359999999999999,0.0,1,DRAW_SEGMENT,4
0.5624,-0.0648,0.0,1,DRAW_SEGMENT,4
0.5624,-0.06599999999999999,0.0,1,DRAW_SEGMENT,4
0.5612,-0.0672,0.0,1,DRAW_SEGMENT,4
0.56,-0.06839999999999999,0.0,1,DRAW_SEGMENT,4
0.5588,-0.0696,0.0,1,DRAW_SEGMENT,4
0.5576,-0.07079999999999999,0.0,1,DRAW_SEGMENT,4
0.5564,-0.07079999999999999,0.0,1,DRAW_SEGMENT,4
0.5552,-0.072,0.0,1,DRAW_SEGMENT,4
0.554,-0.072,0.0,1,DRAW_SEGMENT,4
0.5528,-0.072,0.0,1,DRAW_SEGMENT,4
0.5516,-0.07319999999999999,0.0,1,DRAW_SEGMENT,4
0.5504,-0.07319999999999999,0.0,1,DRAW_SEGMENT,4
0.5492,-0.07319999999999999,0.0,1,DRAW_SEGMENT,4
0.548,-0.07319999999999999,0.0,1,DRAW_SEGMENT,4
