x,y,z,type,cmd,path_id,count
0.5636,-0.0084,0,1,DRAW_SEGMENT,0,
0.5648,-0.0084,0,1,DRAW_SEGMENT,0,
0.566,-0.0084,0,1,DRAW_SEGMENT,0,
0.5672,-0.0084,0,1,DRAW_SEGMENT,0,
0.5684,-0.0084,0,1,DRAW_SEGMENT,0,
0.5696,-0.0084,0,1,DRAW_SEGMENT,0,
0.5708,-0.0084,0,1,DRAW_SEGMENT,0,
0.572,-0.0084,0,1,DRAW_SEGMENT,0,
0.5732,-0.0084,0,1,DRAW_SEGMENT,0,
0.5744,-0.0084,0,1,DRAW_SEGMENT,0,
0.5756,-0.0084,0,1,DRAW_SEGMENT,0,
0.5768,-0.0084,0,1,DRAW_SEGMENT,0,
0.578,-0.0084,0,1,DRAW_SEGMENT,0,
0.5792,-0.0084,0,1,DRAW_SEGMENT,0,
0.5804,-0.0084,0,1,DRAW_SEGMENT,0,
0.5816,-0.0084,0,1,DRAW_SEGMENT,0,
0.5828,-0.0084,0,1,DRAW_SEGMENT,0,
0.584,-0.0084,0,1,DRAW_SEGMENT,0,
0.5852,-0.0084,0,1,DRAW_SEGMENT,0,
0.5864,-0.0084,0,1,DRAW_SEGMENT,0,
0.5876,-0.0084,0,1,DRAW_SEGMENT,0,
0.5888,-0.0084,0,1,DRAW_SEGMENT,0,
0.59,-0.0084,0,1,DRAW_SEGMENT,0,
0.5912,-0.0084,0,1,DRAW_SEGMENT,0,
0.5924,-0.0084,0,1,DRAW_SEGMENT,0,
0.5936,-0.0084,0,1,DRAW_SEGMENT,0,
0.5948,-0.0084,0,1,DRAW_SEGMENT,0,
0.596,-0.0084,0,1,DRAW_SEGMENT,0,
0.5972,-0.0084,0,1,DRAW_SEGMENT,0,
0.5984,-0.0084,0,1,DRAW_SEGMENT,0,
0.5996,-0.0084,0,1,DRAW_SEGMENT,0,
0.6008,-0.0084,0,1,DRAW_SEGMENT,0,
0.602,-0.0084,0,1,DRAW_SEGMENT,0,
0.6032,-0.0084,0,1,DRAW_SEGMENT,0,
0.6044,-0.0084,0,1,DRAW_SEGMENT,0,
0.6056,-0.0084,0,1,DRAW_SEGMENT,0,
0.6068,-0.0084,0,1,DRAW_SEGMENT,0,
