t,x,y,z,vx,vy,vz,ax,ay,az,type
0.0,0.5,0.0,0.05,0.0,0.0,0.0,8.347288024832547,-1.4550318575396193,0.0,0
0.008,0.5002590659586111,-4.515828636342104e-05,0.05,0.06376058237987159,-0.011114229956124412,0.0,7.59285757013535,-1.3235256314914838,0.0,0
0.016,0.5010040748017112,-0.00017502221314229704,0.05,0.1214857211221656,-0.021176410103863744,0.0,6.838427115438153,-1.1920194054433486,0.0,0
0.024,0.5021867429801989,-0.00038117538186954736,0.05,0.17317541622688204,-0.03018654044321799,0.0,6.083996660740956,-1.0605131793952132,0.0,0
0.032,0.5037587869449743,-0.0006552013940780912,0.05,0.2188296676940209,-0.03814462097418715,0.0,5.329566206043758,-0.9290069533470778,0.0,0
0.04,0.5056719231469364,-0.0009886838513008484,0.05,0.2584484755235822,-0.045050651696771235,0.0,4.575135751346561,-0.7975007272989425,0.0,0
0.048,0.5078778680369848,-0.0013732063550707376,0.05,0.29203183971556584,-0.05090463261097024,0.0,3.820705296649364,-0.6659945012508071,0.0,0
0.056,0.5103283380660186,-0.0018003525069206787,0.05,0.31957976026997204,-0.055706563716784153,0.0,3.0662748419521666,-0.5344882752026717,0.0,0
0.064,0.5129750496849373,-0.00226170590838359,0.05,0.34109223718680054,-0.05945644501421298,0.0,2.311844387254969,-0.4029820491545364,0.0,0
0.07200000000000001,0.5157697193446406,-0.0027488501609923928,0.05,0.3565692704660516,-0.062154276503256736,0.0,1.5574139325577718,-0.27147582310640095,0.0,0
0.08000000000000002,0.5186640634960273,-0.0032533688662800047,0.05,0.3660108601077249,-0.0638000581839154,0.0,0.8029834778605753,-0.13996959705826573,0.0,0
0.08800000000000002,0.5216097985899973,-0.0037668456257793454,0.05,0.3694170061118207,-0.06439379005618898,0.0,0.04855302316337884,-0.008463371010130283,0.0,0
0.09600000000000003,0.5245586410774496,-0.004280864041023335,0.05,0.3667877084783389,-0.06393547212007748,0.0,-0.7058774315338194,0.12304285503800516,0.0,0
0.10400000000000004,0.5274623074092839,-0.004787007713544893,0.05,0.35812296720727954,-0.06242510437558091,0.0,-1.4603078862310177,0.2545490810861406,0.0,0
0.11200000000000004,0.5302725140363992,-0.005276860244876936,0.05,0.34342278229864276,-0.05986268682269924,0.0,-2.214738340928214,0.3860553071342758,0.0,0
0.12000000000000005,0.5329409774096953,-0.005742005236552387,0.05,0.3226871537524283,-0.05624821946143249,0.0,-2.9691687956254107,0.517561533182411,0.0,0
0.12800000000000006,0.5354194139800712,-0.00617402629010416,0.05,0.29591608156863614,-0.05158170229178066,0.0,-3.723599250322609,0.6490677592305465,0.0,0
0.13600000000000007,0.5376595401984265,-0.0065645070070651824,0.05,0.2631095657472665,-0.04586313531374375,0.0,-4.478029705019807,0.7805739852786822,0.0,0
0.14400000000000007,0.5396130725156606,-0.0069050309889683685,0.05,0.22426760628831932,-0.039092518527321735,0.0,-5.232460159717004,0.9120802113268174,0.0,0
0.15200000000000008,0.5412317273826728,-0.007187181837346637,0.05,0.17939020319179466,-0.03126985193251469,0.0,-5.9868906144141985,1.0435864373749526,0.0,0
0.1600000000000001,0.5424672212503625,-0.007402543153732909,0.05,0.12847735645769198,-0.022395135529322513,0.0,-6.741321069111397,1.1750926634230878,0.0,0
0.1680000000000001,0.543271270569629,-0.007542698539660102,0.05,0.07152906608601195,-0.012468369317745281,0.0,-7.495751523808595,1.3065988894712235,0.0,0
0.1760000000000001,0.5435955917913717,-0.00759923159666114,0.05,0.008545332076754564,-0.0014895532977829418,0.0,-8.25018197850579,1.4381051155193587,0.0,0
0.1840000000000001,0.5436,-0.0076,0.05,0.0,0.0,0.0,0.0,0.0,-7.5,0
0.19200000000000012,0.5436,-0.0076,0.0497664,0.0,0.0,-0.0576,0.0,0.0,-6.9,0
0.20000000000000012,0.5436,-0.0076,0.0490912,0.0,0.0,-0.1104,0.0,0.0,-6.3,0
0.20800000000000013,0.5436,-0.0076,0.0480128,0.0,0.0,-0.15839999999999999,0.0,0.0,-5.7,0
0.21600000000000014,0.5436,-0.0076,0.04656960000000001,0.0,0.0,-0.2016,0.0,0.0,-5.1,0
0.22400000000000014,0.5436,-0.0076,0.044800000000000006,0.0,0.0,-0.24,0.0,0.0,-4.5,0
0.23200000000000015,0.5436,-0.0076,0.0427424,0.0,0.0,-0.27359999999999995,0.0,0.0,-3.9000000000000004,0
0.24000000000000016,0.5436,-0.0076,0.040435200000000004,0.0,0.0,-0.3024,0.0,0.0,-3.3,0
0.24800000000000016,0.5436,-0.0076,0.03791680000000001,0.0,0.0,-0.3264,0.0,0.0,-2.6999999999999993,0
0.25600000000000017,0.5436,-0.0076,0.035225599999999996,0.0,0.0,-0.3456,0.0,0.0,-2.0999999999999996,0
0.2640000000000002,0.5436,-0.0076,0.032400000000000005,0.0,0.0,-0.36,0.0,0.0,-1.5,0
0.2720000000000002,0.5436,-0.0076,0.029478400000000005,0.0,0.0,-0.3696,0.0,0.0,-0.9000000000000004,0
0.2800000000000002,0.5436,-0.0076,0.0264992,0.0,0.0,-0.37439999999999996,0.0,0.0,-0.3000000000000007,0
0.2880000000000002,0.5436,-0.0076,0.023500799999999995,0.0,0.0,-0.3743999999999999,0.0,0.0,0.3000000000000007,0
0.2960000000000002,0.5436,-0.0076,0.0205216,0.0,0.0,-0.36959999999999993,0.0,0.0,0.9000000000000004,0
0.3040000000000002,0.5436,-0.0076,0.0176,0.0,0.0,-0.3599999999999999,0.0,0.0,1.5,0
