x,y,z,type,cmd,path_id,count
0.4208,0.0084,0.0,1,DRAW_SEGMENT,0,
0.4196,0.0084,0.0,1,DRAW_SEGMENT,0,
0.4184,0.0084,0.0,1,DRAW_SEGMENT,0,
0.4172,0.0084,0.0,1,DRAW_SEGMENT,0,
0.41600000000000004,0.0084,0.0,1,DRAW_SEGMENT,0,
0.4148,0.0084,0.0,1,DRAW_SEGMENT,0,
0.4136,0.0084,0.0,1,DRAW_SEGMENT,0,
0.4124,0.0084,0.0,1,DRAW_SEGMENT,0,
0.4112,0.0084,0.0,1,DRAW_SEGMENT,0,
0.41000000000000003,0.0084,0.0,1,DRAW_SEGMENT,0,
0.4088,0.0084,0.0,1,DRAW_SEGMENT,0,
0.4076,0.0084,0.0,1,DRAW_SEGMENT,0,
0.4064,0.0084,0.0,1,DRAW_SEGMENT,0,
0.4052,0.0084,0.0,1,DRAW_SEGMENT,0,
0.404,0.0084,0.0,1,DRAW_SEGMENT,0,
0.4028,0.0084,0.0,1,DRAW_SEGMENT,0,
0.4016,0.0084,0.0,1,DRAW_SEGMENT,0,
0.4004,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3992,0.0084,0.0,1,DRAW_SEGMENT,0,
0.398,0.0084,0.0,1,DRAW_SEGMENT,0,
0.39680000000000004,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3956,0.0084,0.0,1,DRAW_SEGMENT,0,
0.39440000000000003,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3932,0.0084,0.0,1,DRAW_SEGMENT,0,
0.392,0.0084,0.0,1,DRAW_SEGMENT,0,
0.39080000000000004,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3896,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3884,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3872,0.0084,0.0,1,DRAW_SEGMENT,0,
0.386,0.0084,0.0,1,DRAW_SEGMENT,0,
0.38480000000000003,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3836,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3824,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3812,0.0084,0.0,1,DRAW_SEGMENT,0,
0.38,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3788,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3776,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3764,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3752,0.0084,0.0,1,DRAW_SEGMENT,0,
0.374,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3728,0.0084,0.0,1,DRAW_SEGMENT,0,
0.37160000000000004,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3704,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3692,0.0084,0.0,1,DRAW_SEGMENT,0,
0.368,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3668,0.0084,0.0,1,DRAW_SEGMENT,0,
0.36560000000000004,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3644,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3632,0.0084,0.0,1,DRAW_SEGMENT,0,
0.362,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3608,0.0084,0.0,1,DRAW_SEGMENT,0,
0.35960000000000003,0.0084,0.0,1,DRAW_SEGMENT,0,
0.35840000000000005,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3572,0.0084,0.0,1,DRAW_SEGMENT,0,
0.356,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3548,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3536,0.0084,0.0,1,DRAW_SEGMENT,0,
0.35240000000000005,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3512,0.0084,0.0,1,DRAW_SEGMENT,0,
0.35,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3488,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3476,0.0084,0.0,1,DRAW_SEGMENT,0,
0.34640000000000004,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3452,0.0084,0.0,1,DRAW_SEGMENT,0,
0.344,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3428,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3416,0.0084,0.0,1,DRAW_SEGMENT,0,
0.34040000000000004,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3392,0.0084,0.0,1,DRAW_SEGMENT,0,
0.338,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3368,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3356,0.0084,0.0,1,DRAW_SEGMENT,0,
0.33440000000000003,0.0084,0.0,1,DRAW_SEGMENT,0,
0.33320000000000005,0.0084,0.0,1,DRAW_SEGMENT,0,
0.332,0.0084,0.0,1,DRAW_SEGMENT,0,
0.3308,0.0096,0.0,1,DRAW_SEGMENT,0,
0.3296,0.0096,0.0,1,DRAW_SEGMENT,0,
0.3284,0.010799999999999999,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.011999999999999999,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.013199999999999998,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.0144,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.0156,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.0168,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.018,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.0192,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.020399999999999998,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.021599999999999998,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.022799999999999997,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.023999999999999997,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.025199999999999997,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.026399999999999996,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.027599999999999996,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.0288,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.03,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.0312,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.0324,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.0336,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.0348,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.036,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.0372,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.0384,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.039599999999999996,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.040799999999999996,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.041999999999999996,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.043199999999999995,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.044399999999999995,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.045599999999999995,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.046799999999999994,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.047999999999999994,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.049199999999999994,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.05039999999999999,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.05159999999999999,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.05279999999999999,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.05399999999999999,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.05519999999999999,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.05639999999999999,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.0576,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.0588,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.06,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.0612,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.0624,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.06359999999999999,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.0648,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.06599999999999999,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.0672,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.06839999999999999,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.0696,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.07079999999999999,0.0,1,DRAW_SEGMENT,0,
0.32720000000000005,0.072,0.0,1,DRAW_SEGMENT,0,
0.3284,0.07319999999999999,0.0,1,DRAW_SEGMENT,0,
0.3296,0.0744,0.0,1,DRAW_SEGMENT,0,
0.3308,0.07559999999999999,0.0,1,DRAW_SEGMENT,0,
0.332,0.07559999999999999,0.0,1,DRAW_SEGMENT,0,
0.33320000000000005,0.07559999999999999,0.0,1,DRAW_SEGMENT,0,
0.33440000000000003,0.07559999999999999,0.0,1,DRAW_SEGMENT,0,
0.3356,0.07559999999999999,0.0,1,DRAW_SEGMENT,0,
0.3368,0.07559999999999999,0.0,1,DRAW_SEGMENT,0,
0.338,0.07559999999999999,0.0,1,DRAW_SEGMENT,0,
0.3392,0.07559999999999999,0.0,1,DRAW_SEGMENT,0,
0.34040000000000004,0.07559999999999999,0.0,1,DRAW_SEGMENT,0,
0.3416,0.07559999999999999,0.0,1,DRAW_SEGMENT,0,
0.3428,0.07559999999999999,0.0,1,DRAW_SEGMENT,0,
0.344,0.0744,0.0,1,DRAW_SEGMENT,0,
0.3452,0.0744,0.0,1,DRAW_SEGMENT,0,
0.34640000000000004,0.0744,0.0,1,DRAW_SEGMENT,0,
0.3476,0.0744,0.0,1,DRAW_SEGMENT,0,
0.3488,0.0744,0.0,1,DRAW_SEGMENT,0,
0.35,0.07319999999999999,0.0,1,DRAW_SEGMENT,0,
0.3512,0.07319999999999999,0.0,1,DRAW_SEGMENT,0,
0.35240000000000005,0.07319999999999999,0.0,1,DRAW_SEGMENT,0,
0.3536,0.07319999999999999,0.0,1,DRAW_SEGMENT,0,
0.3548,0.07319999999999999,0.0,1,DRAW_SEGMENT,0,
0.356,0.07319999999999999,0.0,1,DRAW_SEGMENT,0,
0.3572,0.07319999999999999,0.0,1,DRAW_SEGMENT,0,
0.35840000000000005,0.07319999999999999,0.0,1,DRAW_SEGMENT,0,
0.35960000000000003,0.072,0.0,1,DRAW_SEGMENT,0,
0.3608,0.072,0.0,1,DRAW_SEGMENT,0,
0.362,0.072,0.0,1,DRAW_SEGMENT,0,
0.3632,0.072,0.0,1,DRAW_SEGMENT,0,
0.3644,0.07079999999999999,0.0,1,DRAW_SEGMENT,0,
0.36560000000000004,0.07079999999999999,0.0,1,DRAW_SEGMENT,0,
0.3668,0.07079999999999999,0.0,1,DRAW_SEGMENT,0,
0.368,0.07079999999999999,0.0,1,DRAW_SEGMENT,0,
0.3692,0.07079999999999999,0.0,1,DRAW_SEGMENT,0,
0.3704,0.07079999999999999,0.0,1,DRAW_SEGMENT,0,
0.37160000000000004,0.07079999999999999,0.0,1,DRAW_SEGMENT,0,
0.3728,0.0696,0.0,1,DRAW_SEGMENT,0,
0.374,0.0696,0.0,1,DRAW_SEGMENT,0,
0.3752,0.0696,0.0,1,DRAW_SEGMENT,0,
0.3764,0.0696,0.0,1,DRAW_SEGMENT,0,
0.3776,0.0696,0.0,1,DRAW_SEGMENT,0,
0.3788,0.06839999999999999,0.0,1,DRAW_SEGMENT,0,
0.38,0.06839999999999999,0.0,1,DRAW_SEGMENT,0,
