t,x,y,z,v,accel
6.304163957131970975e+00,1.155520000000000158e-01,6.400000000000000133e-02,5.000000000000000278e-02,1.480000000000005478e-01,1.000000000000132783e+00
6.312163957131970982e+00,1.168000000000000149e-01,6.400000000000000133e-02,5.000000000000000278e-02,1.559999999999998888e-01,9.999999999999176215e-01
6.320163957131970989e+00,1.181120000000000086e-01,6.400000000000000133e-02,5.000000000000000278e-02,1.639999999999992020e-01,9.999999999999141798e-01
6.328163957131970996e+00,1.194880000000000109e-01,6.400000000000000133e-02,5.000000000000000278e-02,1.720000000000002638e-01,1.000000000000132783e+00
6.336163957131971003e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,1.938999999999999613e+00,2.208749999999999147e+02
6.344163957131971010e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,2.423749999999999432e+02
6.352163957131971017e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.360163957131971024e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.368163957131971031e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.376163957131971038e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.384163957131971046e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.392163957131971053e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.400163957131971060e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.408163957131971067e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.416163957131971074e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.424163957131971081e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.432163957131971088e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.440163957131971095e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.448163957131971102e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.456163957131971110e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.464163957131971117e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.472163957131971124e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.480163957131971131e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.488163957131971138e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.496163957131971145e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.504163957131971152e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.504300294365150670e+00,1.350000000000000089e-01,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.504300294365150670e+00,1.350000000000000089e-01,6.400000000000000133e-02,1.000000000000000021e-02,5.000000000000000000e+00,6.250000000000000000e+02
6.512300294365150677e+00,1.349841608081014388e-01,6.398416080810141737e-02,1.000000000000000021e-02,2.799999999999709405e-03,6.250000979999923629e+02
6.520300294365150684e+00,1.349366432324057008e-01,6.393664323240569325e-02,1.000000000000000021e-02,8.399999999999128650e-03,6.999999999999273470e-01
