t,x,y,z,roll,pitch,yaw,vx,vy,vz,ax,ay,az
26.640000,0.5,-0.004593196449013338,0.4547847222880831,0.000000,1.570796,0.000000,0.0,0.004123524942967867,-0.052851867945388264,0.0,0.27115848684709726,-0.18753612491874128
26.648000,0.5,-0.004552267321782154,0.45435641531245735,0.000000,1.570796,0.000000,0.0,0.006016738878369905,-0.054161235469226535,0.0,0.20214499700341138,-0.1398057560408253
26.656000,0.5,-0.004498400914742752,0.4539191607684449,0.000000,1.570796,0.000000,0.0,0.007357844895022458,-0.055088760042041454,0.0,0.13313150715972544,-0.0920753871629093
26.664000,0.5,-0.004436014091245126,0.4534760133996541,0.000000,1.570796,0.000000,0.0,0.008146842992925514,-0.05563444166383308,0.0,0.0641180173160395,-0.044345018284993376
26.672000,0.5,-0.004369523714639274,0.45303002794969294,0.000000,1.570796,0.000000,0.0,0.008383733172079084,-0.05579828033460135,0.0,-0.004895472527646327,0.0033853505929226646
26.680000,0.5,-0.004303346648275193,0.4525842591621698,0.000000,1.570796,0.000000,0.0,0.008068515432483173,-0.0555802760543463,0.0,-0.07390896237133215,0.051115719470838594
26.688000,0.5,-0.004241899755502875,0.4521417617806928,0.000000,1.570796,0.000000,0.0,0.0072011897741377645,-0.05498042882306794,0.0,-0.1429224522150182,0.09884608834875463
26.696000,0.5,-0.004189590223951311,0.4517055838570717,0.000000,1.570796,0.000000,0.0,0.0057983970433803855,-0.05401024757013638,0.0,-0.1928560363473607,0.13338065679877414
26.704000,0.5,-0.004149177189051137,0.4512776336383271,0.000000,1.570796,0.000000,0.0,0.004329518146193607,-0.05299435951613215,0.0,-0.1743636879493336,0.12059135670228274
26.712000,0.5,-0.004119923430179722,0.4508574012664115,0.000000,1.570796,0.000000,0.0,0.0030085780361910454,-0.05208078586289985,0.0,-0.15587133955130647,0.10780205660579134
26.720000,0.5,-0.004100645437039589,0.45044406822611865,0.000000,1.570796,0.000000,0.0,0.0018355767133727016,-0.05126952661043949,0.0,-0.13737899115327934,0.09501275650929994
26.728000,0.5,-0.004090159699333266,0.45003681600224243,0.000000,1.570796,0.000000,0.0,0.0008105141777385739,-0.050560581758751055,0.0,-0.11888664275525222,0.08222345641280855
26.736000,0.5,-0.00408728270676328,0.4496348260795766,0.000000,1.570796,0.000000,0.0,-6.660957071133542e-05,-0.04995395130783455,0.0,-0.10039429435722508,0.06943415631631715
26.744000,0.5,-0.004090830949032157,0.449237279942915,0.000000,1.570796,0.000000,0.0,-0.0007957945319770291,-0.04944963525768998,0.0,-0.08190194595919796,0.05664485621982576
26.752000,0.5,-0.004099620915842422,0.44884335907705153,0.000000,1.570796,0.000000,0.0,-0.0013770407060585041,-0.049047633608317334,0.0,-0.06340959756117084,0.04385555612333436
26.760000,0.5,-0.0041124690968966015,0.4484522449667799,0.000000,1.570796,0.000000,0.0,-0.0018103480929557627,-0.04874794635971663,0.0,-0.04491724916314371,0.03106625602684296
26.768000,0.5,-0.004128191981897223,0.448063119096894,0.000000,1.570796,0.000000,0.0,-0.002095716692668805,-0.04855057351188785,0.0,-0.026424900765116582,0.01827695593035157
26.776000,0.5,-0.004145606060546812,0.4476751629521876,0.000000,1.570796,0.000000,0.0,-0.0022331465051976286,-0.048455515064831006,0.0,-0.007932552367089452,0.005487655833860183
26.784000,0.5,-0.004163527822547895,0.4472875580174546,0.000000,1.570796,0.000000,0.0,-0.0022226375305422364,-0.04846277101854609,0.0,0.010559796030937652,-0.007301644262631218
26.792000,0.5,-0.0041807737576029964,0.44689948577748884,0.000000,1.570796,0.000000,0.0,-0.002064189768702625,-0.04857234137303311,0.0,0.029052144428964782,-0.02009094435912262
26.800000,0.5,-0.004196160355414645,0.44651012771708404,0.000000,1.570796,0.000000,0.0,-0.0017578032196788,-0.04878422612829206,0.0,0.047544492826991885,-0.03288024445561402
26.808000,0.5,-0.0042085967007558026,0.44611872935710123,0.000000,1.570796,0.000000,0.0,-0.0013518360223727707,-0.049064982196979454,0.0,0.049200022684187376,-0.0340256888158806
