t,x,y,z,vx,vy,vz,ax,ay,az
0.0,124.33035714285714,84.15178571428572,30.0,0.0,0.0,-200.0,0.0,0.0,666.6666666666667
0.15,124.33035714285714,84.15178571428572,0.0,0.0,0.0,-100.0,0.0,0.0,666.6666666666667
0.3,124.33035714285714,84.15178571428572,0.0,0.0,0.0,0.0,0.0,0.0,333.33333333333337
0.44999999999999996,124.33035714285714,84.15178571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6,124.33035714285714,84.15178571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,124.33035714285714,84.15178571428572,0.0,0.0,0.0,0.0,5.089271907128219,5.089271907128377,0.0
0.8999999999999999,124.33035714285714,84.15178571428572,0.0,1.5267815721384657,1.526781572138513,0.0,11.312688558721126,7.440476190476237,0.0
1.05,124.78839161449868,84.60982018592728,0.0,3.3938065676163376,2.232142857142871,0.0,7.268536928061861,-5.304195985146502,0.0
1.2,125.34849911314204,84.82142857142858,0.0,3.707342650557024,-0.06447722340543768,0.0,-0.08902446799557615,-15.095876458970599,0.0
1.3499999999999999,125.90059440966579,84.59047701890564,0.0,3.3670992272176647,-2.2966200805483084,0.0,-2.179265020933485,-9.963619736238627,0.0
1.5,126.35862888130734,84.13244254726409,0.0,3.0535631442769784,-3.053563144277026,0.0,-1.0451202764691114,-2.5231435457620766,0.0
1.65,126.81666335294888,83.67440807562254,0.0,3.0535631442769313,-3.0535631442769313,0.0,-0.6017874184506249,-0.2492685103874237,0.0
1.7999999999999998,127.27469782459042,83.21637360398101,0.0,2.873026918741791,-3.128343697393253,0.0,-5.691059325578687,-2.3573139569247945,0.0
1.95,127.67857142857142,82.73590496640456,0.0,1.3462453466033253,-3.7607573313543696,0.0,-9.83466528942769,-3.859993021091651,0.0
2.1,127.67857142857142,82.0881464045747,0.0,-0.07737266808651574,-4.286341603720748,0.0,-9.834665289427532,0.3560978719823046,0.0
2.25,127.65535962814546,81.45000248528834,0.0,-1.604154240224934,-3.6539279697596783,0.0,-9.920634920634718,4.109261531479233,0.0
2.4,127.19732515650394,80.9919680136468,0.0,-3.0535631442769313,-3.0535631442769784,0.0,-4.831363013506973,2.0012160849421745,0.0
2.55,126.73929068486238,80.53393354200524,0.0,-3.053563144277026,-3.053563144277026,0.0,-3.1530333899354446e-13,1.569115208136888e-13,0.0
2.6999999999999997,126.28125621322083,80.07589907036369,0.0,-3.053563144277026,-3.0535631442769313,0.0,-1.4012181484512591,3.3828398578348935,0.0
2.85,125.82322174157927,79.61786459872216,0.0,-3.4739285888124036,-2.038711186926558,0.0,-2.17926502093317,11.683012360382685,0.0
3.0,125.23907763657711,79.46428571428572,0.0,-3.707342650556977,0.45134056383787424,0.0,1.4828675880416928,15.451974330952902,0.0
3.15,124.71101894641218,79.75326676787353,0.0,-3.029068312399896,2.5968811123593127,0.0,8.128233240133891,11.138218586650025,0.0
3.3,124.33035714285714,80.24335004799352,0.0,-1.2688726785168096,3.7928061398328814,0.0,10.09689437466632,5.73836433279935,0.0
3.4499999999999997,124.33035714285714,80.89110860982339,0.0,0.0,4.3183904121991175,0.0,4.2295755950560325,1.7519475745541202,0.0
3.5999999999999996,124.33035714285714,81.53886717165325,0.0,0.0,4.3183904121991175,0.0,0.0,1.569115208136888e-13,0.0
3.75,124.33035714285714,82.18662573348313,0.0,0.0,4.3183904121991645,0.0,0.0,0.0,0.0
3.9,124.33035714285714,82.834384295313,0.0,0.0,4.3183904121991175,0.0,0.0,-7.197317353665431,333.33333333333337
4.05,124.33035714285714,83.48214285714286,0.0,0.0,2.159195206099535,100.0,0.0,-14.394634707330392,333.33333333333337
4.2,124.33035714285714,83.48214285714286,30.0,0.0,0.0,100.0,0.0,-7.197317353665118,-333.33333333333337
4.35,124.33035714285714,83.48214285714286,30.0,0.0,0.0,0.0,0.0,0.0,-333.33333333333337
4.5,124.33035714285714,83.48214285714286,30.0,0.0,0.0,0.0,66.9642857142855,14.880952380952474,0.0
4.6499999999999995,124.33035714285714,83.48214285714286,30.0,20.089285714285648,4.464285714285742,0.0,66.9642857142855,14.880952380952474,-333.33333333333337
4.8,130.35714285714283,84.82142857142858,30.0,20.089285714285648,4.464285714285742,-100.0,-66.9642857142855,-14.880952380952474,-333.33333333333337
4.95,130.35714285714283,84.82142857142858,0.0,0.0,0.0,-100.0,-66.9642857142855,-14.880952380952474,333.33333333333337
5.1,130.35714285714283,84.82142857142858,0.0,0.0,0.0,0.0,0.0,0.0,333.33333333333337
5.25,130.35714285714283,84.82142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
