t,x,y,z,v,accel
1.891472697363366429e+00,7.797124729105986418e-02,6.099999999999999867e-02,1.000000000000000021e-02,3.171975781705303060e-02,7.000000000011069590e-01
1.895413039949336298e+00,7.785712898830302042e-02,6.099999999999999867e-02,1.000000000000000021e-02,2.896151800688032477e-02,6.999999999984258814e-01
1.899353382535305945e+00,7.775387909533255926e-02,6.099999999999999867e-02,1.000000000000000021e-02,2.620327819669853245e-02,7.000000000007713385e-01
1.903293725121275815e+00,7.766149761214845293e-02,6.099999999999999867e-02,1.000000000000000021e-02,2.344503838652082714e-02,6.999999999996946443e-01
1.907234067707245684e+00,7.757998453875071532e-02,6.099999999999999867e-02,1.000000000000000021e-02,2.068679857634107833e-02,7.000000000002132294e-01
1.911174410293215331e+00,7.750933987513934642e-02,6.099999999999999867e-02,1.000000000000000021e-02,1.792855876616233912e-02,6.999999999999965139e-01
1.915114752879185200e+00,7.744956362131433236e-02,6.099999999999999867e-02,1.000000000000000021e-02,1.517031895598510045e-02,6.999999999995761835e-01
1.919055095465155070e+00,7.740065577727568702e-02,6.099999999999999867e-02,1.000000000000000021e-02,1.241207914580535164e-02,7.000000000002132294e-01
1.922995438051124939e+00,7.736261634302341039e-02,6.099999999999999867e-02,1.000000000000000021e-02,9.653839335625601092e-03,7.000000000002136735e-01
1.926935780637094586e+00,7.733544531855750248e-02,6.099999999999999867e-02,1.000000000000000021e-02,6.895599525446239990e-03,7.000000000001542766e-01
1.930876123223064456e+00,7.731914270387794941e-02,6.099999999999999867e-02,1.000000000000000021e-02,4.137359715269624087e-03,6.999999999994181987e-01
1.934816465809034325e+00,7.731370849898476505e-02,6.099999999999999867e-02,1.000000000000000021e-02,1.379119905089874840e-03,7.000000000002133405e-01
1.944816465809034334e+00,7.731370849898476505e-02,6.099999999999999867e-02,5.000000000000000278e-02,3.999999999999996447e+00,4.000000237746450011e+02
1.946889257455009403e+00,7.731164575728496913e-02,6.100060000000000204e-02,5.000000000000000278e-02,1.036395822987541031e-03,1.929764692959710146e+03
1.948962049100984473e+00,7.730545753218558136e-02,6.100239999999999829e-02,5.000000000000000278e-02,3.109187468960752845e-03,9.999999999991037170e-01
1.951034840746959542e+00,7.729514382368658787e-02,6.100540000000000129e-02,5.000000000000000278e-02,5.181979114942263792e-03,1.000000000003107514e+00
1.953107632392934834e+00,7.728070463178801641e-02,6.100959999999999717e-02,5.000000000000000278e-02,7.254770760908269348e-03,9.999999999955202501e-01
1.955180424038909903e+00,7.726213995648983923e-02,6.101499999999999979e-02,5.000000000000000278e-02,9.327562406890557017e-03,1.000000000003482326e+00
1.957253215684884973e+00,7.723944979779207021e-02,6.102159999999999529e-02,5.000000000000000278e-02,1.140035405286376861e-02,9.999999999991037170e-01
1.959326007330860042e+00,7.721263415569470934e-02,6.102939999999999754e-02,5.000000000000000278e-02,1.347314569883885198e-02,1.000000000000006661e+00
1.961398798976835112e+00,7.718169303019775662e-02,6.103839999999999960e-02,5.000000000000000278e-02,1.554593734481300032e-02,9.999999999995546895e-01
1.963471590622810181e+00,7.714662642130121206e-02,6.104860000000000148e-02,5.000000000000000278e-02,1.761872899078714694e-02,9.999999999995555777e-01
1.965544382268785251e+00,7.710743432900507566e-02,6.105999999999999622e-02,5.000000000000000278e-02,1.969152063676035680e-02,9.999999999991029398e-01
1.967617173914760320e+00,7.706411675330933353e-02,6.107259999999999772e-02,5.000000000000000278e-02,2.176431228274187252e-02,1.000000000003108624e+00
1.969689965560735612e+00,7.701667369421399956e-02,6.108639999999999903e-02,5.000000000000000278e-02,2.383710392871346215e-02,9.999999999982144283e-01
1.971762757206710681e+00,7.696510515171907374e-02,6.110140000000000016e-02,5.000000000000000278e-02,2.590989557469016574e-02,1.000000000000787814e+00
1.973835548852685751e+00,7.690941112582455608e-02,6.111760000000000109e-02,5.000000000000000278e-02,2.798268722066430889e-02,9.999999999995539124e-01
1.975908340498660820e+00,7.684959161653044657e-02,6.113500000000000184e-02,5.000000000000000278e-02,3.005547886663845550e-02,9.999999999995555777e-01
1.977981132144635890e+00,7.678564662383674522e-02,6.115359999999999546e-02,5.000000000000000278e-02,3.212827051261166883e-02,9.999999999991044941e-01
1.980053923790610959e+00,7.671757614774345202e-02,6.117339999999999584e-02,5.000000000000000278e-02,3.420106215858675219e-02,1.000000000000006439e+00
1.982126715436586029e+00,7.664538018825055310e-02,6.119439999999999602e-02,5.000000000000000278e-02,3.627385380456732422e-02,1.000000000002654321e+00
1.984199507082561098e+00,7.656905874535806233e-02,6.121659999999999602e-02,5.000000000000000278e-02,3.834664545054147083e-02,9.999999999995555777e-01
1.986272298728536390e+00,7.648861181906597972e-02,6.123999999999999583e-02,5.000000000000000278e-02,4.041943709651129452e-02,9.999999999973598896e-01
1.988345090374511459e+00,7.640403940937430527e-02,6.126460000000000239e-02,5.000000000000000278e-02,4.249222874249070081e-02,1.000000000002095213e+00
1.990417882020486529e+00,7.631534151628303897e-02,6.129040000000000182e-02,5.000000000000000278e-02,4.456502038846391761e-02,9.999999999991044941e-01
1.992490673666461598e+00,7.622251813979218082e-02,6.131740000000000107e-02,5.000000000000000278e-02,4.663781203443805728e-02,9.999999999995521360e-01
1.994563465312436668e+00,7.612556927990171696e-02,6.134560000000000013e-02,5.000000000000000278e-02,4.871060368041863625e-02,1.000000000002657430e+00
1.996636256958411737e+00,7.602449493661167512e-02,6.137499999999999900e-02,5.000000000000000278e-02,5.078339532638635051e-02,9.999999999964537256e-01
1.998709048604386807e+00,7.591929510992202756e-02,6.140559999999999768e-02,5.000000000000000278e-02,5.285618697236692948e-02,1.000000000002657430e+00
2.000781840250362098e+00,7.580996979983278816e-02,6.143739999999999618e-02,5.000000000000000278e-02,5.492897861833519191e-02,9.999999999966071584e-01
2.002854631896337168e+00,7.569651900634395691e-02,6.147040000000000143e-02,5.000000000000000278e-02,5.700177026431615945e-02,1.000000000002844613e+00
2.004927423542312237e+00,7.557894272945553382e-02,6.150459999999999955e-02,5.000000000000000278e-02,5.907456191028937625e-02,9.999999999991044941e-01
2.007000215188287306e+00,7.545724096916750501e-02,6.153999999999999748e-02,5.000000000000000278e-02,6.114735355626994828e-02,1.000000000002657430e+00
2.009073006834262376e+00,7.533141372547989822e-02,6.157660000000000217e-02,5.000000000000000278e-02,6.322014520223860623e-02,9.999999999969043651e-01
2.011145798480237445e+00,7.520146099839268572e-02,6.161439999999999972e-02,5.000000000000000278e-02,6.529293684821825539e-02,1.000000000002206457e+00
2.013218590126212515e+00,7.506738278790588137e-02,6.165339999999999709e-02,5.000000000000000278e-02,6.736572849419239506e-02,9.999999999995555777e-01
2.015291381772187584e+00,7.492917909401948517e-02,6.169360000000000122e-02,5.000000000000000278e-02,6.943852014016747842e-02,1.000000000000006661e+00
2.017364173418162654e+00,7.478684991673349713e-02,6.173499999999999821e-02,5.000000000000000278e-02,7.151131178614067441e-02,9.999999999990980548e-01
2.019436965064137723e+00,7.464039525604791725e-02,6.177760000000000196e-02,5.000000000000000278e-02,7.358410343211575777e-02,1.000000000000006661e+00
2.021509756710112793e+00,7.448981511196273164e-02,6.182139999999999858e-02,5.000000000000000278e-02,7.565689507809540693e-02,1.000000000002209566e+00
2.023582548356087862e+00,7.433510948447796807e-02,6.186640000000000195e-02,5.000000000000000278e-02,7.772968672406406487e-02,9.999999999969012565e-01
2.025655340002063376e+00,7.417627837359359877e-02,6.191259999999999819e-02,5.000000000000000278e-02,7.980247837002661659e-02,9.999999999937468909e-01
2.027728131648038445e+00,7.401332177930963763e-02,6.196000000000000119e-02,5.000000000000000278e-02,8.187527001601878351e-02,1.000000000008248735e+00
2.029800923294013515e+00,7.384623970162608464e-02,6.200859999999999705e-02,5.000000000000000278e-02,8.394806166199199338e-02,9.999999999991044941e-01
2.031873714939988584e+00,7.367503214054293981e-02,6.205839999999999967e-02,5.000000000000000278e-02,8.602085330796707674e-02,1.000000000000006661e+00
2.033946506585963654e+00,7.349969909606020313e-02,6.210940000000000211e-02,5.000000000000000278e-02,8.809364495394123029e-02,9.999999999995555777e-01
2.036019298231938723e+00,7.332024056817786073e-02,6.216159999999999741e-02,5.000000000000000278e-02,9.016643659992086557e-02,1.000000000002203127e+00
2.038092089877913793e+00,7.313665655689594036e-02,6.221499999999999947e-02,5.000000000000000278e-02,9.223922824588952352e-02,9.999999999969075848e-01
2.040164881523888862e+00,7.294894706221441427e-02,6.226960000000000134e-02,5.000000000000000278e-02,9.431201989187008861e-02,1.000000000002654321e+00
2.042237673169863932e+00,7.275711208413329634e-02,6.232540000000000302e-02,5.000000000000000278e-02,9.638481153784424216e-02,9.999999999995555777e-01
2.044310464815839001e+00,7.256115162265258656e-02,6.238239999999999758e-02,5.000000000000000278e-02,9.845760318381745202e-02,9.999999999991044941e-01
2.046383256461814071e+00,7.236106567777228493e-02,6.244059999999999888e-02,5.000000000000000278e-02,1.005303948297925354e-01,1.000000000000006661e+00
2.048456048107789140e+00,7.215685424949239146e-02,6.250000000000000000e-02,5.000000000000000278e-02,1.026031864757666889e-01,9.999999999995555777e-01
2.050528839753764210e+00,7.195264282121248411e-02,6.255940000000000112e-02,5.000000000000000278e-02,1.026031864757731005e-01,3.227094115491731821e-12
2.052601631399739279e+00,7.175255687633218249e-02,6.261759999999999549e-02,5.000000000000000278e-02,1.005303948297916056e-01,1.000000000003105294e+00
2.054674423045714349e+00,7.155659641485147271e-02,6.267459999999999698e-02,5.000000000000000278e-02,9.845760318381839571e-02,9.999999999991044941e-01
2.056747214691689418e+00,7.136476143677035477e-02,6.273040000000000560e-02,5.000000000000000278e-02,9.638481153784517197e-02,9.999999999991044941e-01
2.058820006337664932e+00,7.117705194208882868e-02,6.278499999999999359e-02,5.000000000000000278e-02,9.431201989184802292e-02,1.000000000010442314e+00
2.060892797983640001e+00,7.099346793080690832e-02,6.283840000000000259e-02,5.000000000000000278e-02,9.223922824589045333e-02,9.999999999915533122e-01
2.062965589629615071e+00,7.081400940292456592e-02,6.289060000000000483e-02,5.000000000000000278e-02,9.016643659992179538e-02,9.999999999969075848e-01
2.065038381275590140e+00,7.063867635844182924e-02,6.294160000000000033e-02,5.000000000000000278e-02,8.809364495394028660e-02,1.000000000003105294e+00
2.067111172921565210e+00,7.046746879735868441e-02,6.299140000000000295e-02,5.000000000000000278e-02,8.602085330796707674e-02,9.999999999991044941e-01
2.069183964567540279e+00,7.030038671967513142e-02,6.303999999999999881e-02,5.000000000000000278e-02,8.394806166199199338e-02,1.000000000000006661e+00
2.071256756213515349e+00,7.013743012539117028e-02,6.308740000000000181e-02,5.000000000000000278e-02,8.187527001601878351e-02,9.999999999991044941e-01
2.073329547859490418e+00,6.997859901450680098e-02,6.313359999999999805e-02,5.000000000000000278e-02,7.980247837004371403e-02,1.000000000000000222e+00
2.075402339505465488e+00,6.982389338702202353e-02,6.317860000000000142e-02,5.000000000000000278e-02,7.772968672407049029e-02,9.999999999991044941e-01
2.077475131151440557e+00,6.967331324293685180e-02,6.322239999999999804e-02,5.000000000000000278e-02,7.565689507808896763e-02,1.000000000003111289e+00
2.079547922797415627e+00,6.952685858225127191e-02,6.326500000000000179e-02,5.000000000000000278e-02,7.358410343211575777e-02,9.999999999991044941e-01
2.081620714443390696e+00,6.938452940496528387e-02,6.330639999999999878e-02,5.000000000000000278e-02,7.151131178614067441e-02,1.000000000000006661e+00
2.083693506089365766e+00,6.924632571107888768e-02,6.334660000000000291e-02,5.000000000000000278e-02,6.943852014016747842e-02,9.999999999990980548e-01
2.085766297735340835e+00,6.911224750059208333e-02,6.338560000000000028e-02,5.000000000000000278e-02,6.736572849419239506e-02,1.000000000000006661e+00
2.087839089381315905e+00,6.898229477350487082e-02,6.342340000000000477e-02,5.000000000000000278e-02,6.529293684821918520e-02,9.999999999991044941e-01
2.089911881027290974e+00,6.885646752981726404e-02,6.346000000000000252e-02,5.000000000000000278e-02,6.322014520223767642e-02,1.000000000003108180e+00
2.091984672673266488e+00,6.873476576952923522e-02,6.349540000000000739e-02,5.000000000000000278e-02,6.114735355625778440e-02,1.000000000002109202e+00
2.094057464319241557e+00,6.861718949264081213e-02,6.352960000000000551e-02,5.000000000000000278e-02,5.907456191028937625e-02,9.999999999967876807e-01
2.096130255965216627e+00,6.850373869915198088e-02,6.356259999999999688e-02,5.000000000000000278e-02,5.700177026431428595e-02,1.000000000000006661e+00
2.098203047611191696e+00,6.839441338906274148e-02,6.359439999999999538e-02,5.000000000000000278e-02,5.492897861834108303e-02,9.999999999991012745e-01
2.100275839257166766e+00,6.828921356237309392e-02,6.362500000000000100e-02,5.000000000000000278e-02,5.285618697236786623e-02,9.999999999991044941e-01
2.102348630903141835e+00,6.818813921908305209e-02,6.365439999999999987e-02,5.000000000000000278e-02,5.078339532638635051e-02,1.000000000003108402e+00
2.104421422549116905e+00,6.809119035919258822e-02,6.368260000000000587e-02,5.000000000000000278e-02,4.871060368041957300e-02,9.999999999960026420e-01
2.106494214195091974e+00,6.799836698270173008e-02,6.370960000000000512e-02,5.000000000000000278e-02,4.663781203443805728e-02,1.000000000003108624e+00
2.108567005841067044e+00,6.790966908961046378e-02,6.373539999999999761e-02,5.000000000000000278e-02,4.456502038846298086e-02,1.000000000000003331e+00
2.110639797487042113e+00,6.782509667991878932e-02,6.375999999999999723e-02,5.000000000000000278e-02,4.249222874248977100e-02,9.999999999991044941e-01
2.112712589133017183e+00,6.774464975362670671e-02,6.378340000000000398e-02,5.000000000000000278e-02,4.041943709651655420e-02,9.999999999991044941e-01
2.114785380778992252e+00,6.766832831073421595e-02,6.380560000000000398e-02,5.000000000000000278e-02,3.834664545054147083e-02,1.000000000000006439e+00
2.116858172424967321e+00,6.759613235124131703e-02,6.382659999999999723e-02,5.000000000000000278e-02,3.627385380456639441e-02,1.000000000000006661e+00
2.118930964070942391e+00,6.752806187514802383e-02,6.384639999999999760e-02,5.000000000000000278e-02,3.420106215858675219e-02,1.000000000002203127e+00
2.121003755716917460e+00,6.746411688245432248e-02,6.386500000000000510e-02,5.000000000000000278e-02,3.212827051261354233e-02,9.999999999991044941e-01
2.123076547362892974e+00,6.740429737316019909e-02,6.388240000000000585e-02,5.000000000000000278e-02,3.005547886663844856e-02,9.999999999997967182e-01
2.125149339008868044e+00,6.734860334726569531e-02,6.389859999999999984e-02,5.000000000000000278e-02,2.798268722065694672e-02,1.000000000003102407e+00
2.127222130654843113e+00,6.729703480477076949e-02,6.391360000000000097e-02,5.000000000000000278e-02,2.590989557469016574e-02,9.999999999960024200e-01
2.129294922300818182e+00,6.724959174567543552e-02,6.392739999999999534e-02,5.000000000000000278e-02,2.383710392871508238e-02,1.000000000000006661e+00
2.131367713946793252e+00,6.720627416997969339e-02,6.393999999999999684e-02,5.000000000000000278e-02,2.176431228274187252e-02,9.999999999991029398e-01
2.133440505592768321e+00,6.716708207768355698e-02,6.395140000000000546e-02,5.000000000000000278e-02,1.969152063676222683e-02,1.000000000002206457e+00
2.135513297238743391e+00,6.713201546878701242e-02,6.396160000000000734e-02,5.000000000000000278e-02,1.761872899078714694e-02,1.000000000000005107e+00
2.137586088884718460e+00,6.710107434329005971e-02,6.397060000000000246e-02,5.000000000000000278e-02,1.554593734481206357e-02,1.000000000000006661e+00
2.139658880530693530e+00,6.707425870119269884e-02,6.397840000000000471e-02,5.000000000000000278e-02,1.347314569883885198e-02,9.999999999991037170e-01
2.141731672176668599e+00,6.705156854249492981e-02,6.398500000000000021e-02,5.000000000000000278e-02,1.140035405286376861e-02,1.000000000000006661e+00
2.143804463822643669e+00,6.703300386719675263e-02,6.399040000000000283e-02,5.000000000000000278e-02,9.327562406890557017e-03,9.999999999991037170e-01
2.145877255468618738e+00,6.701856467529818118e-02,6.399459999999999871e-02,5.000000000000000278e-02,7.254770760909047371e-03,1.000000000003107292e+00
2.147950047114593808e+00,6.700825096679918769e-02,6.399760000000000171e-02,5.000000000000000278e-02,5.181979114942263792e-03,9.999999999960025310e-01
2.150022838760568877e+00,6.700206274169979992e-02,6.399939999999999796e-02,5.000000000000000278e-02,3.109187468960752845e-03,1.000000000003107514e+00
2.152095630406543947e+00,6.700000000000000400e-02,6.400000000000000133e-02,5.000000000000000278e-02,1.036395822987541031e-03,9.999999999991037170e-01
2.162095630406544178e+00,6.700000000000000400e-02,6.400000000000000133e-02,1.000000000000000021e-02,3.999999999999907629e+00,4.000000134264350891e+02
2.167085089138069520e+00,6.700871314445176752e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.746310556034962914e-03,8.016902426562625124e+02
2.172074547869595307e+00,6.703485257780704420e-02,6.400000000000000133e-02,1.000000000000000021e-02,5.238931668101641341e-03,6.999999999997249533e-01
2.177064006601120649e+00,6.707841830006583406e-02,6.400000000000000133e-02,1.000000000000000021e-02,8.731552780169252181e-03,6.999999999999741984e-01
2.182053465332646436e+00,6.713941031122813707e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.222417389223530784e-02,6.999999999996001643e-01
2.187042924064171778e+00,6.721782861129396713e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.571679500430632134e-02,7.000000000006560974e-01
2.192032382795697121e+00,6.731367320026331036e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.920941611637346641e-02,6.999999999998808287e-01
2.197021841527222907e+00,6.742694407813618063e-02,6.400000000000000133e-02,1.000000000000000021e-02,2.270203722844137129e-02,6.999999999999707567e-01
2.202011300258748250e+00,6.755764124491256406e-02,6.400000000000000133e-02,1.000000000000000021e-02,2.619465834051053557e-02,7.000000000002855050e-01
2.207000758990274036e+00,6.770576470059246066e-02,6.400000000000000133e-02,1.000000000000000021e-02,2.968727945257503692e-02,6.999999999992886357e-01
2.211990217721799379e+00,6.787131444517587042e-02,6.400000000000000133e-02,1.000000000000000021e-02,3.317990056464482224e-02,7.000000000004099610e-01
2.216979676453324721e+00,6.805429047866280723e-02,6.400000000000000133e-02,1.000000000000000021e-02,3.667252167671475327e-02,7.000000000004391598e-01
2.221969135184850508e+00,6.825469280105325720e-02,6.400000000000000133e-02,1.000000000000000021e-02,4.016514278877832134e-02,6.999999999991015631e-01
2.226958593916375850e+00,6.847252141234722034e-02,6.400000000000000133e-02,1.000000000000000021e-02,4.365776390084903646e-02,7.000000000005963674e-01
2.231948052647901637e+00,6.870777631254471052e-02,6.400000000000000133e-02,1.000000000000000021e-02,4.715038501291476947e-02,6.999999999995355493e-01
2.236937511379426979e+00,6.896045750164571386e-02,6.400000000000000133e-02,1.000000000000000021e-02,5.064300612498610910e-02,7.000000000007214895e-01
2.241926970110952766e+00,6.923056497965023037e-02,6.400000000000000133e-02,1.000000000000000021e-02,5.413562723704843510e-02,6.999999999988526511e-01
2.246916428842478108e+00,6.951809874655827393e-02,6.400000000000000133e-02,1.000000000000000021e-02,5.762824834912318173e-02,7.000000000014043877e-01
2.251905887574003451e+00,6.982305880236981677e-02,6.400000000000000133e-02,1.000000000000000021e-02,6.112086946118754083e-02,6.999999999993224975e-01
2.256895346305529237e+00,7.014544514708490053e-02,6.400000000000000133e-02,1.000000000000000021e-02,6.461349057325449508e-02,6.999999999997802425e-01
2.261884805037054580e+00,7.048525778070348358e-02,6.400000000000000133e-02,1.000000000000000021e-02,6.810611168532461346e-02,7.000000000004766854e-01
2.266874263768580366e+00,7.084249670322559367e-02,6.400000000000000133e-02,1.000000000000000021e-02,7.159873279738816765e-02,6.999999999990987876e-01
2.271863722500105709e+00,7.121716191465121693e-02,6.400000000000000133e-02,1.000000000000000021e-02,7.509135390946168609e-02,7.000000000011581403e-01
2.276853181231631051e+00,7.160925341498035335e-02,6.400000000000000133e-02,1.000000000000000021e-02,7.858397502152883463e-02,6.999999999998814948e-01
2.281842639963156838e+00,7.201877120421301681e-02,6.400000000000000133e-02,1.000000000000000021e-02,8.207659613359144513e-02,6.999999999989097166e-01
2.286832098694682180e+00,7.244571528234919344e-02,6.400000000000000133e-02,1.000000000000000021e-02,8.556921724566589338e-02,7.000000000013445467e-01
2.291821557426207967e+00,7.289008564938888324e-02,6.400000000000000133e-02,1.000000000000000021e-02,8.906183835772511770e-02,6.999999999982310372e-01
2.296811016157733309e+00,7.335188230533210008e-02,6.400000000000000133e-02,1.000000000000000021e-02,9.255445946980296601e-02,7.000000000020260016e-01
2.301800474889258652e+00,7.383110525017883008e-02,6.400000000000000133e-02,1.000000000000000021e-02,9.604708058187011455e-02,6.999999999998814948e-01
2.306789933620784439e+00,7.432775448392907325e-02,6.400000000000000133e-02,1.000000000000000021e-02,9.953970169392839518e-02,6.999999999980418552e-01
2.311779392352309781e+00,7.484183000658282958e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.030323228060043977e-01,7.000000000016560753e-01
2.316768851083835568e+00,7.537333181814011296e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.065249439180648433e-01,6.999999999984757304e-01
2.321758309815360910e+00,7.592225991860090950e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.100175650301414704e-01,7.000000000017811974e-01
2.326747768546886252e+00,7.648861430796521921e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.135101861422086189e-01,6.999999999998814948e-01
2.331737227278412039e+00,7.707239498623305596e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.170028072542681208e-01,6.999999999982866594e-01
2.336726686009937382e+00,7.767360195340440587e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.204954283663456915e-01,7.000000000019703794e-01
2.341716144741463168e+00,7.829223520947926895e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.239880494784017934e-01,6.999999999976052045e-01
2.346705603472988511e+00,7.892829475445765908e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.274806705904827642e-01,7.000000000026518343e-01
2.351695062204513853e+00,7.958178058833956237e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.309732917025498988e-01,6.999999999998787192e-01
2.356684520936039640e+00,8.025269271112497882e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.344659128146050708e-01,6.999999999974187981e-01
2.361673979667564982e+00,8.094103112281392232e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.379585339266869715e-01,7.000000000028381297e-01
2.366663438399090769e+00,8.159756142295893078e-02,6.375248195425944897e-02,1.000000000000000021e-02,1.406242618788858811e-01,1.002436240624573216e+01
2.371652897130616111e+00,8.226570277625085137e-02,6.347572874414363076e-02,1.000000000000000021e-02,1.449437761508225453e-01,1.263582287117307912e+00
2.376642355862141898e+00,8.289296628166976932e-02,6.310703371833023545e-02,1.000000000000000021e-02,1.458265828173559153e-01,4.041806756400886158e+00
2.381631814593667240e+00,8.342898402854456719e-02,6.257101597145543759e-02,1.000000000000000021e-02,1.519290183749578971e-01,7.655650193057473629e+00
2.386621273325192583e+00,8.397732402247395922e-02,6.202267597752605249e-02,1.000000000000000021e-02,1.554216394870252260e-01,6.999999999999177991e-01
2.391610732056718369e+00,8.440012867646519423e-02,6.135955838822664682e-02,1.000000000000000021e-02,1.576204105056008553e-01,6.832662962980433186e+00
2.396600190788243712e+00,8.478353620336291641e-02,6.064568086695018567e-02,1.000000000000000021e-02,1.624068817111607999e-01,2.581071414313612422e+00
2.401589649519769054e+00,8.500000000000000611e-02,5.987238290598430324e-02,1.000000000000000021e-02,1.609439571617021503e-01,7.118112603950915940e+00
2.406579108251294841e+00,8.500000000000000611e-02,5.902720789416371350e-02,1.000000000000000021e-02,1.693921239352817465e-01,9.162001311728426245e+00
2.411568566982820183e+00,8.500000000000000611e-02,5.816460659343959672e-02,1.000000000000000021e-02,1.728847450473667557e-01,7.000000000034611869e-01
2.416558025714345970e+00,8.500000000000000611e-02,5.821271333304595119e-02,1.000000000000000021e-02,9.641675018252597942e-03,3.658240901208985463e+01
2.421547484445871312e+00,8.500000000000000611e-02,5.905788834486654093e-02,1.000000000000000021e-02,1.693921239352968455e-01,3.201759098791191605e+01
2.426536943177397099e+00,8.496300776912235619e-02,5.988018747438133421e-02,1.000000000000000021e-02,1.649739632789694321e-01,1.747120406368198431e+00
2.431526401908922441e+00,8.472933019511846853e-02,6.065608517283991447e-02,1.000000000000000021e-02,1.624068817111623542e-01,8.117578863106407638e+00
2.436515860640447784e+00,8.450067794528670628e-02,6.141529689928863778e-02,1.000000000000000021e-02,1.589142605990953860e-01,6.999999999998454125e-01
2.441505319371973570e+00,8.415062506021804556e-02,6.210463099890706218e-02,1.000000000000000021e-02,1.549511923637764410e-01,5.626698771629370377e+00
2.446494778103498913e+00,8.378455977535845256e-02,6.276842784821423660e-02,1.000000000000000021e-02,1.519290183749574530e-01,1.210785169072334577e+00
2.451484236835024255e+00,8.324695391962877444e-02,6.324231382067686813e-02,1.000000000000000021e-02,1.436329190782435206e-01,1.027988556223116667e+01
2.456473695566550042e+00,8.262440613416513480e-02,6.361033482836866981e-02,1.000000000000000021e-02,1.449437761508098887e-01,5.452148478127720743e+00
2.461463154298075384e+00,8.201147356645041575e-02,6.395073208644705409e-02,1.000000000000000021e-02,1.405184473307952153e-01,1.174922491339068786e+00
2.466452613029601171e+00,8.132335692605015265e-02,6.396820372663028498e-02,1.000000000000000021e-02,1.379585339266717614e-01,1.331859320394455182e+01
2.471442071761126513e+00,8.065266096009039709e-02,6.398523304680887869e-02,1.000000000000000021e-02,1.344659128146171723e-01,6.999999999973585130e-01
2.476431530492652300e+00,7.999936256632313170e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.309691694870507850e-01,7.047305197867970161e-01
2.481420989224177642e+00,7.936330302134474157e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.274806705904827642e-01,9.117972103619086388e-01
2.486410447955702985e+00,7.874466976526986461e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.239880494784156156e-01,6.999999999998814948e-01
2.491399906687228771e+00,7.814346279809852858e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.204954283663321746e-01,7.000000000030845992e-01
2.496389365418754114e+00,7.755968211983069183e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.170028072542785430e-01,6.999999999971724396e-01
2.501378824150279900e+00,7.699332773046638212e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.135101861421985159e-01,7.000000000024003688e-01
2.506368282881805243e+00,7.644439963000558558e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.100175650301414704e-01,6.999999999978566700e-01
2.511357741613331029e+00,7.591289781844828832e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.065249439180676327e-01,7.000000000011598056e-01
2.516347200344856372e+00,7.539882229579453199e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.030323228060043977e-01,6.999999999990971222e-01
2.521336659076381714e+00,7.490217306204430270e-02,6.400000000000000133e-02,1.000000000000000021e-02,9.953970169393447365e-02,7.000000000004378276e-01
2.526326117807907501e+00,7.442295011719757269e-02,6.400000000000000133e-02,1.000000000000000021e-02,9.604708058186156583e-02,7.000000000009735102e-01
2.531315576539432843e+00,7.396115346125435586e-02,6.400000000000000133e-02,1.000000000000000021e-02,9.255445946980296601e-02,6.999999999981681986e-01
2.536305035270958186e+00,7.351678309421466606e-02,6.400000000000000133e-02,1.000000000000000021e-02,8.906183835773304192e-02,7.000000000004378276e-01
2.541294494002483972e+00,7.308983901607848943e-02,6.400000000000000133e-02,1.000000000000000021e-02,8.556921724565828835e-02,7.000000000013434365e-01
2.546283952734009315e+00,7.268032122684582597e-02,6.400000000000000133e-02,1.000000000000000021e-02,8.207659613359875872e-02,6.999999999983544940e-01
2.551273411465535101e+00,7.228822972651667567e-02,6.400000000000000133e-02,1.000000000000000021e-02,7.858397502152461578e-02,7.000000000012210899e-01
2.556262870197060444e+00,7.191356451509106629e-02,6.400000000000000133e-02,1.000000000000000021e-02,7.509135390945889665e-02,6.999999999995950573e-01
2.561252328928586230e+00,7.155632559256894232e-02,6.400000000000000133e-02,1.000000000000000021e-02,7.159873279739094321e-02,6.999999999999805267e-01
