t,x,y,z,rx,ry,rz
82.55199999999776,0.07871202484496012,0.3635226790891468,0.0,3.14,0,0
82.55999999999776,0.07856891649440013,0.36345112491386683,0.0,3.14,0,0
82.56799999999775,0.07842580814384015,0.36337957073858684,0.0,3.14,0,0
82.57599999999775,0.07828269979328016,0.36330801656330686,0.0,3.14,0,0
82.58399999999774,0.07813959144272017,0.36323646238802687,0.0,3.14,0,0
82.59199999999774,0.07799648309216019,0.3631649082127469,0.0,3.14,0,0
82.59999999999773,0.0778533747416002,0.3630933540374669,0.0,3.14,0,0
82.60799999999773,0.07771026639104021,0.3630217998621869,0.0,3.14,0,0
82.61599999999773,0.07756715804048023,0.3629502456869069,0.0,3.14,0,0
82.62399999999772,0.07742404968992024,0.36287869151162694,0.0,3.14,0,0
82.63199999999772,0.07728094133936025,0.36280713733634695,0.0,3.14,0,0
82.63999999999771,0.07713783298880027,0.36273558316106697,0.0,3.14,0,0
82.64799999999771,0.07699472463824028,0.362664028985787,0.0,3.14,0,0
82.6559999999977,0.0768516162876803,0.362592474810507,0.0,3.14,0,0
82.6639999999977,0.07670850793712031,0.362520920635227,0.0,3.14,0,0
82.6719999999977,0.07656539958656032,0.362449366459947,0.0,3.14,0,0
82.67999999999769,0.07642229123600033,0.36237781228466703,0.0,3.14,0,0
82.68799999999769,0.07627918288544035,0.36230625810938705,0.0,3.14,0,0
82.69599999999768,0.07613607453488036,0.36223470393410706,0.0,3.14,0,0
82.70399999999768,0.07599296618432037,0.3621631497588271,0.0,3.14,0,0
82.71199999999767,0.07584985783376039,0.3620915955835471,0.0,3.14,0,0
82.71999999999767,0.0757067494832004,0.3620200414082671,0.0,3.14,0,0
82.72799999999766,0.07556364113264041,0.3619484872329871,0.0,3.14,0,0
82.73599999999766,0.07542053278208043,0.36187693305770713,0.0,3.14,0,0
82.74399999999765,0.07527742443152044,0.36180537888242714,0.0,3.14,0,0
82.75199999999765,0.07513431608096045,0.36173382470714716,0.0,3.14,0,0
82.75999999999765,0.07485689164944002,0.3615951124913867,0.0,3.14,0,0
82.76799999999764,0.07471378329888004,0.3615235583161067,0.0,3.14,0,0
82.77599999999764,0.07457067494832005,0.36145200414082673,0.0,3.14,0,0
82.78399999999763,0.07442756659776006,0.36138044996554675,0.0,3.14,0,0
82.79199999999763,0.07428445824720008,0.36130889579026676,0.0,3.14,0,0
82.79999999999762,0.07414134989664009,0.3612373416149868,0.0,3.14,0,0
82.80799999999762,0.0739982415460801,0.3611657874397068,0.0,3.14,0,0
82.81599999999762,0.07385513319552012,0.3610942332644268,0.0,3.14,0,0
82.82399999999761,0.07371202484496013,0.3610226790891468,0.0,3.14,0,0
82.8319999999976,0.07356891649440014,0.3609511249138668,0.0,3.14,0,0
82.8399999999976,0.07342580814384016,0.36087957073858684,0.0,3.14,0,0
82.8479999999976,0.07328269979328017,0.36080801656330685,0.0,3.14,0,0
82.8559999999976,0.07313959144272018,0.36073646238802687,0.0,3.14,0,0
82.86399999999759,0.0729964830921602,0.3606649082127469,0.0,3.14,0,0
82.87199999999758,0.07285337474160021,0.3605933540374669,0.0,3.14,0,0
82.87999999999758,0.07271026639104022,0.3605217998621869,0.0,3.14,0,0
82.88799999999758,0.07256715804048024,0.3604502456869069,0.0,3.14,0,0
82.89599999999757,0.07242404968992025,0.36037869151162694,0.0,3.14,0,0
82.90399999999757,0.07228094133936026,0.36030713733634695,0.0,3.14,0,0
82.91199999999756,0.07213783298880028,0.36023558316106696,0.0,3.14,0,0
82.91999999999756,0.07199472463824029,0.360164028985787,0.0,3.14,0,0
82.92799999999755,0.0718516162876803,0.360092474810507,0.0,3.14,0,0
82.93599999999755,0.07170850793712032,0.360020920635227,0.0,3.14,0,0
82.94399999999754,0.07156539958656033,0.359949366459947,0.0,3.14,0,0
82.95199999999754,0.07142229123600034,0.35987781228466703,0.0,3.14,0,0
82.95999999999754,0.07127918288544036,0.35980625810938704,0.0,3.14,0,0
82.96799999999753,0.07113607453488037,0.35973470393410706,0.0,3.14,0,0
82.97599999999753,0.07099296618432038,0.35966314975882707,0.0,3.14,0,0
82.98399999999752,0.0708498578337604,0.3595915955835471,0.0,3.14,0,0
82.99199999999752,0.07070674948320041,0.3595200414082671,0.0,3.14,0,0
82.99999999999751,0.07056364113264042,0.3594484872329871,0.0,3.14,0,0
83.00799999999751,0.07042053278208044,0.3593769330577071,0.0,3.14,0,0
83.0159999999975,0.07027742443152045,0.35930537888242714,0.0,3.14,0,0
83.0239999999975,0.07013431608096046,0.35923382470714715,0.0,3.14,0,0
83.0319999999975,0.06985689164944002,0.3590951124913867,0.0,3.14,0,0
83.03999999999749,0.06971378329888003,0.3590235583161067,0.0,3.14,0,0
83.04799999999749,0.06957067494832005,0.35895200414082673,0.0,3.14,0,0
83.05599999999748,0.06942756659776006,0.35888044996554674,0.0,3.14,0,0
83.06399999999748,0.06928445824720007,0.35880889579026676,0.0,3.14,0,0
83.07199999999747,0.06914134989664009,0.35873734161498677,0.0,3.14,0,0
83.07999999999747,0.0689982415460801,0.3586657874397068,0.0,3.14,0,0
83.08799999999746,0.06885513319552011,0.3585942332644268,0.0,3.14,0,0
83.09599999999746,0.06871202484496013,0.3585226790891468,0.0,3.14,0,0
83.10399999999746,0.06856891649440014,0.3584511249138668,0.0,3.14,0,0
83.11199999999745,0.06842580814384015,0.35837957073858684,0.0,3.14,0,0
83.11999999999745,0.06828269979328017,0.35830801656330685,0.0,3.14,0,0
83.12799999999744,0.06813959144272018,0.35823646238802687,0.0,3.14,0,0
83.13599999999744,0.06799648309216019,0.3581649082127469,0.0,3.14,0,0
83.14399999999743,0.0678533747416002,0.3580933540374669,0.0,3.14,0,0
83.15199999999743,0.06771026639104022,0.3580217998621869,0.0,3.14,0,0
83.15999999999742,0.06756715804048023,0.3579502456869069,0.0,3.14,0,0
83.16799999999742,0.06742404968992025,0.35787869151162693,0.0,3.14,0,0
83.17599999999742,0.06728094133936026,0.35780713733634695,0.0,3.14,0,0
83.18399999999741,0.06713783298880027,0.35773558316106696,0.0,3.14,0,0
83.1919999999974,0.06699472463824029,0.357664028985787,0.0,3.14,0,0
83.1999999999974,0.0668516162876803,0.357592474810507,0.0,3.14,0,0
83.2079999999974,0.06670850793712031,0.357520920635227,0.0,3.14,0,0
83.2159999999974,0.06656539958656033,0.357449366459947,0.0,3.14,0,0
83.22399999999739,0.06642229123600034,0.35737781228466703,0.0,3.14,0,0
83.23199999999738,0.06627918288544035,0.35730625810938704,0.0,3.14,0,0
83.23999999999738,0.06613607453488037,0.35723470393410706,0.0,3.14,0,0
83.24799999999738,0.06599296618432038,0.35716314975882707,0.0,3.14,0,0
83.25599999999737,0.06584985783376039,0.3570915955835471,0.0,3.14,0,0
83.26399999999737,0.0657067494832004,0.3570200414082671,0.0,3.14,0,0
83.27199999999736,0.06556364113264042,0.3569484872329871,0.0,3.14,0,0
83.27999999999736,0.06542053278208043,0.3568769330577071,0.0,3.14,0,0
83.28799999999735,0.06527742443152044,0.35680537888242714,0.0,3.14,0,0
83.29599999999735,0.06513431608096046,0.35673382470714715,0.0,3.14,0,0
83.30399999999734,0.06484821067231192,0.35661607022410396,0.0,3.14,0,0
83.31199999999734,0.06469642134462383,0.35656547378154124,0.0,3.14,0,0
83.31999999999734,0.06454463201693575,0.3565148773389785,0.0,3.14,0,0
83.32799999999733,0.06439284268924766,0.3564642808964158,0.0,3.14,0,0
83.33599999999733,0.06424105336155958,0.3564136844538531,0.0,3.14,0,0
83.34399999999732,0.0640892640338715,0.35636308801129035,0.0,3.14,0,0
83.35199999999732,0.06393747470618341,0.35631249156872763,0.0,3.14,0,0
83.35999999999731,0.06378568537849533,0.3562618951261649,0.0,3.14,0,0
83.36799999999731,0.06363389605080724,0.3562112986836022,0.0,3.14,0,0
83.3759999999973,0.06348210672311916,0.35616070224103946,0.0,3.14,0,0
83.3839999999973,0.06333031739543107,0.35611010579847674,0.0,3.14,0,0
83.3919999999973,0.06317852806774299,0.356059509355914,0.0,3.14,0,0
83.39999999999729,0.0630267387400549,0.3560089129133513,0.0,3.14,0,0
83.40799999999729,0.06287494941236682,0.35595831647078857,0.0,3.14,0,0
83.41599999999728,0.06272316008467874,0.35590772002822585,0.0,3.14,0,0
83.42399999999728,0.06257137075699065,0.3558571235856631,0.0,3.14,0,0
83.43199999999727,0.06241958142930257,0.3558065271431004,0.0,3.14,0,0
83.43999999999727,0.06226779210161448,0.3557559307005377,0.0,3.14,0,0
83.44799999999726,0.0621160027739264,0.35570533425797496,0.0,3.14,0,0
83.45599999999726,0.061964213446238314,0.35565473781541224,0.0,3.14,0,0
83.46399999999726,0.06181242411855023,0.3556041413728495,0.0,3.14,0,0
83.47199999999725,0.061660634790862145,0.3555535449302868,0.0,3.14,0,0
83.47999999999725,0.06150884546317406,0.35550294848772407,0.0,3.14,0,0
83.48799999999724,0.06135705613548598,0.35545235204516135,0.0,3.14,0,0
83.49599999999724,0.06120526680779789,0.3554017556025986,0.0,3.14,0,0
83.50399999999723,0.06105347748010981,0.3553511591600359,0.0,3.14,0,0
83.51199999999723,0.060901688152421724,0.3553005627174732,0.0,3.14,0,0
83.51999999999722,0.06074989882473364,0.35524996627491046,0.0,3.14,0,0
83.52799999999722,0.060598109497045555,0.35519936983234773,0.0,3.14,0,0
83.53599999999722,0.06044632016935747,0.355148773389785,0.0,3.14,0,0
83.54399999999721,0.060294530841669386,0.3550981769472223,0.0,3.14,0,0
83.55199999999721,0.0601427415139813,0.35504758050465957,0.0,3.14,0,0
83.5599999999972,0.05984821067231191,0.3549494035574373,0.0,3.14,0,0
83.5679999999972,0.05969642134462383,0.35489880711487465,0.0,3.14,0,0
83.5759999999972,0.059544632016935745,0.354848210672312,0.0,3.14,0,0
83.58399999999719,0.05939284268924766,0.3547976142297493,0.0,3.14,0,0
83.59199999999719,0.059241053361559576,0.35474701778718665,0.0,3.14,0,0
83.59999999999718,0.05908926403387149,0.354696421344624,0.0,3.14,0,0
83.60799999999718,0.05893747470618341,0.3546458249020613,0.0,3.14,0,0
83.61599999999717,0.05878568537849532,0.35459522845949865,0.0,3.14,0,0
83.62399999999717,0.05863389605080724,0.354544632016936,0.0,3.14,0,0
83.63199999999716,0.058482106723119154,0.3544940355743733,0.0,3.14,0,0
83.63999999999716,0.05833031739543107,0.35444343913181064,0.0,3.14,0,0
83.64799999999715,0.058178528067742985,0.354392842689248,0.0,3.14,0,0
83.65599999999715,0.0580267387400549,0.3543422462466853,0.0,3.14,0,0
83.66399999999715,0.057874949412366816,0.35429164980412264,0.0,3.14,0,0
83.67199999999714,0.05772316008467873,0.35424105336156,0.0,3.14,0,0
83.67999999999714,0.05757137075699065,0.3541904569189973,0.0,3.14,0,0
83.68799999999713,0.05741958142930256,0.35413986047643464,0.0,3.14,0,0
83.69599999999713,0.05726779210161448,0.354089264033872,0.0,3.14,0,0
83.70399999999712,0.057116002773926394,0.3540386675913093,0.0,3.14,0,0
83.71199999999712,0.05696421344623831,0.35398807114874664,0.0,3.14,0,0
83.71999999999711,0.056812424118550225,0.353937474706184,0.0,3.14,0,0
83.72799999999711,0.05666063479086214,0.3538868782636213,0.0,3.14,0,0
83.7359999999971,0.05650884546317406,0.35383628182105864,0.0,3.14,0,0
83.7439999999971,0.05635705613548597,0.353785685378496,0.0,3.14,0,0
83.7519999999971,0.05620526680779789,0.3537350889359333,0.0,3.14,0,0
83.75999999999709,0.0560534774801098,0.35368449249337064,0.0,3.14,0,0
83.76799999999709,0.05590168815242172,0.35363389605080797,0.0,3.14,0,0
83.77599999999708,0.055749898824733635,0.3535832996082453,0.0,3.14,0,0
83.78399999999708,0.05559810949704555,0.35353270316568264,0.0,3.14,0,0
83.79199999999707,0.055446320169357466,0.35348210672311997,0.0,3.14,0,0
83.79999999999707,0.05529453084166938,0.3534315102805573,0.0,3.14,0,0
83.80799999999707,0.0551427415139813,0.35338091383799464,0.0,3.14,0,0
83.81599999999706,0.05484821067231191,0.35328273689077067,0.0,3.14,0,0
83.82399999999706,0.054696421344623825,0.35323214044820794,0.0,3.14,0,0
83.83199999999705,0.05454463201693574,0.3531815440056452,0.0,3.14,0,0
83.83999999999705,0.054392842689247656,0.3531309475630825,0.0,3.14,0,0
83.84799999999704,0.05424105336155957,0.3530803511205198,0.0,3.14,0,0
83.85599999999704,0.05408926403387149,0.35302975467795705,0.0,3.14,0,0
83.86399999999703,0.0539374747061834,0.35297915823539433,0.0,3.14,0,0
83.87199999999703,0.05378568537849532,0.3529285617928316,0.0,3.14,0,0
83.87999999999703,0.053633896050807234,0.3528779653502689,0.0,3.14,0,0
83.88799999999702,0.05348210672311915,0.35282736890770616,0.0,3.14,0,0
83.89599999999702,0.053330317395431065,0.35277677246514344,0.0,3.14,0,0
83.90399999999701,0.05317852806774298,0.3527261760225807,0.0,3.14,0,0
83.91199999999701,0.053026738740054896,0.352675579580018,0.0,3.14,0,0
83.919999999997,0.05287494941236681,0.3526249831374553,0.0,3.14,0,0
83.927999999997,0.05272316008467873,0.35257438669489255,0.0,3.14,0,0
83.935999999997,0.05257137075699064,0.3525237902523298,0.0,3.14,0,0
83.94399999999699,0.05241958142930256,0.3524731938097671,0.0,3.14,0,0
83.95199999999699,0.052267792101614474,0.3524225973672044,0.0,3.14,0,0
83.95999999999698,0.05211600277392639,0.35237200092464166,0.0,3.14,0,0
83.96799999999698,0.051964213446238305,0.35232140448207894,0.0,3.14,0,0
83.97599999999697,0.05181242411855022,0.3522708080395162,0.0,3.14,0,0
83.98399999999697,0.05166063479086214,0.3522202115969535,0.0,3.14,0,0
83.99199999999696,0.05150884546317405,0.35216961515439077,0.0,3.14,0,0
83.99999999999696,0.05135705613548597,0.35211901871182805,0.0,3.14,0,0
84.00799999999695,0.05120526680779788,0.3520684222692653,0.0,3.14,0,0
84.01599999999695,0.0510534774801098,0.3520178258267026,0.0,3.14,0,0
84.02399999999695,0.050901688152421715,0.3519672293841399,0.0,3.14,0,0
84.03199999999694,0.05074989882473363,0.35191663294157716,0.0,3.14,0,0
84.03999999999694,0.050598109497045546,0.35186603649901443,0.0,3.14,0,0
84.04799999999693,0.05044632016935746,0.3518154400564517,0.0,3.14,0,0
84.05599999999693,0.05029453084166938,0.351764843613889,0.0,3.14,0,0
84.06399999999692,0.05014274151398129,0.35171424717132627,0.0,3.14,0,0
84.07199999999692,0.04984217697218685,0.3516403628286978,0.0,3.14,0,0
84.07999999999691,0.049684353944373705,0.35161405899072895,0.0,3.14,0,0
84.08799999999691,0.04952653091656056,0.3515877551527601,0.0,3.14,0,0
84.0959999999969,0.04936870788874742,0.3515614513147912,0.0,3.14,0,0
84.1039999999969,0.04921088486093428,0.35153514747682235,0.0,3.14,0,0
84.1119999999969,0.04905306183312114,0.3515088436388535,0.0,3.14,0,0
84.11999999999689,0.048895238805307994,0.3514825398008846,0.0,3.14,0,0
84.12799999999689,0.04873741577749485,0.35145623596291575,0.0,3.14,0,0
84.13599999999688,0.04857959274968171,0.3514299321249469,0.0,3.14,0,0
84.14399999999688,0.04842176972186857,0.351403628286978,0.0,3.14,0,0
84.15199999999687,0.048263946694055426,0.35137732444900915,0.0,3.14,0,0
84.15999999999687,0.048106123666242284,0.3513510206110403,0.0,3.14,0,0
84.16799999999687,0.04794830063842914,0.3513247167730714,0.0,3.14,0,0
84.17599999999686,0.047790477610616,0.35129841293510256,0.0,3.14,0,0
84.18399999999686,0.04763265458280286,0.3512721090971337,0.0,3.14,0,0
84.19199999999685,0.047474831554989716,0.3512458052591648,0.0,3.14,0,0
84.19999999999685,0.047317008527176574,0.35121950142119596,0.0,3.14,0,0
84.20799999999684,0.04715918549936343,0.3511931975832271,0.0,3.14,0,0
84.21599999999684,0.04700136247155029,0.3511668937452582,0.0,3.14,0,0
84.22399999999683,0.04684353944373715,0.35114058990728936,0.0,3.14,0,0
84.23199999999683,0.046685716415924006,0.3511142860693205,0.0,3.14,0,0
84.23999999999683,0.046527893388110864,0.3510879822313516,0.0,3.14,0,0
84.24799999999682,0.04637007036029772,0.35106167839338276,0.0,3.14,0,0
84.25599999999682,0.04621224733248458,0.3510353745554139,0.0,3.14,0,0
84.26399999999681,0.04605442430467144,0.351009070717445,0.0,3.14,0,0
84.27199999999681,0.045896601276858295,0.35098276687947616,0.0,3.14,0,0
84.2799999999968,0.04573877824904515,0.3509564630415073,0.0,3.14,0,0
84.2879999999968,0.04558095522123201,0.3509301592035384,0.0,3.14,0,0
84.2959999999968,0.04542313219341887,0.35090385536556956,0.0,3.14,0,0
84.30399999999679,0.04526530916560573,0.3508775515276007,0.0,3.14,0,0
84.31199999999679,0.045107486137792585,0.35085124768963183,0.0,3.14,0,0
84.31999999999678,0.04484217697218687,0.35080702949536446,0.0,3.14,0,0
84.32799999999678,0.04468435394437373,0.3507807256573956,0.0,3.14,0,0
84.33599999999677,0.044526530916560586,0.35075442181942673,0.0,3.14,0,0
84.34399999999677,0.044368707888747444,0.35072811798145787,0.0,3.14,0,0
84.35199999999676,0.0442108848609343,0.350701814143489,0.0,3.14,0,0
84.35999999999676,0.04405306183312116,0.35067551030552013,0.0,3.14,0,0
84.36799999999675,0.04389523880530802,0.35064920646755127,0.0,3.14,0,0
84.37599999999675,0.043737415777494876,0.3506229026295824,0.0,3.14,0,0
84.38399999999675,0.043579592749681734,0.35059659879161353,0.0,3.14,0,0
84.39199999999674,0.04342176972186859,0.35057029495364467,0.0,3.14,0,0
84.39999999999674,0.04326394669405545,0.3505439911156758,0.0,3.14,0,0
84.40799999999673,0.04310612366624231,0.35051768727770694,0.0,3.14,0,0
84.41599999999673,0.042948300638429165,0.35049138343973807,0.0,3.14,0,0
84.42399999999672,0.04279047761061602,0.3504650796017692,0.0,3.14,0,0
84.43199999999672,0.04263265458280288,0.35043877576380034,0.0,3.14,0,0
84.43999999999672,0.04247483155498974,0.35041247192583147,0.0,3.14,0,0
84.44799999999671,0.0423170085271766,0.3503861680878626,0.0,3.14,0,0
84.4559999999967,0.042159185499363455,0.35035986424989374,0.0,3.14,0,0
84.4639999999967,0.04200136247155031,0.35033356041192487,0.0,3.14,0,0
84.4719999999967,0.04184353944373717,0.350307256573956,0.0,3.14,0,0
84.47999999999669,0.04168571641592403,0.35028095273598714,0.0,3.14,0,0
84.48799999999669,0.04152789338811089,0.3502546488980183,0.0,3.14,0,0
84.49599999999668,0.041370070360297745,0.3502283450600494,0.0,3.14,0,0
