Time,q1,q2,q3,q4,q5,q6,Action
0.20000000000000012,1.064,-0.1159999999999998,0.097,0,-1.57,0,Set_Draw
0.20800000000000013,1.064,-0.1159999999999998,0.09684000000000001,0,-1.57,0,Set_Draw
0.21600000000000014,1.064,-0.1159999999999998,0.09668,0,-1.57,0,Set_Draw
0.22400000000000014,1.064,-0.1159999999999998,0.09652000000000001,0,-1.57,0,Set_Draw
0.23200000000000015,1.064,-0.1159999999999998,0.09636,0,-1.57,0,Set_Draw
0.24000000000000016,1.064,-0.1159999999999998,0.09620000000000001,0,-1.57,0,Set_Draw
0.24800000000000016,1.064,-0.1159999999999998,0.09604,0,-1.57,0,Set_Draw
0.25600000000000017,1.064,-0.1159999999999998,0.09588,0,-1.57,0,Set_Draw
0.2640000000000002,1.064,-0.1159999999999998,0.09572,0,-1.57,0,Set_Draw
0.2720000000000002,1.064,-0.1159999999999998,0.09556,0,-1.57,0,Set_Draw
0.2800000000000002,1.064,-0.1159999999999998,0.0954,0,-1.57,0,Set_Draw
0.2880000000000002,1.064,-0.1159999999999998,0.09524,0,-1.57,0,Set_Draw
0.2960000000000002,1.064,-0.1159999999999998,0.09508000000000001,0,-1.57,0,Set_Draw
0.3040000000000002,1.064,-0.1159999999999998,0.09492,0,-1.57,0,Set_Draw
0.3120000000000002,1.064,-0.1159999999999998,0.09476000000000001,0,-1.57,0,Set_Draw
0.32000000000000023,1.064,-0.1159999999999998,0.0946,0,-1.57,0,Set_Draw
0.32800000000000024,1.064,-0.1159999999999998,0.09444000000000001,0,-1.57,0,Set_Draw
0.33600000000000024,1.064,-0.1159999999999998,0.09428,0,-1.57,0,Set_Draw
0.34400000000000025,1.064,-0.1159999999999998,0.09412000000000001,0,-1.57,0,Set_Draw
0.35200000000000026,1.064,-0.1159999999999998,0.09396,0,-1.57,0,Set_Draw
0.36000000000000026,1.064,-0.1159999999999998,0.09380000000000001,0,-1.57,0,Set_Draw
0.36800000000000027,1.064,-0.1159999999999998,0.09364,0,-1.57,0,Set_Draw
0.3760000000000003,1.064,-0.1159999999999998,0.09348000000000001,0,-1.57,0,Set_Draw
0.3840000000000003,1.064,-0.1159999999999998,0.09332,0,-1.57,0,Set_Draw
0.3920000000000003,1.064,-0.1159999999999998,0.09316,0,-1.57,0,Set_Draw
0.4000000000000003,1.064,-0.1159999999999998,0.093,0,-1.57,0,Set_Draw
0.4080000000000003,1.064,-0.1159999999999998,0.09284,0,-1.57,0,Set_Draw
0.4160000000000003,1.064,-0.1159999999999998,0.09268,0,-1.57,0,Set_Draw
0.4240000000000003,1.064,-0.1159999999999998,0.09252,0,-1.57,0,Set_Draw
0.43200000000000033,1.064,-0.1159999999999998,0.09236000000000001,0,-1.57,0,Set_Draw
0.44000000000000034,1.064,-0.1159999999999998,0.0922,0,-1.57,0,Set_Draw
0.44800000000000034,1.064,-0.1159999999999998,0.09204000000000001,0,-1.57,0,Set_Draw
0.45600000000000035,1.064,-0.1159999999999998,0.09188,0,-1.57,0,Set_Draw
0.46400000000000036,1.064,-0.1159999999999998,0.09172000000000001,0,-1.57,0,Set_Draw
0.47200000000000036,1.064,-0.1159999999999998,0.09156,0,-1.57,0,Set_Draw
0.48000000000000037,1.064,-0.1159999999999998,0.09140000000000001,0,-1.57,0,Set_Draw
0.4880000000000004,1.064,-0.1159999999999998,0.09124,0,-1.57,0,Set_Draw
0.4960000000000004,1.064,-0.1159999999999998,0.09108000000000001,0,-1.57,0,Set_Draw
0.5040000000000003,1.064,-0.1159999999999998,0.09092,0,-1.57,0,Set_Draw
0.5120000000000003,1.064,-0.1159999999999998,0.09076000000000001,0,-1.57,0,Set_Draw
0.5200000000000004,1.064,-0.1159999999999998,0.0906,0,-1.57,0,Set_Draw
0.5280000000000004,1.064,-0.1159999999999998,0.09044,0,-1.57,0,Set_Draw
0.5360000000000004,1.064,-0.1159999999999998,0.09028,0,-1.57,0,Set_Draw
0.5440000000000004,1.064,-0.1159999999999998,0.09012,0,-1.57,0,Set_Draw
0.5520000000000004,1.064,-0.1159999999999998,0.08996000000000001,0,-1.57,0,Set_Draw
0.5600000000000004,1.064,-0.1159999999999998,0.0898,0,-1.57,0,Set_Draw
0.5680000000000004,1.064,-0.1159999999999998,0.08964,0,-1.57,0,Set_Draw
0.5760000000000004,1.064,-0.1159999999999998,0.08948,0,-1.57,0,Set_Draw
0.5840000000000004,1.064,-0.1159999999999998,0.08932000000000001,0,-1.57,0,Set_Draw
0.5920000000000004,1.064,-0.1159999999999998,0.08916,0,-1.57,0,Set_Draw
0.6000000000000004,1.064,-0.1159999999999998,0.08900000000000001,0,-1.57,0,Set_Draw
0.6080000000000004,1.064,-0.1159999999999998,0.08884,0,-1.57,0,Set_Draw
0.6160000000000004,1.064,-0.1159999999999998,0.08868000000000001,0,-1.57,0,Set_Draw
0.6240000000000004,1.064,-0.1159999999999998,0.08852,0,-1.57,0,Set_Draw
0.6320000000000005,1.064,-0.1159999999999998,0.08836000000000001,0,-1.57,0,Set_Draw
0.6400000000000005,1.064,-0.1159999999999998,0.0882,0,-1.57,0,Set_Draw
0.6480000000000005,1.064,-0.1159999999999998,0.08804000000000001,0,-1.57,0,Set_Draw
0.6560000000000005,1.064,-0.1159999999999998,0.08788,0,-1.57,0,Set_Draw
0.6640000000000005,1.064,-0.1159999999999998,0.08772,0,-1.57,0,Set_Draw
0.6720000000000005,1.064,-0.1159999999999998,0.08756,0,-1.57,0,Set_Draw
0.6800000000000005,1.064,-0.1159999999999998,0.0874,0,-1.57,0,Set_Draw
0.6880000000000005,1.064,-0.1159999999999998,0.08724000000000001,0,-1.57,0,Set_Draw
0.6960000000000005,1.064,-0.1159999999999998,0.08708,0,-1.57,0,Set_Draw
0.7040000000000005,1.064,-0.1159999999999998,0.08692000000000001,0,-1.57,0,Set_Draw
0.7120000000000005,1.064,-0.1159999999999998,0.08676,0,-1.57,0,Set_Draw
0.7200000000000005,1.064,-0.1159999999999998,0.08660000000000001,0,-1.57,0,Set_Draw
0.7280000000000005,1.064,-0.1159999999999998,0.08644,0,-1.57,0,Set_Draw
0.7360000000000005,1.064,-0.1159999999999998,0.08628000000000001,0,-1.57,0,Set_Draw
0.7440000000000005,1.064,-0.1159999999999998,0.08612,0,-1.57,0,Set_Draw
0.7520000000000006,1.064,-0.1159999999999998,0.08596000000000001,0,-1.57,0,Set_Draw
0.7600000000000006,1.064,-0.1159999999999998,0.0858,0,-1.57,0,Set_Draw
0.7680000000000006,1.064,-0.1159999999999998,0.08564000000000001,0,-1.57,0,Set_Draw
0.7760000000000006,1.064,-0.1159999999999998,0.08548,0,-1.57,0,Set_Draw
0.7840000000000006,1.064,-0.1159999999999998,0.08532000000000001,0,-1.57,0,Set_Draw
0.7920000000000006,1.064,-0.1159999999999998,0.08516,0,-1.57,0,Set_Draw
0.8000000000000006,1.064,-0.1159999999999998,0.085,0,-1.57,0,Set_Draw
0.8080000000000006,1.064,-0.1159999999999998,0.08484,0,-1.57,0,Set_Draw
0.8160000000000006,1.064,-0.1159999999999998,0.08468,0,-1.57,0,Set_Draw
0.8240000000000006,1.064,-0.1159999999999998,0.08452000000000001,0,-1.57,0,Set_Draw
0.8320000000000006,1.064,-0.1159999999999998,0.08436,0,-1.57,0,Set_Draw
0.8400000000000006,1.064,-0.1159999999999998,0.0842,0,-1.57,0,Set_Draw
0.8480000000000006,1.064,-0.1159999999999998,0.08404,0,-1.57,0,Set_Draw
0.8560000000000006,1.064,-0.1159999999999998,0.08388000000000001,0,-1.57,0,Set_Draw
0.8640000000000007,1.064,-0.1159999999999998,0.08372,0,-1.57,0,Set_Draw
0.8720000000000007,1.064,-0.1159999999999998,0.08356000000000001,0,-1.57,0,Set_Draw
0.8800000000000007,1.064,-0.1159999999999998,0.0834,0,-1.57,0,Set_Draw
0.8880000000000007,1.064,-0.1159999999999998,0.08324000000000001,0,-1.57,0,Set_Draw
0.8960000000000007,1.064,-0.1159999999999998,0.08308,0,-1.57,0,Set_Draw
0.9040000000000007,1.064,-0.1159999999999998,0.08292000000000001,0,-1.57,0,Set_Draw
0.9120000000000007,1.064,-0.1159999999999998,0.08276,0,-1.57,0,Set_Draw
0.9200000000000007,1.064,-0.1159999999999998,0.0826,0,-1.57,0,Set_Draw
0.9280000000000007,1.064,-0.1159999999999998,0.08244,0,-1.57,0,Set_Draw
0.9360000000000007,1.064,-0.1159999999999998,0.08228,0,-1.57,0,Set_Draw
0.9440000000000007,1.064,-0.1159999999999998,0.08212,0,-1.57,0,Set_Draw
0.9520000000000007,1.064,-0.1159999999999998,0.08196,0,-1.57,0,Set_Draw
0.9600000000000007,1.064,-0.1159999999999998,0.08180000000000001,0,-1.57,0,Set_Draw
0.9680000000000007,1.064,-0.1159999999999998,0.08164,0,-1.57,0,Set_Draw
0.9760000000000008,1.064,-0.1159999999999998,0.08148,0,-1.57,0,Set_Draw
0.9840000000000008,1.064,-0.1159999999999998,0.08132,0,-1.57,0,Set_Draw
0.9920000000000008,1.064,-0.1159999999999998,0.08116000000000001,0,-1.57,0,Set_Draw
1.0000000000000007,1.064,-0.1159999999999998,0.081,0,-1.57,0,Set_Draw
1.0080000000000007,1.064,-0.1159999999999998,0.08084,0,-1.57,0,Set_Draw
1.0160000000000007,1.064,-0.1159999999999998,0.08068,0,-1.57,0,Set_Draw
1.0240000000000007,1.064,-0.1159999999999998,0.08052000000000001,0,-1.57,0,Set_Draw
1.0320000000000007,1.064,-0.1159999999999998,0.08036,0,-1.57,0,Set_Draw
1.0400000000000007,1.064,-0.1159999999999998,0.08020000000000001,0,-1.57,0,Set_Draw
1.0480000000000007,1.064,-0.1159999999999998,0.08004,0,-1.57,0,Set_Draw
1.0560000000000007,1.064,-0.1159999999999998,0.07988,0,-1.57,0,Set_Draw
1.0640000000000007,1.064,-0.1159999999999998,0.07972,0,-1.57,0,Set_Draw
1.0720000000000007,1.064,-0.1159999999999998,0.07956,0,-1.57,0,Set_Draw
1.0800000000000007,1.064,-0.1159999999999998,0.0794,0,-1.57,0,Set_Draw
1.0880000000000007,1.064,-0.1159999999999998,0.07924,0,-1.57,0,Set_Draw
1.0960000000000008,1.064,-0.1159999999999998,0.07908,0,-1.57,0,Set_Draw
1.1040000000000008,1.064,-0.1159999999999998,0.07892,0,-1.57,0,Set_Draw
1.1120000000000008,1.064,-0.1159999999999998,0.07876,0,-1.57,0,Set_Draw
1.1200000000000008,1.064,-0.1159999999999998,0.0786,0,-1.57,0,Set_Draw
1.1280000000000008,1.064,-0.1159999999999998,0.07844000000000001,0,-1.57,0,Set_Draw
1.1360000000000008,1.064,-0.1159999999999998,0.07828,0,-1.57,0,Set_Draw
1.1440000000000008,1.064,-0.1159999999999998,0.07812,0,-1.57,0,Set_Draw
1.1520000000000008,1.064,-0.1159999999999998,0.07796,0,-1.57,0,Set_Draw
1.1600000000000008,1.064,-0.1159999999999998,0.07780000000000001,0,-1.57,0,Set_Draw
1.1680000000000008,1.064,-0.1159999999999998,0.07764000000000001,0,-1.57,0,Set_Draw
1.1760000000000008,1.064,-0.1159999999999998,0.07748000000000001,0,-1.57,0,Set_Draw
1.1840000000000008,1.064,-0.1159999999999998,0.07732,0,-1.57,0,Set_Draw
1.1920000000000008,1.064,-0.1159999999999998,0.07716,0,-1.57,0,Set_Draw
1.2000000000000008,1.064,-0.1159999999999998,0.07700000000000001,0,-1.57,0,Set_Draw
1.2080000000000009,1.064,-0.1159999999999998,0.07684,0,-1.57,0,Set_Draw
1.2160000000000009,1.064,-0.1159999999999998,0.07668,0,-1.57,0,Set_Draw
1.2240000000000009,1.064,-0.1159999999999998,0.07652,0,-1.57,0,Set_Draw
1.2320000000000009,1.064,-0.1159999999999998,0.07636000000000001,0,-1.57,0,Set_Draw
1.2400000000000009,1.064,-0.1159999999999998,0.0762,0,-1.57,0,Set_Draw
1.2480000000000009,1.064,-0.1159999999999998,0.07604000000000001,0,-1.57,0,Set_Draw
1.256000000000001,1.064,-0.1159999999999998,0.07588,0,-1.57,0,Set_Draw
1.264000000000001,1.064,-0.1159999999999998,0.07572000000000001,0,-1.57,0,Set_Draw
1.272000000000001,1.064,-0.1159999999999998,0.07556,0,-1.57,0,Set_Draw
1.280000000000001,1.064,-0.1159999999999998,0.07540000000000001,0,-1.57,0,Set_Draw
1.288000000000001,1.064,-0.1159999999999998,0.07524,0,-1.57,0,Set_Draw
1.296000000000001,1.064,-0.1159999999999998,0.07508000000000001,0,-1.57,0,Set_Draw
1.304000000000001,1.064,-0.1159999999999998,0.07492,0,-1.57,0,Set_Draw
1.312000000000001,1.064,-0.1159999999999998,0.07476000000000001,0,-1.57,0,Set_Draw
1.320000000000001,1.064,-0.1159999999999998,0.0746,0,-1.57,0,Set_Draw
1.328000000000001,1.064,-0.1159999999999998,0.07444,0,-1.57,0,Set_Draw
1.336000000000001,1.064,-0.1159999999999998,0.07428000000000001,0,-1.57,0,Set_Draw
1.344000000000001,1.064,-0.1159999999999998,0.07412,0,-1.57,0,Set_Draw
1.352000000000001,1.064,-0.1159999999999998,0.07396,0,-1.57,0,Set_Draw
1.360000000000001,1.064,-0.1159999999999998,0.0738,0,-1.57,0,Set_Draw
1.368000000000001,1.064,-0.1159999999999998,0.07364000000000001,0,-1.57,0,Set_Draw
1.376000000000001,1.064,-0.1159999999999998,0.07348,0,-1.57,0,Set_Draw
1.384000000000001,1.064,-0.1159999999999998,0.07332,0,-1.57,0,Set_Draw
1.392000000000001,1.064,-0.1159999999999998,0.07316,0,-1.57,0,Set_Draw
1.400000000000001,1.064,-0.1159999999999998,0.07300000000000001,0,-1.57,0,Set_Draw
1.408000000000001,1.064,-0.1159999999999998,0.07284000000000002,0,-1.57,0,Set_Draw
1.416000000000001,1.064,-0.1159999999999998,0.07268000000000001,0,-1.57,0,Set_Draw
1.424000000000001,1.064,-0.1159999999999998,0.07252,0,-1.57,0,Set_Draw
1.432000000000001,1.064,-0.1159999999999998,0.07236000000000001,0,-1.57,0,Set_Draw
1.440000000000001,1.064,-0.1159999999999998,0.07220000000000001,0,-1.57,0,Set_Draw
1.448000000000001,1.064,-0.1159999999999998,0.07204,0,-1.57,0,Set_Draw
1.456000000000001,1.064,-0.1159999999999998,0.07188,0,-1.57,0,Set_Draw
1.464000000000001,1.064,-0.1159999999999998,0.07172,0,-1.57,0,Set_Draw
1.472000000000001,1.064,-0.1159999999999998,0.07156000000000001,0,-1.57,0,Set_Draw
1.480000000000001,1.064,-0.1159999999999998,0.0714,0,-1.57,0,Set_Draw
1.488000000000001,1.064,-0.1159999999999998,0.07124,0,-1.57,0,Set_Draw
1.496000000000001,1.064,-0.1159999999999998,0.07108,0,-1.57,0,Set_Draw
1.5040000000000011,1.064,-0.1159999999999998,0.07092000000000001,0,-1.57,0,Set_Draw
1.5120000000000011,1.064,-0.1159999999999998,0.07076,0,-1.57,0,Set_Draw
1.5200000000000011,1.064,-0.1159999999999998,0.07060000000000001,0,-1.57,0,Set_Draw
1.5280000000000011,1.064,-0.1159999999999998,0.07044,0,-1.57,0,Set_Draw
1.5360000000000011,1.064,-0.1159999999999998,0.07028000000000001,0,-1.57,0,Set_Draw
1.5440000000000011,1.064,-0.1159999999999998,0.07012,0,-1.57,0,Set_Draw
1.5520000000000012,1.064,-0.1159999999999998,0.06996000000000001,0,-1.57,0,Set_Draw
1.5600000000000012,1.064,-0.1159999999999998,0.0698,0,-1.57,0,Set_Draw
1.5680000000000012,1.064,-0.1159999999999998,0.06964000000000001,0,-1.57,0,Set_Draw
1.5760000000000012,1.064,-0.1159999999999998,0.06948,0,-1.57,0,Set_Draw
1.5840000000000012,1.064,-0.1159999999999998,0.06932,0,-1.57,0,Set_Draw
1.5920000000000012,1.064,-0.1159999999999998,0.06916,0,-1.57,0,Set_Draw
1.6000000000000012,1.064,-0.1159999999999998,0.069,0,-1.57,0,Set_Draw
1.6080000000000012,1.064,-0.1159999999999998,0.06884000000000001,0,-1.57,0,Set_Draw
1.6160000000000012,1.064,-0.1159999999999998,0.06868,0,-1.57,0,Set_Draw
1.6240000000000012,1.064,-0.1159999999999998,0.06852,0,-1.57,0,Set_Draw
1.6320000000000012,1.064,-0.1159999999999998,0.06836,0,-1.57,0,Set_Draw
1.6400000000000012,1.064,-0.1159999999999998,0.06820000000000001,0,-1.57,0,Set_Draw
1.6480000000000012,1.064,-0.1159999999999998,0.06804,0,-1.57,0,Set_Draw
1.6560000000000012,1.064,-0.1159999999999998,0.06788,0,-1.57,0,Set_Draw
1.6640000000000013,1.064,-0.1159999999999998,0.06772,0,-1.57,0,Set_Draw
1.6720000000000013,1.064,-0.1159999999999998,0.06756000000000001,0,-1.57,0,Set_Draw
1.6800000000000013,1.064,-0.1159999999999998,0.06740000000000002,0,-1.57,0,Set_Draw
1.6880000000000013,1.064,-0.1159999999999998,0.06724000000000001,0,-1.57,0,Set_Draw
1.6960000000000013,1.064,-0.1159999999999998,0.06708,0,-1.57,0,Set_Draw
1.7040000000000013,1.064,-0.1159999999999998,0.06692000000000001,0,-1.57,0,Set_Draw
1.7120000000000013,1.064,-0.1159999999999998,0.06676000000000001,0,-1.57,0,Set_Draw
1.7200000000000013,1.064,-0.1159999999999998,0.0666,0,-1.57,0,Set_Draw
1.7280000000000013,1.064,-0.1159999999999998,0.06644,0,-1.57,0,Set_Draw
1.7360000000000013,1.064,-0.1159999999999998,0.06628,0,-1.57,0,Set_Draw
1.7440000000000013,1.064,-0.1159999999999998,0.06612000000000001,0,-1.57,0,Set_Draw
1.7520000000000013,1.064,-0.1159999999999998,0.06596,0,-1.57,0,Set_Draw
1.7600000000000013,1.064,-0.1159999999999998,0.0658,0,-1.57,0,Set_Draw
1.7680000000000013,1.064,-0.1159999999999998,0.06564,0,-1.57,0,Set_Draw
1.7760000000000014,1.064,-0.1159999999999998,0.06548000000000001,0,-1.57,0,Set_Draw
1.7840000000000014,1.064,-0.1159999999999998,0.06532,0,-1.57,0,Set_Draw
1.7920000000000014,1.064,-0.1159999999999998,0.06516,0,-1.57,0,Set_Draw
1.8000000000000014,1.064,-0.1159999999999998,0.065,0,-1.57,0,Set_Draw
1.8080000000000014,1.064,-0.1159999999999998,0.06484000000000001,0,-1.57,0,Set_Draw
1.8160000000000014,1.064,-0.1159999999999998,0.06468,0,-1.57,0,Set_Draw
1.8240000000000014,1.064,-0.1159999999999998,0.06452,0,-1.57,0,Set_Draw
1.8320000000000014,1.064,-0.1159999999999998,0.06436,0,-1.57,0,Set_Draw
1.8400000000000014,1.064,-0.1159999999999998,0.06420000000000001,0,-1.57,0,Set_Draw
1.8480000000000014,1.064,-0.1159999999999998,0.06404000000000001,0,-1.57,0,Set_Draw
1.8560000000000014,1.064,-0.1159999999999998,0.06388,0,-1.57,0,Set_Draw
1.8640000000000014,1.064,-0.1159999999999998,0.06372,0,-1.57,0,Set_Draw
1.8720000000000014,1.064,-0.1159999999999998,0.06356,0,-1.57,0,Set_Draw
1.8800000000000014,1.064,-0.1159999999999998,0.06340000000000001,0,-1.57,0,Set_Draw
1.8880000000000015,1.064,-0.1159999999999998,0.06324,0,-1.57,0,Set_Draw
1.8960000000000015,1.064,-0.1159999999999998,0.06308,0,-1.57,0,Set_Draw
1.9040000000000015,1.064,-0.1159999999999998,0.06292,0,-1.57,0,Set_Draw
1.9120000000000015,1.064,-0.1159999999999998,0.06276000000000001,0,-1.57,0,Set_Draw
1.9200000000000015,1.064,-0.1159999999999998,0.06260000000000002,0,-1.57,0,Set_Draw
1.9280000000000015,1.064,-0.1159999999999998,0.06244000000000001,0,-1.57,0,Set_Draw
1.9360000000000015,1.064,-0.1159999999999998,0.06228000000000001,0,-1.57,0,Set_Draw
1.9440000000000015,1.064,-0.1159999999999998,0.06212000000000001,0,-1.57,0,Set_Draw
1.9520000000000015,1.064,-0.1159999999999998,0.06196000000000001,0,-1.57,0,Set_Draw
1.9600000000000015,1.064,-0.1159999999999998,0.06180000000000001,0,-1.57,0,Set_Draw
1.9680000000000015,1.064,-0.1159999999999998,0.06164000000000001,0,-1.57,0,Set_Draw
1.9760000000000015,1.064,-0.1159999999999998,0.06148000000000001,0,-1.57,0,Set_Draw
1.9840000000000015,1.064,-0.1159999999999998,0.061320000000000006,0,-1.57,0,Set_Draw
1.9920000000000015,1.064,-0.1159999999999998,0.061160000000000006,0,-1.57,0,Set_Draw
2.0000000000000013,1.064,-0.1159999999999998,0.061000000000000006,0,-1.57,0,Set_Draw
2.0080000000000013,1.064,-0.1159999999999998,0.060840000000000005,0,-1.57,0,Set_Draw
2.0160000000000013,1.064,-0.1159999999999998,0.060680000000000005,0,-1.57,0,Set_Draw
2.0240000000000014,1.064,-0.1159999999999998,0.060520000000000004,0,-1.57,0,Set_Draw
2.0320000000000014,1.064,-0.1159999999999998,0.060360000000000004,0,-1.57,0,Set_Draw
2.0400000000000014,1.064,-0.1159999999999998,0.060200000000000004,0,-1.57,0,Set_Draw
2.0480000000000014,1.064,-0.1159999999999998,0.06004,0,-1.57,0,Set_Draw
2.0560000000000014,1.064,-0.1159999999999998,0.05988,0,-1.57,0,Set_Draw
2.0640000000000014,1.064,-0.1159999999999998,0.05972,0,-1.57,0,Set_Draw
2.0720000000000014,1.064,-0.1159999999999998,0.05956,0,-1.57,0,Set_Draw
2.0800000000000014,1.064,-0.1159999999999998,0.0594,0,-1.57,0,Set_Draw
2.0880000000000014,1.064,-0.1159999999999998,0.05924,0,-1.57,0,Set_Draw
2.0960000000000014,1.064,-0.1159999999999998,0.05908,0,-1.57,0,Set_Draw
2.1040000000000014,1.064,-0.1159999999999998,0.05892000000000001,0,-1.57,0,Set_Draw
2.1120000000000014,1.064,-0.1159999999999998,0.05876000000000001,0,-1.57,0,Set_Draw
2.1200000000000014,1.064,-0.1159999999999998,0.058600000000000006,0,-1.57,0,Set_Draw
2.1280000000000014,1.064,-0.1159999999999998,0.058440000000000006,0,-1.57,0,Set_Draw
2.1360000000000015,1.064,-0.1159999999999998,0.058280000000000005,0,-1.57,0,Set_Draw
2.1440000000000015,1.064,-0.1159999999999998,0.058120000000000005,0,-1.57,0,Set_Draw
2.1520000000000015,1.064,-0.1159999999999998,0.057960000000000005,0,-1.57,0,Set_Draw
2.1600000000000015,1.064,-0.1159999999999998,0.057800000000000004,0,-1.57,0,Set_Draw
2.1680000000000015,1.064,-0.1159999999999998,0.057640000000000004,0,-1.57,0,Set_Draw
2.1760000000000015,1.064,-0.1159999999999998,0.05748,0,-1.57,0,Set_Draw
2.1840000000000015,1.064,-0.1159999999999998,0.05732,0,-1.57,0,Set_Draw
2.1920000000000015,1.064,-0.1159999999999998,0.05716,0,-1.57,0,Set_Draw
2.2000000000000015,1.064,-0.1159999999999998,0.057,0,-1.57,0,Set_Draw
2.2080000000000015,1.064,-0.1159999999999998,0.05684,0,-1.57,0,Set_Draw
2.2160000000000015,1.064,-0.1159999999999998,0.05668,0,-1.57,0,Set_Draw
2.2240000000000015,1.064,-0.1159999999999998,0.05652,0,-1.57,0,Set_Draw
2.2320000000000015,1.064,-0.1159999999999998,0.05636,0,-1.57,0,Set_Draw
2.2400000000000015,1.064,-0.1159999999999998,0.0562,0,-1.57,0,Set_Draw
2.2480000000000016,1.064,-0.1159999999999998,0.05604,0,-1.57,0,Set_Draw
2.2560000000000016,1.064,-0.1159999999999998,0.05588,0,-1.57,0,Set_Draw
2.2640000000000016,1.064,-0.1159999999999998,0.05572,0,-1.57,0,Set_Draw
2.2720000000000016,1.064,-0.1159999999999998,0.05556,0,-1.57,0,Set_Draw
2.2800000000000016,1.064,-0.1159999999999998,0.0554,0,-1.57,0,Set_Draw
2.2880000000000016,1.064,-0.1159999999999998,0.05524,0,-1.57,0,Set_Draw
2.2960000000000016,1.064,-0.1159999999999998,0.05508,0,-1.57,0,Set_Draw
2.3040000000000016,1.064,-0.1159999999999998,0.054920000000000004,0,-1.57,0,Set_Draw
2.3120000000000016,1.064,-0.1159999999999998,0.05476000000000001,0,-1.57,0,Set_Draw
2.3200000000000016,1.064,-0.1159999999999998,0.05460000000000001,0,-1.57,0,Set_Draw
2.3280000000000016,1.064,-0.1159999999999998,0.05444000000000001,0,-1.57,0,Set_Draw
2.3360000000000016,1.064,-0.1159999999999998,0.05428000000000001,0,-1.57,0,Set_Draw
2.3440000000000016,1.064,-0.1159999999999998,0.05412000000000001,0,-1.57,0,Set_Draw
2.3520000000000016,1.064,-0.1159999999999998,0.05396000000000001,0,-1.57,0,Set_Draw
2.3600000000000017,1.064,-0.1159999999999998,0.05380000000000001,0,-1.57,0,Set_Draw
2.3680000000000017,1.064,-0.1159999999999998,0.05364000000000001,0,-1.57,0,Set_Draw
2.3760000000000017,1.064,-0.1159999999999998,0.05348000000000001,0,-1.57,0,Set_Draw
2.3840000000000017,1.064,-0.1159999999999998,0.053320000000000006,0,-1.57,0,Set_Draw
2.3920000000000017,1.064,-0.1159999999999998,0.053160000000000006,0,-1.57,0,Set_Draw
2.4000000000000017,1.064,-0.1159999999999998,0.053000000000000005,0,-1.57,0,Set_Draw
2.4080000000000017,1.064,-0.1159999999999998,0.052840000000000005,0,-1.57,0,Set_Draw
2.4160000000000017,1.064,-0.1159999999999998,0.052680000000000005,0,-1.57,0,Set_Draw
2.4240000000000017,1.064,-0.1159999999999998,0.052520000000000004,0,-1.57,0,Set_Draw
2.4320000000000017,1.064,-0.1159999999999998,0.052360000000000004,0,-1.57,0,Set_Draw
2.4400000000000017,1.064,-0.1159999999999998,0.0522,0,-1.57,0,Set_Draw
2.4480000000000017,1.064,-0.1159999999999998,0.05204,0,-1.57,0,Set_Draw
