t,x,y,z,roll,pitch,yaw,vx,vy,vz,ax,ay,az
29.419027,-0.185801,0.208199,0.042700,0.000000,3.141593,0.000000,0.030132,0.030132,0.056150,0.174903,0.174903,-0.215614
29.439059,-0.185163,0.208837,0.043782,0.000000,3.141593,0.000000,0.033501,0.033501,0.051831,0.161449,0.161449,-0.215614
29.459091,-0.184460,0.209540,0.044777,0.000000,3.141593,0.000000,0.036600,0.036600,0.047512,0.147995,0.147995,-0.215614
29.479124,-0.183698,0.210302,0.045685,0.000000,3.141593,0.000000,0.039430,0.039430,0.043193,0.134541,0.134541,-0.215614
29.499156,-0.182882,0.211118,0.046507,0.000000,3.141593,0.000000,0.041990,0.041990,0.038873,0.121087,0.121087,-0.215614
29.519188,-0.182018,0.211982,0.047243,0.000000,3.141593,0.000000,0.044281,0.044281,0.034554,0.107633,0.107633,-0.215614
29.539221,-0.181110,0.212890,0.047892,0.000000,3.141593,0.000000,0.046303,0.046303,0.030235,0.094179,0.094179,-0.215614
29.559253,-0.180165,0.213835,0.048454,0.000000,3.141593,0.000000,0.048054,0.048054,0.025916,0.080725,0.080725,-0.215614
29.579285,-0.179187,0.214813,0.048930,0.000000,3.141593,0.000000,0.049537,0.049537,0.021596,0.067270,0.067270,-0.215614
29.599318,-0.178182,0.215818,0.049319,0.000000,3.141593,0.000000,0.050750,0.050750,0.017277,0.053816,0.053816,-0.215614
29.619350,-0.177155,0.216845,0.049622,0.000000,3.141593,0.000000,0.051693,0.051693,0.012958,0.040362,0.040362,-0.215614
29.639383,-0.176112,0.217888,0.049838,0.000000,3.141593,0.000000,0.052367,0.052367,0.008639,0.026908,0.026908,-0.215614
29.659415,-0.175059,0.218941,0.049968,0.000000,3.141593,0.000000,0.052771,0.052771,0.004319,0.013454,0.013454,-0.215614
29.679447,-0.174000,0.220000,0.050011,0.000000,3.141593,0.000000,0.052906,0.052906,0.000000,0.000000,-0.000000,-0.215614
29.699480,-0.172941,0.221059,0.049968,0.000000,3.141593,0.000000,0.052771,0.052771,-0.004319,-0.013454,-0.013454,-0.215614
29.719512,-0.171888,0.222112,0.049838,0.000000,3.141593,0.000000,0.052367,0.052367,-0.008639,-0.026908,-0.026908,-0.215614
29.739544,-0.170845,0.223155,0.049622,0.000000,3.141593,0.000000,0.051693,0.051693,-0.012958,-0.040362,-0.040362,-0.215614
29.759577,-0.169818,0.224182,0.049319,0.000000,3.141593,0.000000,0.050750,0.050750,-0.017277,-0.053816,-0.053816,-0.215614
29.779609,-0.168813,0.225187,0.048930,0.000000,3.141593,0.000000,0.049537,0.049537,-0.021596,-0.067270,-0.067270,-0.215614
29.799641,-0.167835,0.226165,0.048454,0.000000,3.141593,0.000000,0.048054,0.048054,-0.025916,-0.080725,-0.080725,-0.215614
29.819674,-0.166890,0.227110,0.047892,0.000000,3.141593,0.000000,0.046303,0.046303,-0.030235,-0.094179,-0.094179,-0.215614
29.839706,-0.165982,0.228018,0.047243,0.000000,3.141593,0.000000,0.044281,0.044281,-0.034554,-0.107633,-0.107633,-0.215614
29.859738,-0.165118,0.228882,0.046507,0.000000,3.141593,0.000000,0.041990,0.041990,-0.038873,-0.121087,-0.121087,-0.215614
29.879771,-0.164302,0.229698,0.045685,0.000000,3.141593,0.000000,0.039430,0.039430,-0.043193,-0.134541,-0.134541,-0.215614
29.899803,-0.163540,0.230460,0.044777,0.000000,3.141593,0.000000,0.036600,0.036600,-0.047512,-0.147995,-0.147995,-0.215614
29.919835,-0.162837,0.231163,0.043782,0.000000,3.141593,0.000000,0.033501,0.033501,-0.051831,-0.161449,-0.161449,-0.215614
29.939868,-0.162199,0.231801,0.042700,0.000000,3.141593,0.000000,0.030132,0.030132,-0.056150,-0.174903,-0.174903,-0.215614
29.959900,-0.161632,0.232368,0.041532,0.000000,3.141593,0.000000,0.026493,0.026493,-0.060470,-0.188357,-0.188357,-0.215614
29.979933,-0.161140,0.232860,0.040277,0.000000,3.141593,0.000000,0.022585,0.022585,-0.064789,-0.201811,-0.201811,-0.215614
29.999965,-0.160729,0.233271,0.038936,0.000000,3.141593,0.000000,0.018408,0.018408,-0.069108,-0.215265,-0.215265,-0.215614
30.019997,-0.160404,0.233596,0.037509,0.000000,3.141593,0.000000,0.013961,0.013961,-0.073427,-0.228720,-0.228720,-0.215614
30.040030,-0.160171,0.233829,0.035994,0.000000,3.141593,0.000000,0.009244,0.009244,-0.077747,-0.242174,-0.242174,-0.215614
30.060062,-0.160035,0.233965,0.034394,0.000000,3.141593,0.000000,0.004258,0.004258,-0.082066,-0.255628,-0.255628,-0.215614
30.080094,-0.160002,0.233998,0.032706,0.000000,3.141593,0.000000,-0.000998,-0.000998,-0.086385,-0.269082,-0.269082,-0.215614
30.100127,-0.160077,0.233923,0.030933,0.000000,3.141593,0.000000,-0.006523,-0.006523,-0.090704,-0.282536,-0.282536,-0.215614
30.120159,-0.160265,0.233735,0.029072,0.000000,3.141593,0.000000,-0.012317,-0.012317,-0.095024,-0.295990,-0.295990,-0.215614
30.140191,-0.160572,0.233428,0.027126,0.000000,3.141593,0.000000,-0.018382,-0.018382,-0.099343,-0.309444,-0.309444,-0.215614
30.160224,-0.161004,0.232996,0.025092,0.000000,3.141593,0.000000,-0.024715,-0.024715,-0.103662,-0.322898,-0.322898,-0.215614
30.180256,-0.161564,0.232436,0.022972,0.000000,3.141593,0.000000,-0.031318,-0.031318,-0.107981,-0.336352,-0.336352,-0.215614
30.200288,-0.162260,0.231740,0.020766,0.000000,3.141593,0.000000,-0.038191,-0.038191,-0.112301,-0.349806,-0.349806,-0.215614
30.220321,-0.163096,0.230904,0.018473,0.000000,3.141593,0.000000,-0.045333,-0.045333,-0.116620,-0.363260,-0.363260,-0.215614
30.240353,-0.164078,0.229922,0.016094,0.000000,3.141593,0.000000,-0.052745,-0.052745,-0.120939,-0.376715,-0.376715,-0.215614
30.260385,-0.165211,0.228789,0.013628,0.000000,3.141593,0.000000,-0.060426,-0.060426,-0.125259,-0.390169,-0.390169,-0.215614
30.280418,-0.166501,0.227499,0.011075,0.000000,3.141593,0.000000,-0.068377,-0.068377,-0.129578,-0.403623,-0.403623,-0.215614
30.300450,-0.167953,0.226047,0.008436,0.000000,3.141593,0.000000,-0.076597,-0.076597,-0.133897,-0.417077,-0.417077,-0.215614
30.320483,-0.169572,0.224428,0.005711,0.000000,3.141593,0.000000,-0.085087,-0.085087,-0.138216,-0.430531,-0.430531,-0.215614
30.340515,-0.171363,0.222637,0.002899,0.000000,3.141593,0.000000,-0.093846,-0.093846,-0.142536,-0.443985,-0.443985,-0.215614
30.360547,-0.173333,0.220667,0.000000,0.000000,3.141593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.360547,-0.173866,0.219163,0.000000,0.000000,3.141593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.380574,-0.174402,0.219088,0.000000,0.000000,3.141593,0.000000,-0.027516,-0.002177,0.000000,-0.073024,0.157462,0.000000
30.400600,-0.174968,0.219075,0.000000,0.000000,3.141593,0.000000,-0.028962,0.000886,0.000000,-0.071363,0.148500,0.000000
30.420627,-0.175562,0.219122,0.000000,0.000000,3.141593,0.000000,-0.030374,0.003771,0.000000,-0.069703,0.139539,0.000000
30.440653,-0.176184,0.219225,0.000000,0.000000,3.141593,0.000000,-0.031754,0.006475,0.000000,-0.068042,0.130578,0.000000
30.460680,-0.176834,0.219380,0.000000,0.000000,3.141593,0.000000,-0.033100,0.009001,0.000000,-0.066381,0.121617,0.000000
30.480706,-0.177510,0.219584,0.000000,0.000000,3.141593,0.000000,-0.034412,0.011346,0.000000,-0.064720,0.112656,0.000000
30.500733,-0.178212,0.219833,0.000000,0.000000,3.141593,0.000000,-0.035692,0.013513,0.000000,-0.063060,0.103695,0.000000
30.520759,-0.178939,0.220124,0.000000,0.000000,3.141593,0.000000,-0.036938,0.015500,0.000000,-0.061399,0.094734,0.000000
30.540786,-0.179691,0.220453,0.000000,0.000000,3.141593,0.000000,-0.038151,0.017307,0.000000,-0.059738,0.085772,0.000000
30.560812,-0.180467,0.220816,0.000000,0.000000,3.141593,0.000000,-0.039331,0.018935,0.000000,-0.058077,0.076811,0.000000
30.580839,-0.181266,0.221210,0.000000,0.000000,3.141593,0.000000,-0.040477,0.020384,0.000000,-0.056416,0.067850,0.000000
30.600865,-0.182088,0.221631,0.000000,0.000000,3.141593,0.000000,-0.041590,0.021653,0.000000,-0.054756,0.058889,0.000000
30.620892,-0.182932,0.222076,0.000000,0.000000,3.141593,0.000000,-0.042670,0.022742,0.000000,-0.053095,0.049928,0.000000
30.640918,-0.183797,0.222541,0.000000,0.000000,3.141593,0.000000,-0.043717,0.023653,0.000000,-0.051434,0.040967,0.000000
30.660945,-0.184683,0.223022,0.000000,0.000000,3.141593,0.000000,-0.044730,0.024383,0.000000,-0.049773,0.032005,0.000000
30.680971,-0.185588,0.223517,0.000000,0.000000,3.141593,0.000000,-0.045711,0.024934,0.000000,-0.048113,0.023044,0.000000
30.700998,-0.186513,0.224020,0.000000,0.000000,3.141593,0.000000,-0.046658,0.025306,0.000000,-0.046452,0.014083,0.000000
30.721024,-0.187457,0.224529,0.000000,0.000000,3.141593,0.000000,-0.047571,0.025499,0.000000,-0.044791,0.005122,0.000000
30.741050,-0.188418,0.225040,0.000000,0.000000,3.141593,0.000000,-0.048452,0.025511,0.000000,-0.043130,-0.003839,0.000000
30.761077,-0.189397,0.225550,0.000000,0.000000,3.141593,0.000000,-0.049299,0.025345,0.000000,-0.041469,-0.012800,0.000000
30.781103,-0.190393,0.226054,0.000000,0.000000,3.141593,0.000000,-0.050113,0.024999,0.000000,-0.039809,-0.021762,0.000000
30.801130,-0.191404,0.226550,0.000000,0.000000,3.141593,0.000000,-0.050893,0.024473,0.000000,-0.038148,-0.030723,0.000000
30.821156,-0.192431,0.227033,0.000000,0.000000,3.141593,0.000000,-0.051640,0.023768,0.000000,-0.036487,-0.039684,0.000000
30.841183,-0.193472,0.227500,0.000000,0.000000,3.141593,0.000000,-0.052355,0.022884,0.000000,-0.034826,-0.048645,0.000000
30.861209,-0.194528,0.227948,0.000000,0.000000,3.141593,0.000000,-0.053035,0.021820,0.000000,-0.033166,-0.057606,0.000000
30.881236,-0.195596,0.228373,0.000000,0.000000,3.141593,0.000000,-0.053683,0.020576,0.000000,-0.031505,-0.066567,0.000000
30.901262,-0.196678,0.228771,0.000000,0.000000,3.141593,0.000000,-0.054297,0.019154,0.000000,-0.029844,-0.075528,0.000000
30.921289,-0.197771,0.229139,0.000000,0.000000,3.141593,0.000000,-0.054878,0.017551,0.000000,-0.028183,-0.084490,0.000000
30.941315,-0.198875,0.229473,0.000000,0.000000,3.141593,0.000000,-0.055426,0.015769,0.000000,-0.026522,-0.093451,0.000000
30.961342,-0.199991,0.229770,0.000000,0.000000,3.141593,0.000000,-0.055941,0.013808,0.000000,-0.024862,-0.102412,0.000000
30.981368,-0.201116,0.230025,0.000000,0.000000,3.141593,0.000000,-0.056422,0.011668,0.000000,-0.023201,-0.111373,0.000000
31.001395,-0.202250,0.230236,0.000000,0.000000,3.141593,0.000000,-0.056870,0.009347,0.000000,-0.021540,-0.120334,0.000000
31.021421,-0.203393,0.230398,0.000000,0.000000,3.141593,0.000000,-0.057285,0.006848,0.000000,-0.019879,-0.129295,0.000000
31.041448,-0.204544,0.230509,0.000000,0.000000,3.141593,0.000000,-0.057666,0.004169,0.000000,-0.018219,-0.138257,0.000000
31.061474,-0.205703,0.230564,0.000000,0.000000,3.141593,0.000000,-0.058014,0.001310,0.000000,-0.016558,-0.147218,0.000000
31.081501,-0.206868,0.230560,0.000000,0.000000,3.141593,0.000000,-0.058328,-0.001712,0.000000,-0.014581,-0.150741,0.000000
31.101527,-0.208039,0.230496,0.000000,0.000000,3.141593,0.000000,-0.058593,-0.004631,0.000000,-0.011818,-0.140766,0.000000
31.121554,-0.209214,0.230376,0.000000,0.000000,3.141593,0.000000,-0.058802,-0.007350,0.000000,-0.009056,-0.130790,0.000000
31.141580,-0.210393,0.230203,0.000000,0.000000,3.141593,0.000000,-0.058955,-0.009870,0.000000,-0.006293,-0.120814,0.000000
31.161607,-0.211575,0.229982,0.000000,0.000000,3.141593,0.000000,-0.059054,-0.012189,0.000000,-0.003531,-0.110839,0.000000
31.181633,-0.212758,0.229716,0.000000,0.000000,3.141593,0.000000,-0.059097,-0.014309,0.000000,-0.000768,-0.100863,0.000000
31.201660,-0.213942,0.229410,0.000000,0.000000,3.141593,0.000000,-0.059085,-0.016229,0.000000,0.001994,-0.090888,0.000000
31.221686,-0.215125,0.229068,0.000000,0.000000,3.141593,0.000000,-0.059017,-0.017949,0.000000,0.004757,-0.080912,0.000000
31.241713,-0.216305,0.228693,0.000000,0.000000,3.141593,0.000000,-0.058894,-0.019470,0.000000,0.007519,-0.070936,0.000000
31.261739,-0.217483,0.228289,0.000000,0.000000,3.141593,0.000000,-0.058716,-0.020790,0.000000,0.010282,-0.060961,0.000000
31.281766,-0.218657,0.227861,0.000000,0.000000,3.141593,0.000000,-0.058482,-0.021911,0.000000,0.013044,-0.050985,0.000000
31.301792,-0.219825,0.227413,0.000000,0.000000,3.141593,0.000000,-0.058193,-0.022833,0.000000,0.015807,-0.041009,0.000000
31.321819,-0.220987,0.226948,0.000000,0.000000,3.141593,0.000000,-0.057849,-0.023554,0.000000,0.018569,-0.031034,0.000000
31.341845,-0.222142,0.226471,0.000000,0.000000,3.141593,0.000000,-0.057450,-0.024076,0.000000,0.021332,-0.021058,0.000000
31.361872,-0.223288,0.225985,0.000000,0.000000,3.141593,0.000000,-0.056995,-0.024397,0.000000,0.024094,-0.011082,0.000000
31.381898,-0.224424,0.225495,0.000000,0.000000,3.141593,0.000000,-0.056484,-0.024519,0.000000,0.026857,-0.001107,0.000000
31.401925,-0.225550,0.225004,0.000000,0.000000,3.141593,0.000000,-0.055919,-0.024442,0.000000,0.029619,0.008869,0.000000
31.421951,-0.226664,0.224517,0.000000,0.000000,3.141593,0.000000,-0.055298,-0.024164,0.000000,0.032382,0.018844,0.000000
31.441977,-0.227764,0.224038,0.000000,0.000000,3.141593,0.000000,-0.054622,-0.023687,0.000000,0.035144,0.028820,0.000000
31.462004,-0.228851,0.223570,0.000000,0.000000,3.141593,0.000000,-0.053890,-0.023010,0.000000,0.037907,0.038796,0.000000
31.482030,-0.229922,0.223118,0.000000,0.000000,3.141593,0.000000,-0.053104,-0.022133,0.000000,0.040669,0.048771,0.000000
31.502057,-0.230977,0.222685,0.000000,0.000000,3.141593,0.000000,-0.052262,-0.021056,0.000000,0.043432,0.058747,0.000000
31.522083,-0.232015,0.222275,0.000000,0.000000,3.141593,0.000000,-0.051364,-0.019780,0.000000,0.046194,0.068723,0.000000
31.542110,-0.233034,0.221894,0.000000,0.000000,3.141593,0.000000,-0.050411,-0.018304,0.000000,0.048957,0.078698,0.000000
31.562136,-0.234034,0.221544,0.000000,0.000000,3.141593,0.000000,-0.049403,-0.016628,0.000000,0.051720,0.088674,0.000000
31.582163,-0.235013,0.221229,0.000000,0.000000,3.141593,0.000000,-0.048340,-0.014752,0.000000,0.054482,0.098649,0.000000
31.602189,-0.235970,0.220954,0.000000,0.000000,3.141593,0.000000,-0.047221,-0.012677,0.000000,0.057245,0.108625,0.000000
31.622216,-0.236904,0.220723,0.000000,0.000000,3.141593,0.000000,-0.046047,-0.010402,0.000000,0.060007,0.118601,0.000000
31.642242,-0.237814,0.220539,0.000000,0.000000,3.141593,0.000000,-0.044818,-0.007926,0.000000,0.062770,0.128576,0.000000
31.662269,-0.238699,0.220406,0.000000,0.000000,3.141593,0.000000,-0.043543,-0.005292,0.000000,0.063790,0.131329,0.000000
31.682295,-0.239558,0.220327,0.000000,0.000000,3.141593,0.000000,-0.042269,-0.002691,0.000000,0.063451,0.128443,0.000000
31.702322,-0.240392,0.220298,0.000000,0.000000,3.141593,0.000000,-0.041001,-0.000148,0.000000,0.063112,0.125558,0.000000
31.722348,-0.241200,0.220320,0.000000,0.000000,3.141593,0.000000,-0.039741,0.002338,0.000000,0.062773,0.122673,0.000000
31.742375,-0.241983,0.220391,0.000000,0.000000,3.141593,0.000000,-0.038487,0.004766,0.000000,0.062433,0.119787,0.000000
31.762401,-0.242742,0.220511,0.000000,0.000000,3.141593,0.000000,-0.037240,0.007136,0.000000,0.062094,0.116902,0.000000
31.782428,-0.243475,0.220677,0.000000,0.000000,3.141593,0.000000,-0.036000,0.009448,0.000000,0.061755,0.114016,0.000000
31.802454,-0.244184,0.220889,0.000000,0.000000,3.141593,0.000000,-0.034767,0.011702,0.000000,0.061416,0.111131,0.000000
31.822481,-0.244867,0.221145,0.000000,0.000000,3.141593,0.000000,-0.033540,0.013899,0.000000,0.061077,0.108246,0.000000
31.842507,-0.245527,0.221445,0.000000,0.000000,3.141593,0.000000,-0.032320,0.016038,0.000000,0.060738,0.105360,0.000000
31.862534,-0.246162,0.221787,0.000000,0.000000,3.141593,0.000000,-0.031107,0.018119,0.000000,0.060399,0.102475,0.000000
31.882560,-0.246773,0.222170,0.000000,0.000000,3.141593,0.000000,-0.029901,0.020142,0.000000,0.060059,0.099589,0.000000
31.902587,-0.247360,0.222594,0.000000,0.000000,3.141593,0.000000,-0.028702,0.022108,0.000000,0.059720,0.096704,0.000000
31.922613,-0.247923,0.223056,0.000000,0.000000,3.141593,0.000000,-0.027509,0.024016,0.000000,0.059381,0.093819,0.000000
31.942640,-0.248462,0.223555,0.000000,0.000000,3.141593,0.000000,-0.026323,0.025866,0.000000,0.059042,0.090933,0.000000
31.962666,-0.248977,0.224091,0.000000,0.000000,3.141593,0.000000,-0.025144,0.027658,0.000000,0.058703,0.088048,0.000000
31.982693,-0.249469,0.224662,0.000000,0.000000,3.141593,0.000000,-0.023972,0.029392,0.000000,0.058364,0.085162,0.000000
32.002719,-0.249937,0.225268,0.000000,0.000000,3.141593,0.000000,-0.022807,0.031069,0.000000,0.058024,0.082277,0.000000
32.022746,-0.250382,0.225907,0.000000,0.000000,3.141593,0.000000,-0.021648,0.032688,0.000000,0.057685,0.079392,0.000000
32.042772,-0.250804,0.226577,0.000000,0.000000,3.141593,0.000000,-0.020496,0.034249,0.000000,0.057346,0.076506,0.000000
32.062799,-0.251203,0.227278,0.000000,0.000000,3.141593,0.000000,-0.019351,0.035752,0.000000,0.057007,0.073621,0.000000
32.082825,-0.251579,0.228008,0.000000,0.000000,3.141593,0.000000,-0.018213,0.037197,0.000000,0.056668,0.070735,0.000000
32.102852,-0.251933,0.228767,0.000000,0.000000,3.141593,0.000000,-0.017082,0.038585,0.000000,0.056329,0.067850,0.000000
32.122878,-0.252264,0.229553,0.000000,0.000000,3.141593,0.000000,-0.015957,0.039915,0.000000,0.055990,0.064965,0.000000
32.142904,-0.252572,0.230366,0.000000,0.000000,3.141593,0.000000,-0.014839,0.041187,0.000000,0.055650,0.062079,0.000000
32.162931,-0.252858,0.231203,0.000000,0.000000,3.141593,0.000000,-0.013728,0.042401,0.000000,0.055311,0.059194,0.000000
32.182957,-0.253122,0.232064,0.000000,0.000000,3.141593,0.000000,-0.012624,0.043558,0.000000,0.054972,0.056308,0.000000
32.202984,-0.253364,0.232947,0.000000,0.000000,3.141593,0.000000,-0.011526,0.044657,0.000000,0.054633,0.053423,0.000000
32.223010,-0.253584,0.233852,0.000000,0.000000,3.141593,0.000000,-0.010435,0.045698,0.000000,0.054294,0.050538,0.000000
32.243037,-0.253782,0.234777,0.000000,0.000000,3.141593,0.000000,-0.009351,0.046681,0.000000,0.053955,0.047652,0.000000
32.263063,-0.253958,0.235721,0.000000,0.000000,3.141593,0.000000,-0.008274,0.047606,0.000000,0.053615,0.044767,0.000000
32.283090,-0.254113,0.236683,0.000000,0.000000,3.141593,0.000000,-0.007204,0.048474,0.000000,0.053276,0.041881,0.000000
32.303116,-0.254247,0.237662,0.000000,0.000000,3.141593,0.000000,-0.006140,0.049284,0.000000,0.052937,0.038996,0.000000
32.323143,-0.254359,0.238657,0.000000,0.000000,3.141593,0.000000,-0.005084,0.050036,0.000000,0.052598,0.036111,0.000000
32.343169,-0.254450,0.239666,0.000000,0.000000,3.141593,0.000000,-0.004034,0.050730,0.000000,0.052259,0.033225,0.000000
32.363196,-0.254521,0.240688,0.000000,0.000000,3.141593,0.000000,-0.002991,0.051367,0.000000,0.051920,0.030340,0.000000
32.383222,-0.254570,0.241723,0.000000,0.000000,3.141593,0.000000,-0.001954,0.051945,0.000000,0.051581,0.027454,0.000000
32.403249,-0.254599,0.242769,0.000000,0.000000,3.141593,0.000000,-0.000925,0.052466,0.000000,0.051241,0.024569,0.000000
32.423275,-0.254607,0.243824,0.000000,0.000000,3.141593,0.000000,0.000098,0.052929,0.000000,0.050902,0.021684,0.000000
32.443302,-0.254595,0.244888,0.000000,0.000000,3.141593,0.000000,0.001114,0.053335,0.000000,0.050563,0.018798,0.000000
32.463328,-0.254563,0.245960,0.000000,0.000000,3.141593,0.000000,0.002123,0.053682,0.000000,0.050224,0.015913,0.000000
32.483355,-0.254510,0.247038,0.000000,0.000000,3.141593,0.000000,0.003126,0.053972,0.000000,0.049885,0.013027,0.000000
32.503381,-0.254438,0.248121,0.000000,0.000000,3.141593,0.000000,0.004121,0.054204,0.000000,0.049546,0.010142,0.000000
32.523408,-0.254345,0.249209,0.000000,0.000000,3.141593,0.000000,0.005110,0.054378,0.000000,0.049207,0.007257,0.000000
32.543434,-0.254233,0.250299,0.000000,0.000000,3.141593,0.000000,0.006092,0.054495,0.000000,0.048867,0.004371,0.000000
32.563461,-0.254101,0.251391,0.000000,0.000000,3.141593,0.000000,0.007067,0.054553,0.000000,0.048528,0.001486,0.000000
32.583487,-0.253950,0.252484,0.000000,0.000000,3.141593,0.000000,0.008036,0.054554,0.000000,0.048189,-0.001400,0.000000
32.603514,-0.253779,0.253576,0.000000,0.000000,3.141593,0.000000,0.008998,0.054497,0.000000,0.047850,-0.004285,0.000000
32.623540,-0.253590,0.254666,0.000000,0.000000,3.141593,0.000000,0.009952,0.054383,0.000000,0.047511,-0.007170,0.000000
32.643567,-0.253381,0.255753,0.000000,0.000000,3.141593,0.000000,0.010901,0.054210,0.000000,0.047172,-0.010056,0.000000
32.663593,-0.253153,0.256837,0.000000,0.000000,3.141593,0.000000,0.011842,0.053980,0.000000,0.046832,-0.012941,0.000000
32.683620,-0.252907,0.257915,0.000000,0.000000,3.141593,0.000000,0.012776,0.053692,0.000000,0.046493,-0.015827,0.000000
32.703646,-0.252641,0.258987,0.000000,0.000000,3.141593,0.000000,0.013704,0.053346,0.000000,0.046154,-0.018712,0.000000
32.723673,-0.252358,0.260051,0.000000,0.000000,3.141593,0.000000,0.014625,0.052942,0.000000,0.045815,-0.021597,0.000000
32.743699,-0.252056,0.261107,0.000000,0.000000,3.141593,0.000000,0.015539,0.052481,0.000000,0.045476,-0.024483,0.000000
32.763726,-0.251735,0.262153,0.000000,0.000000,3.141593,0.000000,0.016446,0.051962,0.000000,0.045137,-0.027368,0.000000
32.783752,-0.251397,0.263188,0.000000,0.000000,3.141593,0.000000,0.017347,0.051385,0.000000,0.044798,-0.030253,0.000000
32.803779,-0.251041,0.264211,0.000000,0.000000,3.141593,0.000000,0.018241,0.050750,0.000000,0.044458,-0.033139,0.000000
32.823805,-0.250666,0.265220,0.000000,0.000000,3.141593,0.000000,0.019128,0.050058,0.000000,0.044119,-0.036024,0.000000
32.843831,-0.250275,0.266215,0.000000,0.000000,3.141593,0.000000,0.020008,0.049307,0.000000,0.043780,-0.038910,0.000000
32.863858,-0.249865,0.267195,0.000000,0.000000,3.141593,0.000000,0.020881,0.048499,0.000000,0.043441,-0.041795,0.000000
32.883884,-0.249438,0.268157,0.000000,0.000000,3.141593,0.000000,0.021748,0.047633,0.000000,0.043102,-0.044680,0.000000
32.903911,-0.248994,0.269102,0.000000,0.000000,3.141593,0.000000,0.022607,0.046709,0.000000,0.042763,-0.047566,0.000000
32.923937,-0.248533,0.270028,0.000000,0.000000,3.141593,0.000000,0.023460,0.045728,0.000000,0.042423,-0.050451,0.000000
32.943964,-0.248054,0.270933,0.000000,0.000000,3.141593,0.000000,0.024307,0.044689,0.000000,0.042038,-0.053032,0.000000
32.963990,-0.247559,0.271818,0.000000,0.000000,3.141593,0.000000,0.025142,0.043617,0.000000,0.041411,-0.054032,0.000000
32.984017,-0.247047,0.272680,0.000000,0.000000,3.141593,0.000000,0.025965,0.042525,0.000000,0.040785,-0.055032,0.000000
33.004043,-0.246519,0.273521,0.000000,0.000000,3.141593,0.000000,0.026776,0.041413,0.000000,0.040159,-0.056032,0.000000
33.024070,-0.245975,0.274339,0.000000,0.000000,3.141593,0.000000,0.027574,0.040281,0.000000,0.039532,-0.057032,0.000000
33.044096,-0.245415,0.275134,0.000000,0.000000,3.141593,0.000000,0.028359,0.039129,0.000000,0.038906,-0.058032,0.000000
33.064123,-0.244839,0.275906,0.000000,0.000000,3.141593,0.000000,0.029132,0.037956,0.000000,0.038279,-0.059032,0.000000
33.084149,-0.244248,0.276654,0.000000,0.000000,3.141593,0.000000,0.029892,0.036764,0.000000,0.037653,-0.060032,0.000000
33.104176,-0.243642,0.277378,0.000000,0.000000,3.141593,0.000000,0.030640,0.035552,0.000000,0.037026,-0.061032,0.000000
33.124202,-0.243021,0.278078,0.000000,0.000000,3.141593,0.000000,0.031375,0.034320,0.000000,0.036400,-0.062032,0.000000
33.144229,-0.242386,0.278753,0.000000,0.000000,3.141593,0.000000,0.032098,0.033067,0.000000,0.035773,-0.063032,0.000000
33.164255,-0.241736,0.279402,0.000000,0.000000,3.141593,0.000000,0.032808,0.031795,0.000000,0.035147,-0.064032,0.000000
33.184282,-0.241072,0.280026,0.000000,0.000000,3.141593,0.000000,0.033506,0.030503,0.000000,0.034521,-0.065032,0.000000
33.204308,-0.240394,0.280624,0.000000,0.000000,3.141593,0.000000,0.034191,0.029190,0.000000,0.033894,-0.066032,0.000000
33.224335,-0.239702,0.281195,0.000000,0.000000,3.141593,0.000000,0.034863,0.027858,0.000000,0.033268,-0.067032,0.000000
33.244361,-0.238997,0.281739,0.000000,0.000000,3.141593,0.000000,0.035523,0.026505,0.000000,0.032641,-0.068032,0.000000
33.264388,-0.238279,0.282257,0.000000,0.000000,3.141593,0.000000,0.036171,0.025133,0.000000,0.032015,-0.069032,0.000000
33.284414,-0.237549,0.282746,0.000000,0.000000,3.141593,0.000000,0.036806,0.023741,0.000000,0.031388,-0.070032,0.000000
33.304441,-0.236805,0.283207,0.000000,0.000000,3.141593,0.000000,0.037428,0.022328,0.000000,0.030762,-0.071032,0.000000
33.324467,-0.236050,0.283640,0.000000,0.000000,3.141593,0.000000,0.038038,0.020895,0.000000,0.030135,-0.072032,0.000000
33.344494,-0.235282,0.284044,0.000000,0.000000,3.141593,0.000000,0.038635,0.019443,0.000000,0.029509,-0.073032,0.000000
33.364520,-0.234502,0.284419,0.000000,0.000000,3.141593,0.000000,0.039220,0.017970,0.000000,0.028882,-0.074032,0.000000
33.384547,-0.233711,0.284764,0.000000,0.000000,3.141593,0.000000,0.039792,0.016478,0.000000,0.028256,-0.075032,0.000000
33.404573,-0.232909,0.285079,0.000000,0.000000,3.141593,0.000000,0.040351,0.014965,0.000000,0.027630,-0.076032,0.000000
33.424600,-0.232095,0.285363,0.000000,0.000000,3.141593,0.000000,0.040898,0.013432,0.000000,0.027003,-0.077032,0.000000
33.444626,-0.231271,0.285617,0.000000,0.000000,3.141593,0.000000,0.041433,0.011880,0.000000,0.026377,-0.078032,0.000000
33.464653,-0.230436,0.285839,0.000000,0.000000,3.141593,0.000000,0.041955,0.010307,0.000000,0.025750,-0.079032,0.000000
33.484679,-0.229590,0.286029,0.000000,0.000000,3.141593,0.000000,0.042464,0.008714,0.000000,0.025124,-0.080032,0.000000
