x,y,z,type,cmd,path_id,count
0.7352,0.0588,0.0,1,DRAW_SEGMENT,3,
0.734,0.0576,0.0,1,DRAW_SEGMENT,3,
0.7328,0.0576,0.0,1,DRAW_SEGMENT,3,
0.7316,0.0576,0.0,1,DRAW_SEGMENT,3,
0.7303999999999999,0.05639999999999999,0.0,1,DRAW_SEGMENT,3,
0.7292,0.05639999999999999,0.0,1,DRAW_SEGMENT,3,
0.728,0.05639999999999999,0.0,1,DRAW_SEGMENT,3,
0.7268,0.05639999999999999,0.0,1,DRAW_SEGMENT,3,
0.7256,0.05639999999999999,0.0,1,DRAW_SEGMENT,3,
0.7243999999999999,0.05639999999999999,0.0,1,DRAW_SEGMENT,3,
0.7232,0.05639999999999999,0.0,1,DRAW_SEGMENT,3,
0.722,0.05639999999999999,0.0,1,DRAW_SEGMENT,3,
0.7208,0.05639999999999999,0.0,1,DRAW_SEGMENT,3,
0.7196,0.05639999999999999,0.0,1,DRAW_SEGMENT,3,
0.7183999999999999,0.05639999999999999,0.0,1,DRAW_SEGMENT,3,
0.7172,0.05639999999999999,0.0,1,DRAW_SEGMENT,3,
0.716,0.05639999999999999,0.0,1,DRAW_SEGMENT,3,
0.7148,0.05639999999999999,0.0,1,DRAW_SEGMENT,3,
0.7136,0.05639999999999999,0.0,1,DRAW_SEGMENT,3,
0.7123999999999999,0.05639999999999999,0.0,1,DRAW_SEGMENT,3,
0.7111999999999999,0.05639999999999999,0.0,1,DRAW_SEGMENT,3,
0.71,0.05639999999999999,0.0,1,DRAW_SEGMENT,3,
0.7088,0.05639999999999999,0.0,1,DRAW_SEGMENT,3,
0.7076,0.0576,0.0,1,DRAW_SEGMENT,3,
0.7063999999999999,0.0576,0.0,1,DRAW_SEGMENT,3,
0.7052,0.0576,0.0,1,DRAW_SEGMENT,3,
0.704,0.0588,0.0,1,DRAW_SEGMENT,3,
0.7028,0.0588,0.0,1,DRAW_SEGMENT,3,
0.7016,0.06,0.0,1,DRAW_SEGMENT,3,
0.7004,0.0612,0.0,1,DRAW_SEGMENT,3,
0.6992,0.0624,0.0,1,DRAW_SEGMENT,3,
0.698,0.06359999999999999,0.0,1,DRAW_SEGMENT,3,
0.6968,0.0648,0.0,1,DRAW_SEGMENT,3,
0.6968,0.0648,0.0,0,PEN_DOWN,3,
0.6968,0.0648,0.05,0,LIFT_PEN,3,
0.6968,0.0012,0.05,0,TRAVEL_APPROACH,4,
0.6968,0.0012,0.0,0,PEN_DOWN,4,
0.6968,0.0012,0.0,1,DRAW_SEGMENT,4,
0.698,0.0,0.0,1,DRAW_SEGMENT,4,
0.6992,-0.0012,0.0,1,DRAW_SEGMENT,4,
0.7004,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.7016,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.7028,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.704,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.7052,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.7063999999999999,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.7076,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.7088,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.71,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.7111999999999999,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.7123999999999999,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.7136,-0.0012,0.0,1,DRAW_SEGMENT,4,
0.7123999999999999,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.7111999999999999,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.71,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.7088,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.7076,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.7063999999999999,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.7052,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.704,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.7028,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.7016,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.7004,-0.0024,0.0,1,DRAW_SEGMENT,4,
0.6992,-0.0012,0.0,1,DRAW_SEGMENT,4,
0.698,0.0,0.0,1,DRAW_SEGMENT,4,
0.6968,0.0012,0.0,1,DRAW_SEGMENT,4,
0.698,0.0024,0.0,1,DRAW_SEGMENT,4,
0.698,0.0036,0.0,1,DRAW_SEGMENT,4,
0.698,0.0048,0.0,1,DRAW_SEGMENT,4,
0.6992,0.005999999999999999,0.0,1,DRAW_SEGMENT,4,
0.7004,0.0072,0.0,1,DRAW_SEGMENT,4,
0.7016,0.0084,0.0,1,DRAW_SEGMENT,4,
0.7028,0.0084,0.0,1,DRAW_SEGMENT,4,
0.704,0.0096,0.0,1,DRAW_SEGMENT,4,
0.7052,0.0096,0.0,1,DRAW_SEGMENT,4,
0.7063999999999999,0.0096,0.0,1,DRAW_SEGMENT,4,
0.7076,0.0096,0.0,1,DRAW_SEGMENT,4,
0.7088,0.0084,0.0,1,DRAW_SEGMENT,4,
0.71,0.0084,0.0,1,DRAW_SEGMENT,4,
0.7111999999999999,0.0084,0.0,1,DRAW_SEGMENT,4,
0.7123999999999999,0.0072,0.0,1,DRAW_SEGMENT,4,
0.7136,0.005999999999999999,0.0,1,DRAW_SEGMENT,4,
0.7148,0.0048,0.0,1,DRAW_SEGMENT,4,
0.7136,0.0036,0.0,1,DRAW_SEGMENT,4,
0.7148,0.0024,0.0,1,DRAW_SEGMENT,4,
0.7136,0.0012,0.0,1,DRAW_SEGMENT,4,
0.7148,0.0024,0.0,1,DRAW_SEGMENT,4,
0.7136,0.0036,0.0,1,DRAW_SEGMENT,4,
0.7148,0.0048,0.0,1,DRAW_SEGMENT,4,
0.7136,0.005999999999999999,0.0,1,DRAW_SEGMENT,4,
0.7123999999999999,0.0072,0.0,1,DRAW_SEGMENT,4,
0.7111999999999999,0.0084,0.0,1,DRAW_SEGMENT,4,
0.71,0.0084,0.0,1,DRAW_SEGMENT,4,
0.7088,0.0084,0.0,1,DRAW_SEGMENT,4,
0.7076,0.0096,0.0,1,DRAW_SEGMENT,4,
0.7063999999999999,0.0096,0.0,1,DRAW_SEGMENT,4,
0.7052,0.0096,0.0,1,DRAW_SEGMENT,4,
0.704,0.0096,0.0,1,DRAW_SEGMENT,4,
0.7028,0.0084,0.0,1,DRAW_SEGMENT,4,
0.7016,0.0084,0.0,1,DRAW_SEGMENT,4,
0.7004,0.0072,0.0,1,DRAW_SEGMENT,4,
0.6992,0.005999999999999999,0.0,1,DRAW_SEGMENT,4,
0.698,0.0048,0.0,1,DRAW_SEGMENT,4,
0.698,0.0036,0.0,1,DRAW_SEGMENT,4,
0.698,0.0024,0.0,1,DRAW_SEGMENT,4,
0.698,0.0024,0.0,0,PEN_DOWN,4,
0.698,0.0024,0.05,0,LIFT_PEN,4,
0.6956,0.0672,0.05,0,TRAVEL_APPROACH,5,
0.6956,0.0672,0.0,0,PEN_DOWN,5,
0.6956,0.0672,0.0,1,DRAW_SEGMENT,5,
0.6968,0.06599999999999999,0.0,1,DRAW_SEGMENT,5,
0.6968,0.0648,0.0,1,DRAW_SEGMENT,5,
0.698,0.06359999999999999,0.0,1,DRAW_SEGMENT,5,
0.6992,0.0624,0.0,1,DRAW_SEGMENT,5,
0.7004,0.0612,0.0,1,DRAW_SEGMENT,5,
0.7016,0.06,0.0,1,DRAW_SEGMENT,5,
0.7028,0.0588,0.0,1,DRAW_SEGMENT,5,
0.704,0.0588,0.0,1,DRAW_SEGMENT,5,
0.7052,0.0576,0.0,1,DRAW_SEGMENT,5,
0.7063999999999999,0.0576,0.0,1,DRAW_SEGMENT,5,
0.7076,0.0576,0.0,1,DRAW_SEGMENT,5,
0.7088,0.05639999999999999,0.0,1,DRAW_SEGMENT,5,
0.71,0.05639999999999999,0.0,1,DRAW_SEGMENT,5,
0.7111999999999999,0.05639999999999999,0.0,1,DRAW_SEGMENT,5,
0.7123999999999999,0.05639999999999999,0.0,1,DRAW_SEGMENT,5,
0.7136,0.05639999999999999,0.0,1,DRAW_SEGMENT,5,
0.7148,0.05639999999999999,0.0,1,DRAW_SEGMENT,5,
0.716,0.05639999999999999,0.0,1,DRAW_SEGMENT,5,
0.7172,0.05639999999999999,0.0,1,DRAW_SEGMENT,5,
0.7183999999999999,0.05639999999999999,0.0,1,DRAW_SEGMENT,5,
