x,y,z,type
0.7243999999999999,-0.0012,0.0,0
0.7243999999999999,-0.0012,0.0,0
0.7244016143134826,-0.0012016143134826194,0.0,0
0.7244118793311576,-0.0012118793311575989,0.0,0
0.7244367560424683,-0.001236756042468415,0.0,0
0.7244795884171028,-0.0012795884171028702,0.0,0
0.7245414523409603,-0.0013414523409605189,0.0,0
0.7246215045521199,-0.0014215045521200887,0.0,0
0.7247173315768068,-0.0015173315768069046,0.0,0
0.7248252986653603,-0.0016252986653603105,0.0,0
0.7249408987282011,-0.0017408987282010934,0.0,0
0.7250591012717988,-0.0018591012717989065,0.0,0
0.7251747013346397,-0.0019747013346396894,0.0,0
0.7252826684231931,-0.0020826684231930953,0.0,0
0.7253784954478799,-0.0021784954478799106,0.0,0
0.7254585476590395,-0.002258547659039482,0.0,0
0.7255204115828972,-0.002320411582897131,0.0,0
0.7255632439575316,-0.0023632439575315845,0.0,0
0.7255881206688424,-0.0023881206688424013,0.0,0
0.7255983856865174,-0.002398385686517381,0.0,0
0.7256,-0.0024,0.0,0
0.7256,-0.0024,0.0,0
0.7256,-0.0024000000000000002,6.726306177580136e-05,0
0.7256,-0.0024,0.0004949721315666297,0
0.7255999999999999,-0.0024,0.0015315017695172934,0
0.7256,-0.0024,0.0033161840459529283,0
0.7256,-0.0024,0.005893847540021624,0
0.7256,-0.0024,0.009229356338337038,0
0.7256,-0.0024,0.013222149033621034,0
0.7256,-0.0024,0.017720777723346275,0
0.7256,-0.0024,0.022537447008378904,0
0.7256,-0.0024,0.027462552991621106,0
0.7256,-0.0024,0.03227922227665373,0
0.7256,-0.0024,0.036777850966378985,0
0.7256,-0.0024,0.04077064366166294,0
0.7256,-0.0024,0.04410615245997841,0
0.7256,-0.0024,0.04668381595404713,0
0.7256,-0.0024,0.048468498230482694,0
0.7256,-0.0024,0.04950502786843341,0
0.7256,-0.0024,0.049932736938224226,0
0.7256,-0.0024,0.05,0
0.7256,-0.0024,0.05,0
0.7255967713730348,-0.0023967713730347617,0.05000000000000001,0
0.7255762413376848,-0.0023762413376848014,0.05,0
0.7255264879150631,-0.0023264879150631697,0.05,0
0.7254408231657943,-0.0022408231657942593,0.05,0
0.725317095318079,-0.002117095318078962,0.05,0
0.7251569908957598,-0.001956990895759822,0.05,0
0.7249653368463862,-0.0017653368463861902,0.05,0
0.7247494026692793,-0.0015494026692793785,0.05,0
0.7245182025435978,-0.0013182025435978125,0.05,0
0.7242817974564022,-0.0010817974564021869,0.05,0
0.7240505973307206,-0.000850597330720621,0.05,0
0.7238346631536138,-0.0006346631536138088,0.05,0
0.7236430091042401,-0.000443009104240179,0.05,0
0.723482904681921,-0.00028290468192103635,0.05,0
0.7233591768342057,-0.00015917683420573796,0.05,0
0.7232735120849368,-7.351208493683075e-05,0.05,0
0.7232237586623151,-2.3758662315196585e-05,0.05,0
0.7232032286269653,-3.228626965237424e-06,0.05,0
0.7232,0.0,0.05,0
0.7232,0.0,0.05,0
0.7232,0.0,0.049932736938224205,0
0.7232,0.0,0.049505027868433374,0
0.7232,0.0,0.04846849823048271,0
0.7232,0.0,0.046683815954047074,0
0.7231999999999998,0.0,0.04410615245997838,0
0.7231999999999998,0.0,0.04077064366166296,0
0.7232,0.0,0.03677785096637897,0
0.7232,0.0,0.032279222276653724,0
0.7232,0.0,0.0274625529916211,0
0.7232,0.0,0.022537447008378897,0
0.7232,0.0,0.017720777723346272,0
0.7232,0.0,0.013222149033621018,0
0.7232,0.0,0.009229356338337064,0
0.7232,0.0,0.005893847540021591,0
0.7232,0.0,0.003316184045952875,0
0.7232,0.0,0.0015315017695173073,0
0.7232,0.0,0.0004949721315665956,0
0.7232,0.0,6.726306177577968e-05,0
0.7232,0.0,0.0,0
0.7232,0.0,0.0,0
0.7232,1.6143134826192325e-06,0.0,0
0.7232,1.1879331157599109e-05,0.0,0
0.7232,3.6756042468415034e-05,0.0,0
0.7232,7.958841710287027e-05,0.0,0
0.7231999999999998,0.00014145234096051893,0.0,0
0.7231999999999998,0.0002215045521200889,0.0,0
0.7232,0.00031733157680690477,0.0,0
0.7232,0.0004252986653603106,0.0,0
0.7232,0.0005408987282010937,0.0,0
0.7232,0.0006591012717989065,0.0,0
0.7232,0.0007747013346396895,0.0,0
0.7232,0.0008826684231930956,0.0,0
0.7232,0.0009784954478799105,0.0,0
0.7232,0.0010585476590394818,0.0,0
0.7232,0.001120411582897131,0.0,0
0.7232,0.0011632439575315846,0.0,0
0.7232,0.0011881206688424016,0.0,0
0.7232,0.001198385686517381,0.0,0
0.7232,0.0012,0.0,0
0.7232,0.0012,0.0,0
0.7232,0.0012000000000000001,6.726306177580136e-05,0
0.7232,0.0012,0.0004949721315666297,0
0.7232,0.0012,0.0015315017695172934,0
0.7232,0.0012,0.0033161840459529283,0
0.7231999999999998,0.0012,0.005893847540021624,0
0.7231999999999998,0.0012,0.009229356338337038,0
0.7232,0.0012,0.013222149033621034,0
0.7232,0.0012,0.017720777723346275,0
0.7232,0.0012,0.022537447008378904,0
0.7232,0.0012,0.027462552991621106,0
0.7232,0.0012,0.03227922227665373,0
0.7232,0.0012,0.036777850966378985,0
0.7232,0.0012,0.04077064366166294,0
0.7232,0.0012,0.04410615245997841,0
0.7232,0.0012,0.04668381595404713,0
0.7232,0.0012,0.048468498230482694,0
0.7232,0.0012,0.04950502786843341,0
0.7232,0.0012,0.049932736938224226,0
0.7232,0.0012,0.05,0
0.7232,0.0012,0.05,0
0.7231644851033824,0.0012871729280614385,0.05000000000000001,0
0.7229386547145328,0.001841483882510351,0.05,0
0.7223913670656947,0.003184826293294409,0.05,0
0.7214490548237368,0.005497774523554989,0.05,0
0.7200880484988685,0.008838426411868012,0.05,0
0.718326899853358,0.013161245814484785,0.05,0
0.716218705310248,0.018335905147572835,0.05,0
0.7138434293620731,0.02416612792945674,0.05,0
0.7113002279795759,0.030408531322859013,0.05,0
0.708699772020424,0.0367914686771409,0.05,0
0.7061565706379268,0.043033872070543176,0.05,0
0.7037812946897519,0.04886409485242709,0.05,0
0.701673100146642,0.05403875418551509,0.05,0
0.6999119515011314,0.05836157358813193,0.05,0
0.6985509451762631,0.06170222547644499,0.05,0
0.6976086329343051,0.06401517370670548,0.05,0
0.6970613452854671,0.06535851611748959,0.05,0
0.6968355148966175,0.06591282707193849,0.05,0
0.6968,0.0659999999999999,0.05,0
0.6968,0.0659999999999999,0.05,0
0.6968000000000001,0.0659999999999999,0.049932736938224205,0
0.6968,0.0659999999999999,0.049505027868433374,0
0.6967999999999999,0.0659999999999999,0.04846849823048271,0
0.6968,0.0659999999999999,0.046683815954047074,0
0.6967999999999999,0.0659999999999999,0.04410615245997838,0
0.6968,0.0659999999999999,0.04077064366166296,0
0.6967999999999999,0.0659999999999999,0.03677785096637897,0
0.6968,0.0659999999999999,0.032279222276653724,0
0.6968,0.0659999999999999,0.0274625529916211,0
0.6968,0.0659999999999999,0.022537447008378897,0
0.6968,0.0659999999999999,0.017720777723346272,0
0.6968000000000001,0.0659999999999999,0.013222149033621018,0
0.6968,0.0659999999999999,0.009229356338337064,0
0.6968000000000001,0.0659999999999999,0.005893847540021591,0
0.6968,0.0659999999999999,0.003316184045952875,0
0.6968,0.0659999999999999,0.0015315017695173073,0
0.6968,0.0659999999999999,0.0004949721315665956,0
0.6968,0.0659999999999999,6.726306177577968e-05,0
0.6968,0.0659999999999999,0.0,0
0.6968,0.0659999999999999,0.0,0
0.6968000000000001,0.0659983856865173,0.0,0
0.6968,0.06598812066884231,0.0,0
0.6967999999999999,0.06596324395753149,0.0,0
0.6968,0.06592041158289703,0.0,0
0.6967999999999999,0.0658585476590394,0.0,0
0.6968,0.06577849544787984,0.0,0
0.6967999999999999,0.06568266842319302,0.0,0
0.6968,0.06557470133463963,0.0,0
0.6968,0.06545910127179885,0.0,0
0.6968,0.06534089872820105,0.0,0
0.6968,0.06522529866536028,0.0,0
0.6968000000000001,0.06511733157680688,0.0,0
0.6968,0.06502150455212007,0.0,0
0.6968000000000001,0.0649414523409605,0.0,0
0.6968,0.06487958841710285,0.0,0
0.6968,0.06483675604246841,0.0,0
0.6968,0.06481187933115759,0.0,0
0.6968,0.06480161431348261,0.0,0
0.6968,0.0648,0.0,0
0.6968,0.0648,0.0,0
0.6968000000000001,0.06480000000000001,6.726306177580136e-05,0
0.6968,0.0648,0.0004949721315666297,0
0.6967999999999999,0.0648,0.0015315017695172934,0
0.6968,0.0648,0.0033161840459529283,0
0.6967999999999999,0.0648,0.005893847540021624,0
0.6968,0.0648,0.009229356338337038,0
0.6967999999999999,0.0648,0.013222149033621034,0
0.6968,0.0648,0.017720777723346275,0
0.6968,0.0648,0.022537447008378904,0
0.6968,0.0648,0.027462552991621106,0
0.6968,0.0648,0.03227922227665373,0
0.6968000000000001,0.0648,0.036777850966378985,0
0.6968,0.0648,0.04077064366166294,0
0.6968000000000001,0.0648,0.04410615245997841,0
0.6968,0.0648,0.04668381595404713,0
0.6968,0.0648,0.048468498230482694,0
0.6968,0.0648,0.04950502786843341,0
0.6968,0.0648,0.049932736938224226,0
0.6968,0.0648,0.05,0
0.6968,0.0648,0.05,0
0.6968000000000001,0.06471444138542119,0.05000000000000001,0
0.6968,0.06417039544864724,0.05,0
0.6967999999999999,0.062851929749174,0.05,0
0.6968,0.06058181389354787,0.05,0
0.6967999999999999,0.05730302592909249,0.05,0
0.6968,0.05306025873763528,0.05,0
0.6967999999999999,0.047981426429234045,0.05,0
0.6968,0.04225917073590354,0.05,0
0.6968,0.036132367405342036,0.05,0
0.6968,0.029867632594657953,0.05,0
0.6968,0.023740829264096455,0.05,0
0.6968000000000001,0.01801857357076593,0.05,0
0.6968,0.012939741262364746,0.05,0
0.6968000000000001,0.008696974070907464,0.05,0
0.6968,0.005418186106452056,0.05,0
0.6968,0.0031480702508260147,0.05,0
0.6968,0.0018296045513527094,0.05,0
0.6968,0.0012855586145787915,0.05,0
0.6968,0.0012,0.05,0
0.6968,0.0012,0.05,0
0.6968000000000001,0.0012000000000000001,0.049932736938224205,0
0.6968,0.0012,0.049505027868433374,0
0.6967999999999999,0.0012,0.04846849823048271,0
0.6968,0.0012,0.046683815954047074,0
0.6967999999999999,0.0012,0.04410615245997838,0
0.6968,0.0012,0.04077064366166296,0
0.6967999999999999,0.0012,0.03677785096637897,0
0.6968,0.0012,0.032279222276653724,0
0.6968,0.0012,0.0274625529916211,0
0.6968,0.0012,0.022537447008378897,0
0.6968,0.0012,0.017720777723346272,0
0.6968000000000001,0.0012,0.013222149033621018,0
0.6968,0.0012,0.009229356338337064,0
0.6968000000000001,0.0012,0.005893847540021591,0
0.6968,0.0012,0.003316184045952875,0
0.6968,0.0012,0.0015315017695173073,0
0.6968,0.0012,0.0004949721315665956,0
0.6968,0.0012,6.726306177577968e-05,0
0.6968,0.0012,0.0,0
0.6968,0.0012,0.0,0
0.6968016143134826,0.0012016143134826194,0.0,0
0.6968118793311575,0.0012118793311575989,0.0,0
0.6968367560424683,0.001236756042468415,0.0,0
0.6968795884171028,0.0012795884171028702,0.0,0
0.6969414523409605,0.0013414523409605189,0.0,0
0.69702150455212,0.0014215045521200887,0.0,0
0.6971173315768069,0.0015173315768069046,0.0,0
0.6972252986653602,0.0016252986653603105,0.0,0
0.697340898728201,0.0017408987282010934,0.0,0
0.6974591012717989,0.0018591012717989065,0.0,0
0.6975747013346396,0.0019747013346396894,0.0,0
0.6976826684231932,0.0020826684231930953,0.0,0
0.6977784954478798,0.0021784954478799106,0.0,0
0.6978585476590395,0.002258547659039482,0.0,0
0.6979204115828971,0.002320411582897131,0.0,0
0.6979632439575315,0.0023632439575315845,0.0,0
0.6979881206688424,0.0023881206688424013,0.0,0
0.6979983856865173,0.002398385686517381,0.0,0
0.698,0.0024,0.0,0
0.698,0.0024,0.0,0
0.698,0.0024000000000000002,6.726306177580136e-05,0
0.698,0.0024,0.0004949721315666297,0
0.6979999999999998,0.0024,0.0015315017695172934,0
0.698,0.0024,0.0033161840459529283,0
0.698,0.0024,0.005893847540021624,0
0.698,0.0024,0.009229356338337038,0
0.698,0.0024,0.013222149033621034,0
0.698,0.0024,0.017720777723346275,0
0.698,0.0024,0.022537447008378904,0
0.698,0.0024,0.027462552991621106,0
0.698,0.0024,0.03227922227665373,0
0.698,0.0024,0.036777850966378985,0
0.698,0.0024,0.04077064366166294,0
0.698,0.0024,0.04410615245997841,0
0.698,0.0024,0.04668381595404713,0
0.698,0.0024,0.048468498230482694,0
0.698,0.0024,0.04950502786843341,0
0.698,0.0024,0.049932736938224226,0
0.698,0.0024,0.05,0
0.698,0.0024,0.05,0
0.6979967713730347,0.0024871729280614386,0.05000000000000001,0
0.6979762413376848,0.0030414838825103515,0.05,0
0.6979264879150631,0.004384826293294412,0.05,0
0.6978408231657942,0.006697774523554995,0.05,0
0.6977170953180789,0.010038426411868024,0.05,0
0.6975569908957597,0.0143612458144848,0.05,0
0.6973653368463862,0.019535905147572856,0.05,0
0.6971494026692794,0.02536612792945677,0.05,0
0.6969182025435978,0.031608531322859054,0.05,0
0.6966817974564021,0.03799146867714095,0.05,0
0.6964505973307206,0.04423387207054323,0.05,0
0.6962346631536137,0.05006409485242716,0.05,0
0.6960430091042402,0.05523875418551517,0.05,0
0.6958829046819209,0.059561573588132015,0.05,0
0.6957591768342057,0.06290222547644507,0.05,0
0.6956735120849369,0.06521517370670557,0.05,0
0.6956237586623152,0.0665585161174897,0.05,0
0.6956032286269652,0.06711282707193858,0.05,0
0.6956,0.0672,0.05,0
0.6956,0.0672,0.05,0
0.6956,0.06720000000000001,0.049932736938224205,0
0.6956,0.0672,0.049505027868433374,0
0.6956,0.0672,0.04846849823048271,0
0.6956,0.0672,0.046683815954047074,0
0.6956,0.0672,0.04410615245997838,0
0.6956,0.0672,0.04077064366166296,0
0.6956,0.0672,0.03677785096637897,0
0.6956,0.0672,0.032279222276653724,0
0.6956,0.0672,0.0274625529916211,0
0.6956,0.0672,0.022537447008378897,0
0.6956,0.0672,0.017720777723346272,0
0.6956,0.0672,0.013222149033621018,0
0.6956,0.0672,0.009229356338337064,0
0.6956,0.0672,0.005893847540021591,0
0.6956,0.0672,0.003316184045952875,0
0.6956,0.0672,0.0015315017695173073,0
0.6956,0.0672,0.0004949721315665956,0
0.6956,0.0672,6.726306177577968e-05,0
0.6956,0.0672,0.0,0
0.6956,0.0672,0.0,0
0.6956,0.06720161431348262,0.0,0
0.6956,0.06721187933115759,0.0,0
0.6956,0.0672367560424684,0.0,0
0.6956,0.06727958841710285,0.0,0
0.6956,0.0673414523409605,0.0,0
0.6956,0.06742150455212007,0.0,0
0.6956,0.06751733157680688,0.0,0
0.6956,0.06762529866536028,0.0,0
0.6956,0.06774089872820105,0.0,0
0.6956,0.06785910127179885,0.0,0
0.6956,0.06797470133463963,0.0,0
0.6956,0.06808266842319302,0.0,0
0.6956,0.06817849544787984,0.0,0
0.6956,0.0682585476590394,0.0,0
0.6956,0.06832041158289705,0.0,0
0.6956,0.06836324395753149,0.0,0
0.6956,0.0683881206688423,0.0,0
0.6956,0.0683983856865173,0.0,0
0.6956,0.0683999999999999,0.0,0
0.6956,0.0683999999999999,0.0,0
0.6956,0.0683999999999999,6.726306177580136e-05,0
0.6956,0.0683999999999999,0.0004949721315666297,0
0.6956,0.0683999999999999,0.0015315017695172934,0
0.6956,0.0683999999999999,0.0033161840459529283,0
0.6956,0.0683999999999999,0.005893847540021624,0
0.6956,0.0683999999999999,0.009229356338337038,0
0.6956,0.0683999999999999,0.013222149033621034,0
0.6956,0.0683999999999999,0.017720777723346275,0
0.6956,0.0683999999999999,0.022537447008378904,0
0.6956,0.0683999999999999,0.027462552991621106,0
0.6956,0.0683999999999999,0.03227922227665373,0
0.6956,0.0683999999999999,0.036777850966378985,0
0.6956,0.0683999999999999,0.04077064366166294,0
0.6956,0.0683999999999999,0.04410615245997841,0
0.6956,0.0683999999999999,0.04668381595404713,0
0.6956,0.0683999999999999,0.048468498230482694,0
0.6956,0.0683999999999999,0.04950502786843341,0
0.6956,0.0683999999999999,0.049932736938224226,0
0.6956,0.0683999999999999,0.05,0
0.6956,0.0683999999999999,0.05,0
0.6955935427460695,0.06839354274606943,0.05000000000000001,0
0.6955524826753696,0.0683524826753695,0.05,0
0.6954529758301263,0.06825297583012624,0.05,0
0.6952816463315885,0.06808164633158843,0.05,0
0.6950341906361579,0.06783419063615782,0.05,0
0.6947139817915197,0.06751398179151955,0.05,0
0.6943306736927723,0.06713067369277229,0.05,0
0.6938988053385587,0.06669880533855867,0.05,0
0.6934364050871955,0.06623640508719553,0.05,0
0.6929635949128043,0.06576359491280429,0.05,0
0.6925011946614412,0.06530119466144114,0.05,0
0.6920693263072275,0.06486932630722753,0.05,0
0.6916860182084803,0.06448601820848027,0.05,0
0.691365809363842,0.06416580936384197,0.05,0
0.6911183536684115,0.06391835366841138,0.05,0
0.6909470241698736,0.06374702416987357,0.05,0
0.6908475173246303,0.06364751732463031,0.05,0
0.6908064572539305,0.06360645725393038,0.05,0
0.6908,0.0635999999999999,0.05,0
0.6908,0.0635999999999999,0.05,0
0.6908000000000001,0.0635999999999999,0.049932736938224205,0
0.6908,0.0635999999999999,0.049505027868433374,0
0.6908,0.0635999999999999,0.04846849823048271,0
0.6908,0.0635999999999999,0.046683815954047074,0
0.6908,0.0635999999999999,0.04410615245997838,0
0.6908,0.0635999999999999,0.04077064366166296,0
0.6908,0.0635999999999999,0.03677785096637897,0
0.6908,0.0635999999999999,0.032279222276653724,0
0.6908,0.0635999999999999,0.0274625529916211,0
0.6908,0.0635999999999999,0.022537447008378897,0
0.6908,0.0635999999999999,0.017720777723346272,0
0.6908,0.0635999999999999,0.013222149033621018,0
0.6908,0.0635999999999999,0.009229356338337064,0
0.6908,0.0635999999999999,0.005893847540021591,0
0.6908,0.0635999999999999,0.003316184045952875,0
0.6908,0.0635999999999999,0.0015315017695173073,0
0.6908,0.0635999999999999,0.0004949721315665956,0
0.6908,0.0635999999999999,6.726306177577968e-05,0
0.6908,0.0635999999999999,0.0,0
0.6908,0.0635999999999999,0.0,0
0.6908000000000001,0.0635983856865173,0.0,0
0.6908,0.06358812066884231,0.0,0
0.6908,0.06356324395753149,0.0,0
0.6908,0.06352041158289704,0.0,0
0.6908,0.0634585476590394,0.0,0
0.6908,0.06337849544787984,0.0,0
0.6908,0.06328266842319302,0.0,0
0.6908,0.06317470133463962,0.0,0
0.6908,0.06305910127179885,0.0,0
0.6908,0.06294089872820105,0.0,0
0.6908,0.06282529866536027,0.0,0
0.6908,0.06271733157680688,0.0,0
0.6908,0.06262150455212007,0.0,0
0.6908,0.06254145234096051,0.0,0
0.6908,0.062479588417102855,0.0,0
0.6908,0.06243675604246841,0.0,0
0.6908,0.06241187933115759,0.0,0
0.6908,0.062401614313482616,0.0,0
0.6908,0.0624,0.0,0
0.6908,0.0624,0.0,0
0.6908000000000001,0.062400000000000004,6.726306177580136e-05,0
0.6908,0.0624,0.0004949721315666297,0
0.6908,0.0624,0.0015315017695172934,0
0.6908,0.06239999999999999,0.0033161840459529283,0
0.6908,0.0624,0.005893847540021624,0
0.6908,0.06239999999999999,0.009229356338337038,0
0.6908,0.0624,0.013222149033621034,0
0.6908,0.0624,0.017720777723346275,0
0.6908,0.0624,0.022537447008378904,0
0.6908,0.0624,0.027462552991621106,0
0.6908,0.0624,0.03227922227665373,0
0.6908,0.0624,0.036777850966378985,0
0.6908,0.0624,0.04077064366166294,0
0.6908,0.0624,0.04410615245997841,0
0.6908,0.0624,0.04668381595404713,0
0.6908,0.0624,0.048468498230482694,0
0.6908,0.0624,0.04950502786843341,0
0.6908,0.0624,0.049932736938224226,0
0.6908,0.0624,0.05,0
0.6908,0.0624,0.05,0
0.6908000000000001,0.06228376942925142,0.05000000000000001,0
0.6908,0.061544688156652864,0.05,0
0.6908,0.059753564942274115,0.05,0
0.6908,0.05666963396859334,0.05,0
0.6908,0.05221543145084264,0.05,0
0.6908,0.04645167224735361,0.05,0
0.6908,0.03955212646990288,0.05,0
0.6908,0.03177849609405767,0.05,0
0.6908,0.0234552915695213,0.05,0
0.6908,0.014944708430478787,0.05,0
0.6908,0.006621503905942419,0.05,0
0.6908,-0.0011521264699028075,0.05,0
0.6908,-0.008051672247353472,0.05,0
0.6908,-0.013815431450842606,0.05,0
0.6908,-0.01826963396859334,0.05,0
0.6908,-0.021353564942273997,0.05,0
0.6908,-0.023144688156652823,0.05,0
0.6908,-0.023883769429251356,0.05,0
0.6908,-0.0239999999999999,0.05,0
0.6908,-0.0239999999999999,0.05,0
0.6908000000000001,-0.0239999999999999,0.049932736938224205,0
0.6908,-0.023999999999999903,0.049505027868433374,0
0.6908,-0.023999999999999896,0.04846849823048271,0
0.6908,-0.0239999999999999,0.046683815954047074,0
0.6908,-0.0239999999999999,0.04410615245997838,0
0.6908,-0.0239999999999999,0.04077064366166296,0
0.6908,-0.0239999999999999,0.03677785096637897,0
0.6908,-0.0239999999999999,0.032279222276653724,0
0.6908,-0.0239999999999999,0.0274625529916211,0
0.6908,-0.0239999999999999,0.022537447008378897,0
0.6908,-0.0239999999999999,0.017720777723346272,0
0.6908,-0.023999999999999896,0.013222149033621018,0
0.6908,-0.023999999999999896,0.009229356338337064,0
0.6908,-0.0239999999999999,0.005893847540021591,0
0.6908,-0.0239999999999999,0.003316184045952875,0
0.6908,-0.0239999999999999,0.0015315017695173073,0
0.6908,-0.0239999999999999,0.0004949721315665956,0
0.6908,-0.0239999999999999,6.726306177577968e-05,0
0.6908,-0.0239999999999999,0.0,0
0.6908,-0.0239999999999999,0.0,0
0.6908000000000001,-0.02399838568651728,0.0,0
0.6908,-0.023988120668842303,0.0,0
0.6908,-0.023963243957531483,0.0,0
0.6908,-0.02392041158289703,0.0,0
0.6908,-0.02385854765903938,0.0,0
0.6908,-0.023778495447879813,0.0,0
0.6908,-0.023682668423192995,0.0,0
0.6908,-0.02357470133463959,0.0,0
0.6908,-0.023459101271798805,0.0,0
0.6908,-0.02334089872820099,0.0,0
