x,y,z,t,vx,vy,vz,ax,ay,az
0.0,0.0,0.05,0.008,-0.024090909090909086,-0.07136363636363637,0.0,-3.011363636363636,-8.920454545454545,0.0
-0.0003854545454545454,-0.0011418181818181818,0.05,0.016,-0.04818181818181817,-0.14272727272727273,0.0,-1.505681818181818,-4.4602272727272725,0.0
-0.0007709090909090908,-0.0022836363636363636,0.05,0.024,-0.04818181818181817,-0.14272727272727273,0.0,0.0,0.0,0.0
-0.0011563636363636361,-0.0034254545454545453,0.05,0.032,-0.04818181818181817,-0.14272727272727273,0.0,0.0,1.734723475976807e-15,0.0
-0.0015418181818181815,-0.004567272727272727,0.05,0.04,-0.04818181818181817,-0.1427272727272727,0.0,0.0,0.0,0.0
-0.001927272727272727,-0.0057090909090909085,0.05,0.048,-0.04818181818181817,-0.14272727272727273,0.0,8.673617379884035e-16,-5.204170427930421e-15,0.0
-0.0023127272727272723,-0.006850909090909091,0.05,0.056,-0.04818181818181816,-0.14272727272727279,0.0,0.0,0.0,0.0
-0.0026981818181818175,-0.007992727272727273,0.05,0.064,-0.04818181818181817,-0.14272727272727273,0.0,-2.6020852139652106e-15,6.938893903907228e-15,0.0
-0.003083636363636363,-0.009134545454545454,0.05,0.07200000000000001,-0.0481818181818182,-0.14272727272727267,0.0,0.0,3.469446951953614e-15,0.0
-0.0034690909090909086,-0.010276363636363636,0.05,0.08,-0.04818181818181817,-0.14272727272727267,0.0,3.469446951953614e-15,-6.938893903907228e-15,0.0
-0.003854545454545454,-0.011418181818181817,0.05,0.088,-0.048181818181818145,-0.14272727272727279,0.0,0.0,-6.938893903907228e-15,0.0
-0.004239999999999999,-0.01256,0.05,0.096,-0.04818181818181817,-0.14272727272727279,0.0,-3.469446951953614e-15,6.938893903907228e-15,0.0
-0.004625454545454545,-0.013701818181818181,0.05,0.10400000000000001,-0.0481818181818182,-0.14272727272727267,0.0,1.734723475976807e-15,0.0,0.0
-0.00501090909090909,-0.014843636363636363,0.05,0.112,-0.048181818181818145,-0.14272727272727279,0.0,3.469446951953614e-15,-6.938893903907228e-15,0.0
-0.005396363636363635,-0.015985454545454546,0.05,0.12,-0.048181818181818145,-0.14272727272727279,0.0,-3.469446951953614e-15,6.938893903907228e-15,0.0
-0.0057818181818181805,-0.017127272727272727,0.05,0.128,-0.0481818181818182,-0.14272727272727267,0.0,-3.469446951953614e-15,6.938893903907228e-15,0.0
-0.006167272727272726,-0.01826909090909091,0.05,0.136,-0.0481818181818182,-0.14272727272727267,0.0,0.0,0.0,0.0
-0.006552727272727272,-0.01941090909090909,0.05,0.14400000000000002,-0.0481818181818182,-0.14272727272727267,0.0,3.469446951953614e-15,0.0,0.0
-0.006938181818181817,-0.02055272727272727,0.05,0.152,-0.048181818181818145,-0.14272727272727267,0.0,3.469446951953614e-15,0.0,0.0
-0.007323636363636362,-0.021694545454545452,0.05,0.16,-0.048181818181818145,-0.14272727272727267,0.0,-3.469446951953614e-15,-1.214306433183765e-14,0.0
-0.007709090909090908,-0.022836363636363634,0.05,0.168,-0.0481818181818182,-0.14272727272727287,0.0,0.0,-1.214306433183765e-14,0.0
-0.008094545454545453,-0.02397818181818182,0.05,0.176,-0.048181818181818145,-0.14272727272727287,0.0,0.0,1.214306433183765e-14,0.0
-0.008479999999999998,-0.02512,0.05,0.184,-0.0481818181818182,-0.14272727272727267,0.0,-3.469446951953614e-15,1.214306433183765e-14,0.0
-0.008865454545454544,-0.02626181818181818,0.05,0.192,-0.0481818181818182,-0.14272727272727267,0.0,6.938893903907228e-15,0.0,0.0
-0.00925090909090909,-0.027403636363636363,0.05,0.2,-0.04818181818181809,-0.14272727272727267,0.0,0.0,0.0,0.0
-0.009636363636363634,-0.028545454545454544,0.05,0.20800000000000002,-0.0481818181818182,-0.14272727272727267,0.0,-6.938893903907228e-15,0.0,0.0
-0.01002181818181818,-0.029687272727272725,0.05,0.216,-0.0481818181818182,-0.14272727272727267,0.0,6.938893903907228e-15,-1.214306433183765e-14,0.0
-0.010407272727272725,-0.030829090909090907,0.05,0.224,-0.04818181818181809,-0.14272727272727287,0.0,0.0,-1.214306433183765e-14,0.0
-0.01079272727272727,-0.03197090909090909,0.05,0.232,-0.0481818181818182,-0.14272727272727287,0.0,-6.938893903907228e-15,1.214306433183765e-14,0.0
-0.011178181818181816,-0.03311272727272727,0.05,0.24,-0.0481818181818182,-0.14272727272727267,0.0,0.0,1.214306433183765e-14,0.0
-0.011563636363636361,-0.034254545454545454,0.05,0.248,-0.0481818181818182,-0.14272727272727267,0.0,0.0,0.0,0.0
-0.011949090909090907,-0.035396363636363636,0.05,0.256,-0.0481818181818182,-0.14272727272727267,0.0,6.938893903907228e-15,0.0,0.0
-0.012334545454545452,-0.03653818181818182,0.05,0.264,-0.04818181818181809,-0.14272727272727267,0.0,0.0,0.0,0.0
-0.012719999999999997,-0.03768,0.05,0.272,-0.0481818181818182,-0.14272727272727267,0.0,-6.938893903907228e-15,0.0,0.0
-0.013105454545454543,-0.03882181818181818,0.05,0.28,-0.0481818181818182,-0.14272727272727267,0.0,0.0,0.0,0.0
-0.013490909090909088,-0.03996363636363636,0.05,0.28800000000000003,-0.0481818181818182,-0.14272727272727267,0.0,0.0,0.0,0.0
-0.013876363636363635,-0.04110545454545454,0.05,0.296,-0.0481818181818182,-0.14272727272727267,0.0,6.938893903907228e-15,0.0,0.0
-0.01426181818181818,-0.042247272727272724,0.05,0.304,-0.04818181818181809,-0.14272727272727267,0.0,0.0,0.0,0.0
-0.014647272727272724,-0.043389090909090905,0.05,0.312,-0.0481818181818182,-0.14272727272727267,0.0,-6.938893903907228e-15,0.0,0.0
-0.01503272727272727,-0.044530909090909086,0.05,0.32,-0.0481818181818182,-0.14272727272727267,0.0,6.938893903907228e-15,-2.6020852139652106e-14,0.0
-0.015418181818181815,-0.04567272727272727,0.05,0.328,-0.04818181818181809,-0.1427272727272731,0.0,0.0,-2.6020852139652106e-14,0.0
-0.01580363636363636,-0.046814545454545456,0.05,0.336,-0.0481818181818182,-0.1427272727272731,0.0,-1.3444106938820255e-14,2.6020852139652106e-14,0.0
-0.016189090909090906,-0.04795636363636364,0.05,0.34400000000000003,-0.048181818181818305,-0.14272727272727267,0.0,6.938893903907228e-15,2.6020852139652106e-14,0.0
-0.016574545454545453,-0.04909818181818182,0.05,0.352,-0.04818181818181809,-0.14272727272727267,0.0,1.3444106938820255e-14,0.0,0.0
-0.016959999999999996,-0.05024,0.05,0.36,-0.04818181818181809,-0.14272727272727267,0.0,-1.3444106938820255e-14,0.0,0.0
-0.017345454545454542,-0.05138181818181818,0.05,0.368,-0.048181818181818305,-0.14272727272727267,0.0,0.0,0.0,0.0
-0.01773090909090909,-0.05252363636363636,0.05,0.376,-0.04818181818181809,-0.14272727272727267,0.0,1.3444106938820255e-14,0.0,0.0
-0.018116363636363632,-0.053665454545454544,0.05,0.384,-0.04818181818181809,-0.14272727272727267,0.0,-1.3444106938820255e-14,0.0,0.0
-0.01850181818181818,-0.054807272727272725,0.05,0.392,-0.048181818181818305,-0.14272727272727267,0.0,0.0,0.0,0.0
-0.018887272727272725,-0.05594909090909091,0.05,0.4,-0.04818181818181809,-0.14272727272727267,0.0,1.3444106938820255e-14,0.0,0.0
-0.019272727272727268,-0.05709090909090909,0.05,0.40800000000000003,-0.04818181818181809,-0.14272727272727267,0.0,-1.3444106938820255e-14,0.0,0.0
-0.019658181818181814,-0.05823272727272727,0.05,0.41600000000000004,-0.048181818181818305,-0.14272727272727267,0.0,0.0,0.0,0.0
-0.02004363636363636,-0.05937454545454545,0.05,0.424,-0.04818181818181809,-0.14272727272727267,0.0,1.3444106938820255e-14,0.0,0.0
-0.020429090909090904,-0.06051636363636363,0.05,0.432,-0.04818181818181809,-0.14272727272727267,0.0,-1.3444106938820255e-14,0.0,0.0
-0.02081454545454545,-0.06165818181818181,0.05,0.44,-0.048181818181818305,-0.14272727272727267,0.0,1.5056818181818086,4.460227272727271,0.0
-0.021199999999999997,-0.0628,0.05,0.448,-0.024090909090909152,-0.07136363636363634,0.0,3.011363636363644,8.920454545454541,-2.3531626506024006
-0.021199999999999997,-0.0628,0.05,0.456,0.0,0.0,-0.03765060240963841,1.505681818181822,4.460227272727271,-4.706325301204829
-0.021199999999999997,-0.0628,0.04939759036144579,0.464,0.0,0.0,-0.07530120481927727,0.0,0.0,-2.3531626506024286
-0.021199999999999997,-0.0628,0.04879518072289157,0.47200000000000003,0.0,0.0,-0.07530120481927727,0.0,0.0,2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.04819277108433735,0.48,0.0,0.0,-0.07530120481927682,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.04759036144578314,0.488,0.0,0.0,-0.07530120481927727,0.0,0.0,-2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.046987951807228916,0.496,0.0,0.0,-0.07530120481927727,0.0,0.0,2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.0463855421686747,0.504,0.0,0.0,-0.07530120481927682,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.045783132530120486,0.512,0.0,0.0,-0.07530120481927727,0.0,0.0,-2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.045180722891566265,0.52,0.0,0.0,-0.07530120481927727,0.0,0.0,2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.04457831325301205,0.528,0.0,0.0,-0.07530120481927682,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.043975903614457836,0.536,0.0,0.0,-0.07530120481927727,0.0,0.0,-2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.043373493975903614,0.544,0.0,0.0,-0.07530120481927727,0.0,0.0,2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.0427710843373494,0.552,0.0,0.0,-0.07530120481927682,0.0,0.0,2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.042168674698795185,0.56,0.0,0.0,-0.07530120481927682,0.0,0.0,-2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.04156626506024097,0.5680000000000001,0.0,0.0,-0.07530120481927727,0.0,0.0,-2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.04096385542168675,0.5760000000000001,0.0,0.0,-0.07530120481927727,0.0,0.0,2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.040361445783132534,0.584,0.0,0.0,-0.07530120481927682,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.03975903614457832,0.592,0.0,0.0,-0.07530120481927727,0.0,0.0,-2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.0391566265060241,0.6,0.0,0.0,-0.07530120481927727,0.0,0.0,2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.03855421686746988,0.608,0.0,0.0,-0.07530120481927682,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.03795180722891567,0.616,0.0,0.0,-0.07530120481927727,0.0,0.0,-2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.03734939759036145,0.624,0.0,0.0,-0.07530120481927727,0.0,0.0,2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.03674698795180723,0.632,0.0,0.0,-0.07530120481927682,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.03614457831325302,0.64,0.0,0.0,-0.07530120481927727,0.0,0.0,-2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.035542168674698796,0.648,0.0,0.0,-0.07530120481927727,0.0,0.0,2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.03493975903614458,0.656,0.0,0.0,-0.07530120481927682,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.034337349397590367,0.664,0.0,0.0,-0.07530120481927727,0.0,0.0,-2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.033734939759036145,0.672,0.0,0.0,-0.07530120481927727,0.0,0.0,2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.03313253012048193,0.68,0.0,0.0,-0.07530120481927682,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.032530120481927716,0.6880000000000001,0.0,0.0,-0.07530120481927727,0.0,0.0,-2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.031927710843373494,0.6960000000000001,0.0,0.0,-0.07530120481927727,0.0,0.0,1.3877787807814457e-14
-0.021199999999999997,-0.0628,0.03132530120481928,0.704,0.0,0.0,-0.07530120481927705,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.03072289156626506,0.712,0.0,0.0,-0.07530120481927727,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.030120481927710843,0.72,0.0,0.0,-0.07530120481927705,0.0,0.0,1.3877787807814457e-14
-0.021199999999999997,-0.0628,0.02951807228915663,0.728,0.0,0.0,-0.07530120481927705,0.0,0.0,-1.3877787807814457e-14
-0.021199999999999997,-0.0628,0.02891566265060241,0.736,0.0,0.0,-0.07530120481927727,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.028313253012048192,0.744,0.0,0.0,-0.07530120481927705,0.0,0.0,1.3877787807814457e-14
-0.021199999999999997,-0.0628,0.027710843373493978,0.752,0.0,0.0,-0.07530120481927705,0.0,0.0,-1.3877787807814457e-14
-0.021199999999999997,-0.0628,0.02710843373493976,0.76,0.0,0.0,-0.07530120481927727,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.02650602409638554,0.768,0.0,0.0,-0.07530120481927705,0.0,0.0,1.3877787807814457e-14
-0.021199999999999997,-0.0628,0.025903614457831327,0.776,0.0,0.0,-0.07530120481927705,0.0,0.0,-1.3877787807814457e-14
-0.021199999999999997,-0.0628,0.02530120481927711,0.784,0.0,0.0,-0.07530120481927727,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.02469879518072289,0.792,0.0,0.0,-0.07530120481927705,0.0,0.0,1.3877787807814457e-14
-0.021199999999999997,-0.0628,0.024096385542168676,0.8,0.0,0.0,-0.07530120481927705,0.0,0.0,-1.3877787807814457e-14
-0.021199999999999997,-0.0628,0.023493975903614458,0.808,0.0,0.0,-0.07530120481927727,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.02289156626506024,0.8160000000000001,0.0,0.0,-0.07530120481927705,0.0,0.0,1.3877787807814457e-14
-0.021199999999999997,-0.0628,0.022289156626506025,0.8240000000000001,0.0,0.0,-0.07530120481927705,0.0,0.0,-1.3877787807814457e-14
-0.021199999999999997,-0.0628,0.021686746987951807,0.8320000000000001,0.0,0.0,-0.07530120481927727,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.02108433734939759,0.84,0.0,0.0,-0.07530120481927705,0.0,0.0,1.3877787807814457e-14
-0.021199999999999997,-0.0628,0.020481927710843374,0.848,0.0,0.0,-0.07530120481927705,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.019879518072289156,0.856,0.0,0.0,-0.07530120481927705,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.01927710843373494,0.864,0.0,0.0,-0.07530120481927705,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.018674698795180723,0.872,0.0,0.0,-0.07530120481927705,0.0,0.0,-1.3877787807814457e-14
-0.021199999999999997,-0.0628,0.01807228915662651,0.88,0.0,0.0,-0.07530120481927727,0.0,0.0,-1.3877787807814457e-14
-0.021199999999999997,-0.0628,0.017469879518072287,0.888,0.0,0.0,-0.07530120481927727,0.0,0.0,2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.016867469879518072,0.896,0.0,0.0,-0.07530120481927682,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.016265060240963858,0.904,0.0,0.0,-0.07530120481927727,0.0,0.0,-2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.015662650602409636,0.912,0.0,0.0,-0.07530120481927727,0.0,0.0,2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.015060240963855422,0.92,0.0,0.0,-0.07530120481927682,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.014457831325301207,0.928,0.0,0.0,-0.07530120481927727,0.0,0.0,-2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.013855421686746985,0.936,0.0,0.0,-0.07530120481927727,0.0,0.0,2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.01325301204819277,0.9440000000000001,0.0,0.0,-0.07530120481927682,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.012650602409638556,0.9520000000000001,0.0,0.0,-0.07530120481927727,0.0,0.0,-2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.012048192771084335,0.96,0.0,0.0,-0.07530120481927727,0.0,0.0,2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.01144578313253012,0.968,0.0,0.0,-0.07530120481927682,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.010843373493975905,0.976,0.0,0.0,-0.07530120481927727,0.0,0.0,-2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.010240963855421684,0.984,0.0,0.0,-0.07530120481927727,0.0,0.0,2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.009638554216867469,0.992,0.0,0.0,-0.07530120481927682,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.009036144578313254,1.0,0.0,0.0,-0.07530120481927727,0.0,0.0,-2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.008433734939759033,1.008,0.0,0.0,-0.07530120481927727,0.0,0.0,2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.007831325301204818,1.016,0.0,0.0,-0.07530120481927682,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.0072289156626506035,1.024,0.0,0.0,-0.07530120481927727,0.0,0.0,-2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.006626506024096382,1.032,0.0,0.0,-0.07530120481927727,0.0,0.0,2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.006024096385542167,1.04,0.0,0.0,-0.07530120481927682,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.005421686746987953,1.048,0.0,0.0,-0.07530120481927727,0.0,0.0,-2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.004819277108433731,1.056,0.0,0.0,-0.07530120481927727,0.0,0.0,2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.004216867469879516,1.064,0.0,0.0,-0.07530120481927682,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.0036144578313253017,1.072,0.0,0.0,-0.07530120481927727,0.0,0.0,-2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.00301204819277108,1.08,0.0,0.0,-0.07530120481927727,0.0,0.0,2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.0024096385542168655,1.088,0.0,0.0,-0.07530120481927682,0.0,0.0,0.0
-0.021199999999999997,-0.0628,0.0018072289156626509,1.096,0.0,0.0,-0.07530120481927727,0.0,0.0,-2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.0012048192771084293,1.104,0.0,0.0,-0.07530120481927727,0.0,0.0,2.7755575615628914e-14
-0.021199999999999997,-0.0628,0.0006024096385542146,1.112,0.0,0.0,-0.07530120481927682,0.0,0.0,2.3531626506024286
-0.021199999999999997,-0.0628,0.0,1.12,0.0,0.0,-0.03765060240963841,1.5624999999999905,0.0,4.706325301204801
-0.021199999999999997,-0.0628,0.0,1.1280000000000001,0.02499999999999985,0.0,0.0,3.124999999999981,0.0,2.3531626506024006
-0.0208,-0.0628,0.0,1.1360000000000001,0.0499999999999997,0.0,0.0,1.5624999999999905,0.0,0.0
-0.0204,-0.0628,0.0,1.1440000000000001,0.0499999999999997,0.0,0.0,0.0,-1.5625000000000446,0.0
-0.020000000000000004,-0.0628,0.0,1.1520000000000001,0.0499999999999997,-0.025000000000000716,0.0,-1.5624999999999905,-1.5625000000000446,0.0
-0.019600000000000006,-0.0632,0.0,1.16,0.02499999999999985,-0.025000000000000716,0.0,-1.5624999999999363,1.5625000000000446,0.0
-0.019600000000000006,-0.0632,0.0,1.168,0.025000000000000716,0.0,0.0,5.421010862427522e-14,1.5625000000000446,0.0
-0.019199999999999995,-0.0632,0.0,1.176,0.025000000000000716,0.0,0.0,-5.421010862427522e-14,0.0,0.0
-0.019199999999999995,-0.0632,0.0,1.184,0.02499999999999985,0.0,0.0,1.5624999999999363,0.0,0.0
-0.018799999999999997,-0.0632,0.0,1.192,0.0499999999999997,0.0,0.0,1.5624999999999905,0.0,0.0
-0.0184,-0.0632,0.0,1.2,0.0499999999999997,0.0,0.0,0.0,0.0,0.0
-0.018000000000000002,-0.0632,0.0,1.208,0.0499999999999997,0.0,0.0,0.0,0.0,0.0
-0.017600000000000005,-0.0632,0.0,1.216,0.0499999999999997,0.0,0.0,5.421010862427522e-14,0.0,0.0
-0.017200000000000007,-0.0632,0.0,1.224,0.050000000000000565,0.0,0.0,-1.5624999999999363,0.0,0.0
-0.016799999999999995,-0.0632,0.0,1.232,0.025000000000000716,0.0,0.0,-1.5625000000000446,0.0,0.0
-0.016799999999999995,-0.0632,0.0,1.24,0.02499999999999985,0.0,0.0,1.5624999999999363,0.0,0.0
-0.016399999999999998,-0.0632,0.0,1.248,0.0499999999999997,0.0,0.0,1.5624999999999905,0.0,0.0
-0.016,-0.0632,0.0,1.256,0.0499999999999997,0.0,0.0,0.0,0.0,0.0
-0.015600000000000003,-0.0632,0.0,1.264,0.0499999999999997,0.0,0.0,0.0,0.0,0.0
-0.015200000000000005,-0.0632,0.0,1.272,0.0499999999999997,0.0,0.0,5.421010862427522e-14,0.0,0.0
-0.014800000000000008,-0.0632,0.0,1.28,0.050000000000000565,0.0,0.0,-1.5624999999999363,0.0,0.0
-0.014399999999999996,-0.0632,0.0,1.288,0.025000000000000716,0.0,0.0,-1.5625000000000446,0.0,0.0
-0.014399999999999996,-0.0632,0.0,1.296,0.02499999999999985,0.0,0.0,1.5624999999999363,0.0,0.0
-0.013999999999999999,-0.0632,0.0,1.304,0.0499999999999997,0.0,0.0,1.5624999999999905,1.5625000000000446,0.0
-0.013600000000000001,-0.0632,0.0,1.312,0.0499999999999997,0.025000000000000716,0.0,-1.5624999999999905,1.5625000000000446,0.0
-0.013200000000000003,-0.0628,0.0,1.32,0.02499999999999985,0.025000000000000716,0.0,-1.5624999999999905,-1.5625000000000446,0.0
-0.013200000000000003,-0.0628,0.0,1.328,0.02499999999999985,0.0,0.0,1.5624999999999905,-1.5625000000000446,0.0
-0.012800000000000006,-0.0628,0.0,1.336,0.0499999999999997,0.0,0.0,1.5625000000000446,0.0,0.0
-0.012400000000000008,-0.0628,0.0,1.344,0.050000000000000565,0.0,0.0,-1.5624999999999363,0.0,0.0
-0.011999999999999997,-0.0628,0.0,1.352,0.025000000000000716,0.0,0.0,-1.5625000000000446,0.0,0.0
-0.011999999999999997,-0.0628,0.0,1.36,0.02499999999999985,0.0,0.0,-1.5625000000000446,0.0,0.0
-0.0116,-0.0628,0.0,1.368,0.0,0.0,0.0,-4.687500000000026,0.0,0.0
-0.011999999999999997,-0.0628,0.0,1.3760000000000001,-0.050000000000000565,0.0,0.0,-1.5625000000000446,0.0,0.0
-0.012400000000000008,-0.0628,0.0,1.3840000000000001,-0.025000000000000716,0.0,0.0,1.5625000000000446,0.0,0.0
-0.012400000000000008,-0.0628,0.0,1.3920000000000001,-0.02499999999999985,0.0,0.0,-1.5624999999999363,0.0,0.0
-0.012800000000000006,-0.0628,0.0,1.4000000000000001,-0.0499999999999997,0.0,0.0,-1.5624999999999905,-1.5625000000000446,0.0
-0.013200000000000003,-0.0628,0.0,1.408,-0.0499999999999997,-0.025000000000000716,0.0,1.5624999999999905,-1.5625000000000446,0.0
-0.013600000000000001,-0.0632,0.0,1.416,-0.02499999999999985,-0.025000000000000716,0.0,1.5624999999999905,1.5625000000000446,0.0
-0.013600000000000001,-0.0632,0.0,1.424,-0.02499999999999985,0.0,0.0,-1.5624999999999905,1.5625000000000446,0.0
-0.013999999999999999,-0.0632,0.0,1.432,-0.0499999999999997,0.0,0.0,-1.5625000000000446,0.0,0.0
-0.014399999999999996,-0.0632,0.0,1.44,-0.050000000000000565,0.0,0.0,1.5624999999999363,0.0,0.0
-0.014800000000000008,-0.0632,0.0,1.448,-0.025000000000000716,0.0,0.0,1.5625000000000446,0.0,0.0
-0.014800000000000008,-0.0632,0.0,1.456,-0.02499999999999985,0.0,0.0,-1.5624999999999363,0.0,0.0
-0.015200000000000005,-0.0632,0.0,1.464,-0.0499999999999997,0.0,0.0,-1.5624999999999905,0.0,0.0
-0.015600000000000003,-0.0632,0.0,1.472,-0.0499999999999997,0.0,0.0,0.0,0.0,0.0
-0.016,-0.0632,0.0,1.48,-0.0499999999999997,0.0,0.0,0.0,0.0,0.0
-0.016399999999999998,-0.0632,0.0,1.488,-0.0499999999999997,0.0,0.0,-5.421010862427522e-14,0.0,0.0
-0.016799999999999995,-0.0632,0.0,1.496,-0.050000000000000565,0.0,0.0,1.5624999999999363,0.0,0.0
-0.017200000000000007,-0.0632,0.0,1.504,-0.025000000000000716,0.0,0.0,1.5625000000000446,0.0,0.0
-0.017200000000000007,-0.0632,0.0,1.512,-0.02499999999999985,0.0,0.0,-1.5624999999999363,0.0,0.0
-0.017600000000000005,-0.0632,0.0,1.52,-0.0499999999999997,0.0,0.0,-1.5624999999999905,0.0,0.0
-0.018000000000000002,-0.0632,0.0,1.528,-0.0499999999999997,0.0,0.0,0.0,0.0,0.0
-0.0184,-0.0632,0.0,1.536,-0.0499999999999997,0.0,0.0,0.0,0.0,0.0
-0.018799999999999997,-0.0632,0.0,1.544,-0.0499999999999997,0.0,0.0,-5.421010862427522e-14,0.0,0.0
-0.019199999999999995,-0.0632,0.0,1.552,-0.050000000000000565,0.0,0.0,1.5624999999999363,0.0,0.0
-0.019600000000000006,-0.0632,0.0,1.56,-0.025000000000000716,0.0,0.0,1.5625000000000446,1.5625000000000446,0.0
-0.019600000000000006,-0.0632,0.0,1.568,-0.02499999999999985,0.025000000000000716,0.0,5.421010862427522e-14,1.5625000000000446,0.0
-0.020000000000000004,-0.0628,0.0,1.576,-0.02499999999999985,0.025000000000000716,0.0,0.0,-1.5625000000000446,0.0
-0.020000000000000004,-0.0628,0.0,1.584,-0.02499999999999985,0.0,0.0,-1.5624999999999905,-1.5625000000000446,0.0
-0.0204,-0.0628,0.0,1.592,-0.0499999999999997,0.0,0.0,0.0,0.0,2.35316265060241
-0.0208,-0.0628,0.0,1.6,-0.02499999999999985,0.0,0.03765060240963856,3.124999999999981,0.0,4.70632530120482
-0.0208,-0.0628,0.0006024096385542169,1.608,0.0,0.0,0.07530120481927711,1.5624999999999905,0.0,2.353162650602411
-0.0208,-0.0628,0.0012048192771084338,1.616,0.0,0.0,0.07530120481927713,0.0,0.0,0.0
-0.0208,-0.0628,0.0018072289156626509,1.624,0.0,0.0,0.07530120481927711,0.0,0.0,-1.734723475976807e-15
-0.0208,-0.0628,0.0024096385542168677,1.6320000000000001,0.0,0.0,0.0753012048192771,0.0,0.0,8.673617379884035e-16
-0.0208,-0.0628,0.0030120481927710845,1.6400000000000001,0.0,0.0,0.07530120481927713,0.0,0.0,0.0
-0.0208,-0.0628,0.0036144578313253017,1.6480000000000001,0.0,0.0,0.0753012048192771,0.0,0.0,-1.734723475976807e-15
-0.0208,-0.0628,0.004216867469879518,1.6560000000000001,0.0,0.0,0.0753012048192771,0.0,0.0,3.469446951953614e-15
-0.0208,-0.0628,0.004819277108433735,1.6640000000000001,0.0,0.0,0.07530120481927716,0.0,0.0,0.0
-0.0208,-0.0628,0.005421686746987953,1.672,0.0,0.0,0.0753012048192771,0.0,0.0,-3.469446951953614e-15
-0.0208,-0.0628,0.006024096385542169,1.68,0.0,0.0,0.0753012048192771,0.0,0.0,3.469446951953614e-15
-0.0208,-0.0628,0.006626506024096386,1.688,0.0,0.0,0.07530120481927716,0.0,0.0,0.0
-0.0208,-0.0628,0.0072289156626506035,1.696,0.0,0.0,0.0753012048192771,0.0,0.0,-6.938893903907228e-15
