t,x,y,z,vx,vy,vz,ax,ay,az,type
0.0,0.5,0.0,0.05,0.4830769230769194,-0.1630769230769231,0.0,8.673617379884035e-13,0.0,0.0,0
0.008,0.5038646153846154,-0.0013046153846153848,0.05,0.48307692307692635,-0.1630769230769231,0.0,4.3368086899420177e-13,1.734723475976807e-15,0.0,0
0.016,0.5077292307692308,-0.0026092307692307695,0.05,0.48307692307692635,-0.16307692307692306,0.0,-4.3368086899420177e-13,0.0,0.0,0
0.024,0.5115938461538462,-0.003913846153846154,0.05,0.4830769230769194,-0.1630769230769231,0.0,-4.3368086899420177e-13,0.0,0.0,0
0.032,0.5154584615384615,-0.005218461538461539,0.05,0.4830769230769194,-0.16307692307692306,0.0,4.3368086899420177e-13,1.734723475976807e-15,0.0,0
0.04,0.5193230769230769,-0.006523076923076923,0.05,0.48307692307692635,-0.16307692307692306,0.0,4.3368086899420177e-13,-3.469446951953614e-15,0.0,0
0.048,0.5231876923076924,-0.007827692307692308,0.05,0.48307692307692635,-0.16307692307692312,0.0,-4.3368086899420177e-13,-3.469446951953614e-15,0.0,0
0.056,0.5270523076923077,-0.009132307692307693,0.05,0.4830769230769194,-0.16307692307692312,0.0,-4.3368086899420177e-13,0.0,0.0,0
0.064,0.5309169230769231,-0.010436923076923078,0.05,0.4830769230769194,-0.16307692307692312,0.0,4.3368086899420177e-13,6.938893903907228e-15,0.0,0
0.07200000000000001,0.5347815384615384,-0.011741538461538463,0.05,0.48307692307692635,-0.163076923076923,0.0,4.3368086899420177e-13,6.938893903907228e-15,0.0,0
0.08000000000000002,0.5386461538461539,-0.013046153846153846,0.05,0.48307692307692635,-0.163076923076923,0.0,-4.3368086899420177e-13,-6.938893903907228e-15,0.0,0
0.08800000000000002,0.5425107692307692,-0.014350769230769231,0.05,0.4830769230769194,-0.16307692307692312,0.0,0.0,0.0,0.0,0
0.09600000000000003,0.5463753846153846,-0.015655384615384616,0.05,0.48307692307692635,-0.163076923076923,0.0,4.3368086899420177e-13,0.0,0.0,0
0.10400000000000004,0.5502400000000001,-0.01696,0.05,0.48307692307692635,-0.16307692307692312,0.0,-4.3368086899420177e-13,-6.938893903907228e-15,0.0,0
0.11200000000000004,0.5541046153846154,-0.018264615384615386,0.05,0.4830769230769194,-0.16307692307692312,0.0,-4.3368086899420177e-13,0.0,0.0,0
0.12000000000000005,0.5579692307692308,-0.01956923076923077,0.05,0.4830769230769194,-0.16307692307692312,0.0,4.3368086899420177e-13,0.0,0.0,0
0.12800000000000006,0.5618338461538461,-0.020873846153846156,0.05,0.48307692307692635,-0.16307692307692312,0.0,4.3368086899420177e-13,0.0,0.0,0
0.13600000000000007,0.5656984615384616,-0.02217846153846154,0.05,0.48307692307692635,-0.16307692307692312,0.0,-4.3368086899420177e-13,0.0,0.0,0
0.14400000000000007,0.569563076923077,-0.023483076923076926,0.05,0.4830769230769194,-0.16307692307692312,0.0,0.0,1.3877787807814457e-14,0.0,0
0.15200000000000008,0.5734276923076923,-0.02478769230769231,0.05,0.48307692307692635,-0.1630769230769229,0.0,4.3368086899420177e-13,0.0,0.0,0
0.1600000000000001,0.5772923076923078,-0.026092307692307692,0.05,0.48307692307692635,-0.16307692307692312,0.0,-4.3368086899420177e-13,-1.3877787807814457e-14,0.0,0
0.1680000000000001,0.5811569230769231,-0.02739692307692308,0.05,0.4830769230769194,-0.16307692307692312,0.0,-4.3368086899420177e-13,0.0,0.0,0
0.1760000000000001,0.5850215384615385,-0.028701538461538462,0.05,0.4830769230769194,-0.16307692307692312,0.0,4.3368086899420177e-13,0.0,0.0,0
0.1840000000000001,0.5888861538461538,-0.03000615384615385,0.05,0.48307692307692635,-0.16307692307692312,0.0,4.3368086899420177e-13,1.3877787807814457e-14,0.0,0
0.19200000000000012,0.5927507692307693,-0.03131076923076923,0.05,0.48307692307692635,-0.1630769230769229,0.0,-4.3368086899420177e-13,1.3877787807814457e-14,0.0,0
0.20000000000000012,0.5966153846153847,-0.032615384615384616,0.05,0.4830769230769194,-0.1630769230769229,0.0,0.0,-2.7755575615628914e-14,0.0,0
0.20800000000000013,0.60048,-0.03392,0.05,0.48307692307692635,-0.16307692307692334,0.0,4.3368086899420177e-13,-2.7755575615628914e-14,0.0,0
0.21600000000000014,0.6043446153846155,-0.03522461538461539,0.05,0.48307692307692635,-0.16307692307692334,0.0,-4.3368086899420177e-13,2.7755575615628914e-14,0.0,0
0.22400000000000014,0.6082092307692308,-0.03652923076923077,0.05,0.4830769230769194,-0.1630769230769229,0.0,-4.3368086899420177e-13,2.7755575615628914e-14,0.0,0
0.23200000000000015,0.6120738461538462,-0.037833846153846155,0.05,0.4830769230769194,-0.1630769230769229,0.0,4.3368086899420177e-13,-2.7755575615628914e-14,0.0,0
0.24000000000000016,0.6159384615384615,-0.03913846153846154,0.05,0.48307692307692635,-0.16307692307692334,0.0,4.3368086899420177e-13,-2.7755575615628914e-14,0.0,0
0.24800000000000016,0.619803076923077,-0.04044307692307693,0.05,0.48307692307692635,-0.16307692307692334,0.0,-4.3368086899420177e-13,5.377642775528102e-14,0.0,0
0.25600000000000017,0.6236676923076924,-0.04174769230769231,0.05,0.4830769230769194,-0.16307692307692248,0.0,0.0,2.7755575615628914e-14,0.0,0
0.2640000000000002,0.6275323076923077,-0.04305230769230769,0.05,0.48307692307692635,-0.1630769230769229,0.0,4.3368086899420177e-13,-7.979727989493313e-14,0.0,0
