t,x,y,z,vx,vy,vz,ax,ay,az,type
0.0,0.25,0.25,0.05,0.0,-0.0,0.0,0.0,-0.0,0.0,0
0.008,0.2500001951271101,0.2499998772233914,0.05,7.294214565402612e-05,-4.589618153511754e-05,0.0,0.018146982413236278,-0.011418326012822822,0.0,0
0.016,0.25000155304439603,0.24999902280352612,0.05,0.0002897803868208078,-0.0001823337265389352,0.0,0.035922354265109355,-0.02260282964995644,0.0,0
0.024,0.25000521469121706,0.24999671884597577,0.05,0.00064754772362121,-0.00040744575868300844,0.0,0.053328660833436785,-0.033555112434522014,0.0,0
0.032,0.2500122973181971,0.24999226236158387,0.05,0.0011432975479278447,-0.0007193782324040368,0.0,0.07036844739603614,-0.0442767758896407,0.0,0
0.04,0.2500238946505948,0.24998496516367066,0.05,0.00177410364336507,-0.0011162899329038639,0.0,0.08704425923072492,-0.05476942153843365,0.0,0
0.048,0.2500410770516747,0.24997415376523838,0.05,0.0025370601853089898,-0.0015963524761494763,0.0,0.10335864161532075,-0.06503465090402204,0.0,0
0.056,0.2500648916860773,0.2499591692761761,0.05,0.0034292817408874575,-0.0021577503088730065,0.0,0.11931413982764119,-0.07507406550952703,0.0,0
0.064,0.25009636268318997,0.24993936730046473,0.05,0.0044479032689800704,-0.0027986807085717286,0.0,0.13491329914550373,-0.08488926687806975,0.0,0
0.07200000000000001,0.25013649130051746,0.24991411783338227,0.05,0.005590080120218173,-0.003517353783508063,0.0,0.150158664846726,-0.0944818565327714,0.0,0
0.08000000000000002,0.2501862560870524,0.2498828051587086,0.05,0.006852988036984855,-0.004311992472709571,0.0,0.16505278220912548,-0.10385343599675309,0.0,0
0.08800000000000002,0.2502466130466462,0.2498448277459305,0.05,0.00823382315341496,-0.0051808325459689625,0.0,0.17959819651051978,-0.11300560679313601,0.0,0
0.09600000000000003,0.25031849580137905,0.2497995981474469,0.05,0.009729801995395068,-0.0061221226038440865,0.0,0.19379745302872645,-0.12193997044504132,0.0,0
0.10400000000000004,0.2504028157549312,0.24974654289577364,0.05,0.011338161480563512,-0.007134124077657939,0.0,0.20765309704156304,-0.1306581284755902,0.0,0
0.11200000000000004,0.250500462255953,0.24968510240074865,0.05,0.013056158918310369,-0.008215111229498657,0.0,0.22116767382684704,-0.13916168240790372,0.0,0
0.12000000000000005,0.2506123027614359,0.24961473084673694,0.05,0.014881072009777467,-0.00936337115221953,0.0,0.23434372866239622,-0.1474522337651032,0.0,0
0.12800000000000006,0.25073918300008274,0.2495348960898356,0.05,0.016810198847858365,-0.010577203769438968,0.0,0.2471838068260279,-0.15553138407030964,0.0,0
0.13600000000000007,0.2508819271356784,0.24944507955507875,0.05,0.018840857917198396,-0.011854921835540561,0.0,0.25969045359555964,-0.16340073484664422,0.0,0
0.14400000000000007,0.2510413379304606,0.24934477613364278,0.05,0.020970388094194624,-0.01319485093567302,0.0,0.2718662142488092,-0.1710618876172282,0.0,0
0.15200000000000008,0.2512181969084902,0.24923349408005113,0.05,0.023196148646995852,-0.014595329485750196,0.0,0.283713634063594,-0.17851644390518268,0.0,0
0.1600000000000001,0.2514132645190219,0.24911075490937948,0.05,0.02551551923550263,-0.01605470873245109,0.0,0.29523525831773145,-0.18576600523362874,0.0,0
0.1680000000000001,0.2516272802998751,0.24897609329446063,0.05,0.027925899911367288,-0.017571352753219863,0.0,0.30643363228903947,-0.1928121731256877,0.0,0
0.1760000000000001,0.25186096304080385,0.2488290569630897,0.05,0.030424711117993858,-0.019143638456265794,0.0,0.3173113012553353,-0.19965654910448055,0.0,0
0.1840000000000001,0.2521150109468682,0.248669206595229,0.05,0.03300939369053814,-0.020769955580563316,0.0,0.3278708104944367,-0.20630073469312865,0.0,0
0.19200000000000012,0.2523901018018042,0.24849611572021307,0.05,0.03567740885590767,-0.022448706695852007,0.0,0.33811470528416104,-0.21274633141475294,0.0,0
0.20000000000000012,0.25268689313139486,0.24830937061395378,0.05,0.03842623823276176,-0.02417830720263661,0.0,0.34804553090232604,-0.21899494079247472,0.0,0
0.20800000000000013,0.2530060223668405,0.2481085701961453,0.05,0.04125338383151144,-0.025957185332186966,0.0,0.3576658326267491,-0.2250481643494151,0.0,0
0.21600000000000014,0.25334810700812943,0.24789332592746913,0.05,0.04415636805431948,-0.02778378214653809,0.0,0.366978155735248,-0.23090760360869528,0.0,0
0.22400000000000014,0.25371374478740855,0.24766326170679911,0.05,0.04713273369510043,-0.02965655153849015,0.0,0.37598504550564,-0.23657486009343634,0.0,0
