x,y,z,velocity,acceleration
0.5613333333333334,0.17200000000000001,0.0,0.05,0.1
0.5680000000000001,0.17200000000000001,0.0,0.05,0.1
0.5693333333333334,0.17333333333333334,0.0,0.05,0.1
0.5773333333333334,0.17333333333333334,0.0,0.05,0.1
0.5786666666666667,0.1746666666666667,0.0,0.05,0.1
0.5853333333333334,0.1746666666666667,0.0,0.05,0.1
0.5866666666666667,0.176,0.0,0.05,0.1
0.5906666666666667,0.17200000000000001,0.0,0.05,0.1
0.5906666666666667,0.168,0.0,0.05,0.1
0.5893333333333334,0.16666666666666669,0.0,0.05,0.1
0.5893333333333334,0.15733333333333333,0.0,0.05,0.1
0.5880000000000001,0.156,0.0,0.05,0.1
0.5880000000000001,0.14933333333333335,0.0,0.05,0.1
0.5866666666666667,0.14800000000000002,0.0,0.05,0.1
0.5866666666666667,0.14400000000000002,0.0,0.05,0.1
0.5853333333333334,0.14266666666666666,0.0,0.05,0.1
0.5853333333333334,0.13866666666666666,0.0,0.05,0.1
0.5840000000000001,0.13733333333333334,0.0,0.05,0.1
0.5840000000000001,0.132,0.0,0.05,0.1
0.5826666666666667,0.13066666666666668,0.0,0.05,0.1
0.5826666666666667,0.12666666666666668,0.0,0.05,0.1
0.5813333333333334,0.12533333333333335,0.0,0.05,0.1
0.5813333333333334,0.10133333333333334,0.0,0.05,0.1
0.5813333333333334,0.12533333333333335,0.0,0.05,0.1
0.5826666666666667,0.12666666666666668,0.0,0.05,0.1
0.5826666666666667,0.13066666666666668,0.0,0.05,0.1
0.5840000000000001,0.132,0.0,0.05,0.1
0.5840000000000001,0.13733333333333334,0.0,0.05,0.1
0.5853333333333334,0.13866666666666666,0.0,0.05,0.1
0.5853333333333334,0.14266666666666666,0.0,0.05,0.1
0.5866666666666667,0.14400000000000002,0.0,0.05,0.1
0.5866666666666667,0.14666666666666667,0.0,0.05,0.1
0.5880000000000001,0.14800000000000002,0.0,0.05,0.1
0.5880000000000001,0.15466666666666667,0.0,0.05,0.1
0.5893333333333334,0.156,0.0,0.05,0.1
0.5893333333333334,0.16666666666666669,0.0,0.05,0.1
0.5906666666666667,0.168,0.0,0.05,0.1
0.5906666666666667,0.17200000000000001,0.0,0.05,0.1
0.5893333333333334,0.17333333333333334,0.0,0.05,0.1
0.5893333333333334,0.17866666666666667,0.0,0.05,0.1
0.5906666666666667,0.18,0.0,0.05,0.1
0.5906666666666667,0.18266666666666667,0.0,0.05,0.1
0.5920000000000001,0.184,0.0,0.05,0.1
0.5920000000000001,0.21333333333333332,0.0,0.05,0.1
0.5906666666666667,0.21466666666666667,0.0,0.05,0.1
0.5906666666666667,0.22133333333333333,0.0,0.05,0.1
0.5933333333333333,0.224,0.0,0.05,0.1
0.5946666666666667,0.22266666666666668,0.0,0.05,0.1
0.5986666666666667,0.22266666666666668,0.0,0.05,0.1
0.5946666666666667,0.22266666666666668,0.0,0.05,0.1
0.5933333333333333,0.224,0.0,0.05,0.1
0.5920000000000001,0.22266666666666668,0.0,0.05,0.1
0.5906666666666667,0.22266666666666668,0.0,0.05,0.1
0.5906666666666667,0.21466666666666667,0.0,0.05,0.1
0.5920000000000001,0.21333333333333332,0.0,0.05,0.1
0.5920000000000001,0.184,0.0,0.05,0.1
0.5906666666666667,0.18266666666666667,0.0,0.05,0.1
0.5906666666666667,0.18,0.0,0.05,0.1
0.5893333333333334,0.17866666666666667,0.0,0.05,0.1
0.5893333333333334,0.17733333333333334,0.0,0.05,0.1
0.5880000000000001,0.176,0.0,0.05,0.1
0.5866666666666667,0.176,0.0,0.05,0.1
0.5853333333333334,0.1746666666666667,0.0,0.05,0.1
0.5800000000000001,0.1746666666666667,0.0,0.05,0.1
0.5773333333333334,0.17733333333333334,0.0,0.05,0.1
0.5773333333333334,0.18266666666666667,0.0,0.05,0.1
0.5786666666666667,0.184,0.0,0.05,0.1
0.5786666666666667,0.19066666666666668,0.0,0.05,0.1
0.5800000000000001,0.192,0.0,0.05,0.1
0.5800000000000001,0.19333333333333333,0.0,0.05,0.1
0.5786666666666667,0.192,0.0,0.05,0.1
0.5786666666666667,0.184,0.0,0.05,0.1
0.5773333333333334,0.18266666666666667,0.0,0.05,0.1
0.5773333333333334,0.17733333333333334,0.0,0.05,0.1
0.5786666666666667,0.176,0.0,0.05,0.1
0.5760000000000001,0.17333333333333334,0.0,0.05,0.1
0.5693333333333334,0.17333333333333334,0.0,0.05,0.1
0.5680000000000001,0.17200000000000001,0.0,0.05,0.1
0.5613333333333334,0.17200000000000001,0.0,0.05,0.1
0.56,0.1706666666666667,0.0,0.05,0.1
0.5506666666666666,0.1706666666666667,0.0,0.05,0.1
0.5493333333333333,0.16933333333333334,0.0,0.05,0.1
0.548,0.1706666666666667,0.0,0.05,0.1
0.5466666666666666,0.16933333333333334,0.0,0.05,0.1
0.54,0.16933333333333334,0.0,0.05,0.1
0.5386666666666666,0.168,0.0,0.05,0.1
0.5373333333333334,0.16933333333333334,0.0,0.05,0.1
0.536,0.168,0.0,0.05,0.1
0.528,0.168,0.0,0.05,0.1
0.5266666666666666,0.16666666666666669,0.0,0.05,0.1
0.524,0.16666666666666669,0.0,0.05,0.1
0.5226666666666666,0.168,0.0,0.05,0.1
0.52,0.168,0.0,0.05,0.1
0.5186666666666666,0.16666666666666669,0.0,0.05,0.1
0.5013333333333334,0.16666666666666669,0.0,0.05,0.1
0.5,0.16533333333333333,0.0,0.05,0.1
0.45333333333333337,0.16533333333333333,0.0,0.05,0.1
0.452,0.164,0.0,0.05,0.1
0.4506666666666667,0.16533333333333333,0.0,0.05,0.1
0.41333333333333333,0.16533333333333333,0.0,0.05,0.1
0.41200000000000003,0.16666666666666669,0.0,0.05,0.1
0.4093333333333333,0.16666666666666669,0.0,0.05,0.1
0.40800000000000003,0.16533333333333333,0.0,0.05,0.1
0.40666666666666673,0.16666666666666669,0.0,0.05,0.1
0.39333333333333337,0.16666666666666669,0.0,0.05,0.1
0.392,0.168,0.0,0.05,0.1
0.3866666666666667,0.168,0.0,0.05,0.1
0.38,0.1746666666666667,0.0,0.05,0.1
0.38,0.17733333333333334,0.0,0.05,0.1
0.3786666666666667,0.17866666666666667,0.0,0.05,0.1
0.3786666666666667,0.18,0.0,0.05,0.1
0.37733333333333335,0.18133333333333335,0.0,0.05,0.1
0.37733333333333335,0.18266666666666667,0.0,0.05,0.1
0.376,0.184,0.0,0.05,0.1
0.376,0.18533333333333335,0.0,0.05,0.1
0.3746666666666667,0.18666666666666668,0.0,0.05,0.1
0.3746666666666667,0.19066666666666668,0.0,0.05,0.1
0.37333333333333335,0.192,0.0,0.05,0.1
0.37333333333333335,0.19733333333333333,0.0,0.05,0.1
0.372,0.19866666666666666,0.0,0.05,0.1
0.372,0.22266666666666668,0.0,0.05,0.1
0.37333333333333335,0.224,0.0,0.05,0.1
0.37333333333333335,0.23333333333333334,0.0,0.05,0.1
0.3746666666666667,0.23466666666666666,0.0,0.05,0.1
0.3746666666666667,0.24000000000000002,0.0,0.05,0.1
0.376,0.24133333333333334,0.0,0.05,0.1
0.376,0.24533333333333335,0.0,0.05,0.1
0.37733333333333335,0.24666666666666667,0.0,0.05,0.1
0.37733333333333335,0.24933333333333335,0.0,0.05,0.1
0.3786666666666667,0.25066666666666665,0.0,0.05,0.1
0.3786666666666667,0.2533333333333333,0.0,0.05,0.1
0.38,0.25466666666666665,0.0,0.05,0.1
0.38,0.2573333333333333,0.0,0.05,0.1
0.38133333333333336,0.25866666666666666,0.0,0.05,0.1
0.38133333333333336,0.26,0.0,0.05,0.1
0.3826666666666667,0.2613333333333333,0.0,0.05,0.1
0.3826666666666667,0.26266666666666666,0.0,0.05,0.1
0.384,0.264,0.0,0.05,0.1
0.384,0.2653333333333333,0.0,0.05,0.1
0.38533333333333336,0.26666666666666666,0.0,0.05,0.1
0.38533333333333336,0.268,0.0,0.05,0.1
0.3866666666666667,0.2693333333333333,0.0,0.05,0.1
0.3866666666666667,0.27066666666666667,0.0,0.05,0.1
0.38933333333333336,0.2733333333333333,0.0,0.05,0.1
0.38933333333333336,0.27466666666666667,0.0,0.05,0.1
0.3906666666666667,0.276,0.0,0.05,0.1
0.3906666666666667,0.2773333333333333,0.0,0.05,0.1
0.396,0.2826666666666667,0.0,0.05,0.1
0.396,0.28400000000000003,0.0,0.05,0.1
0.404,0.29200000000000004,0.0,0.05,0.1
0.4053333333333333,0.29200000000000004,0.0,0.05,0.1
0.4093333333333333,0.29600000000000004,0.0,0.05,0.1
0.4106666666666667,0.29600000000000004,0.0,0.05,0.1
0.41200000000000003,0.29733333333333334,0.0,0.05,0.1
0.41333333333333333,0.29733333333333334,0.0,0.05,0.1
0.4146666666666667,0.29866666666666664,0.0,0.05,0.1
0.4146666666666667,0.30000000000000004,0.0,0.05,0.1
0.41600000000000004,0.30133333333333334,0.0,0.05,0.1
0.41600000000000004,0.30266666666666664,0.0,0.05,0.1
0.41600000000000004,0.30266666666666664,0.05,0.2,0.5
0.44133333333333336,0.30666666666666664,0.05,0.2,0.5
0.44133333333333336,0.30666666666666664,0.0,0.05,0.1
0.44,0.30533333333333335,0.0,0.05,0.1
0.4386666666666667,0.30533333333333335,0.0,0.05,0.1
0.44,0.30533333333333335,0.0,0.05,0.1
0.44133333333333336,0.30666666666666664,0.0,0.05,0.1
0.4546666666666667,0.30666666666666664,0.0,0.05,0.1
0.456,0.30533333333333335,0.0,0.05,0.1
0.4613333333333334,0.30533333333333335,0.0,0.05,0.1
0.46266666666666667,0.304,0.0,0.05,0.1
0.4666666666666667,0.304,0.0,0.05,0.1
0.468,0.30266666666666664,0.0,0.05,0.1
0.4746666666666667,0.30266666666666664,0.0,0.05,0.1
0.476,0.30133333333333334,0.0,0.05,0.1
0.48,0.30133333333333334,0.0,0.05,0.1
0.4813333333333334,0.30000000000000004,0.0,0.05,0.1
0.4826666666666667,0.30000000000000004,0.0,0.05,0.1
0.484,0.29866666666666664,0.0,0.05,0.1
0.488,0.29866666666666664,0.0,0.05,0.1
0.4893333333333334,0.29733333333333334,0.0,0.05,0.1
0.49333333333333335,0.29733333333333334,0.0,0.05,0.1
0.4946666666666667,0.29600000000000004,0.0,0.05,0.1
0.5013333333333334,0.29600000000000004,0.0,0.05,0.1
0.5026666666666667,0.29466666666666663,0.0,0.05,0.1
0.5093333333333334,0.29466666666666663,0.0,0.05,0.1
0.5106666666666666,0.29333333333333333,0.0,0.05,0.1
0.5093333333333334,0.29466666666666663,0.0,0.05,0.1
0.5026666666666667,0.29466666666666663,0.0,0.05,0.1
0.5013333333333334,0.29600000000000004,0.0,0.05,0.1
0.4946666666666667,0.29600000000000004,0.0,0.05,0.1
0.49333333333333335,0.29733333333333334,0.0,0.05,0.1
0.4893333333333334,0.29733333333333334,0.0,0.05,0.1
0.488,0.29866666666666664,0.0,0.05,0.1
0.4853333333333334,0.29866666666666664,0.0,0.05,0.1
0.484,0.30000000000000004,0.0,0.05,0.1
0.4813333333333334,0.30000000000000004,0.0,0.05,0.1
0.48,0.30133333333333334,0.0,0.05,0.1
0.476,0.30133333333333334,0.0,0.05,0.1
0.4746666666666667,0.30266666666666664,0.0,0.05,0.1
0.468,0.30266666666666664,0.0,0.05,0.1
0.4666666666666667,0.304,0.0,0.05,0.1
0.46266666666666667,0.304,0.0,0.05,0.1
0.4613333333333334,0.30533333333333335,0.0,0.05,0.1
0.456,0.30533333333333335,0.0,0.05,0.1
0.4546666666666667,0.30666666666666664,0.0,0.05,0.1
0.4546666666666667,0.30666666666666664,0.05,0.2,0.5
0.49733333333333335,0.364,0.05,0.2,0.5
0.49733333333333335,0.364,0.0,0.05,0.1
0.49733333333333335,0.3626666666666667,0.0,0.05,0.1
0.5,0.36,0.0,0.05,0.1
0.5013333333333334,0.36,0.0,0.05,0.1
0.5026666666666667,0.3586666666666667,0.0,0.05,0.1
0.5053333333333334,0.3586666666666667,0.0,0.05,0.1
0.5093333333333334,0.3546666666666667,0.0,0.05,0.1
0.5106666666666666,0.3546666666666667,0.0,0.05,0.1
0.5146666666666666,0.3506666666666667,0.0,0.05,0.1
0.516,0.3506666666666667,0.0,0.05,0.1
0.5186666666666666,0.348,0.0,0.05,0.1
0.52,0.348,0.0,0.05,0.1
0.5213333333333334,0.3466666666666667,0.0,0.05,0.1
0.524,0.3466666666666667,0.0,0.05,0.1
0.5253333333333334,0.3453333333333334,0.0,0.05,0.1
0.5266666666666666,0.3453333333333334,0.0,0.05,0.1
0.5253333333333334,0.3453333333333334,0.0,0.05,0.1
0.524,0.3466666666666667,0.0,0.05,0.1
0.5226666666666666,0.3466666666666667,0.0,0.05,0.1
0.5213333333333334,0.348,0.0,0.05,0.1
0.52,0.348,0.0,0.05,0.1
0.5186666666666666,0.3493333333333334,0.0,0.05,0.1
0.5173333333333334,0.3493333333333334,0.0,0.05,0.1
0.512,0.3546666666666667,0.0,0.05,0.1
0.5106666666666666,0.3546666666666667,0.0,0.05,0.1
0.508,0.3573333333333333,0.0,0.05,0.1
0.5066666666666667,0.3573333333333333,0.0,0.05,0.1
0.5053333333333334,0.3586666666666667,0.0,0.05,0.1
0.504,0.3586666666666667,0.0,0.05,0.1
0.5026666666666667,0.36,0.0,0.05,0.1
0.5013333333333334,0.36,0.0,0.05,0.1
0.5013333333333334,0.36,0.05,0.2,0.5
0.5106666666666666,0.3653333333333333,0.05,0.2,0.5
0.5106666666666666,0.3653333333333333,0.0,0.05,0.1
0.5186666666666666,0.3653333333333333,0.0,0.05,0.1
0.52,0.364,0.0,0.05,0.1
0.5226666666666666,0.364,0.0,0.05,0.1
0.524,0.3626666666666667,0.0,0.05,0.1
0.5253333333333334,0.3626666666666667,0.0,0.05,0.1
0.5266666666666666,0.3613333333333333,0.0,0.05,0.1
0.528,0.3613333333333333,0.0,0.05,0.1
0.5293333333333334,0.36,0.0,0.05,0.1
0.5306666666666666,0.36,0.0,0.05,0.1
0.5333333333333334,0.3573333333333333,0.0,0.05,0.1
0.5346666666666666,0.3573333333333333,0.0,0.05,0.1
0.5373333333333334,0.3546666666666667,0.0,0.05,0.1
0.5386666666666666,0.3546666666666667,0.0,0.05,0.1
0.5506666666666666,0.3426666666666667,0.0,0.05,0.1
0.5506666666666666,0.3413333333333334,0.0,0.05,0.1
0.5546666666666666,0.3373333333333334,0.0,0.05,0.1
0.5546666666666666,0.33599999999999997,0.0,0.05,0.1
0.5573333333333333,0.33333333333333337,0.0,0.05,0.1
0.5573333333333333,0.33199999999999996,0.0,0.05,0.1
0.56,0.32933333333333337,0.0,0.05,0.1
0.56,0.32799999999999996,0.0,0.05,0.1
0.5613333333333334,0.32666666666666666,0.0,0.05,0.1
0.5613333333333334,0.32533333333333336,0.0,0.05,0.1
0.5626666666666666,0.32399999999999995,0.0,0.05,0.1
0.5613333333333334,0.32266666666666666,0.0,0.05,0.1
0.5613333333333334,0.32133333333333336,0.0,0.05,0.1
0.5586666666666666,0.31866666666666665,0.0,0.05,0.1
0.5573333333333333,0.31866666666666665,0.0,0.05,0.1
0.556,0.31733333333333336,0.0,0.05,0.1
0.5546666666666666,0.31866666666666665,0.0,0.05,0.1
0.5466666666666666,0.31866666666666665,0.0,0.05,0.1
0.5453333333333333,0.31999999999999995,0.0,0.05,0.1
0.5426666666666666,0.31999999999999995,0.0,0.05,0.1
0.5413333333333334,0.32133333333333336,0.0,0.05,0.1
0.5386666666666666,0.32133333333333336,0.0,0.05,0.1
0.536,0.32399999999999995,0.0,0.05,0.1
0.5346666666666666,0.32399999999999995,0.0,0.05,0.1
0.5333333333333334,0.32533333333333336,0.0,0.05,0.1
0.532,0.32533333333333336,0.0,0.05,0.1
0.5306666666666666,0.32666666666666666,0.0,0.05,0.1
0.5293333333333334,0.32666666666666666,0.0,0.05,0.1
0.528,0.32799999999999996,0.0,0.05,0.1
0.5266666666666666,0.32799999999999996,0.0,0.05,0.1
0.5253333333333334,0.32933333333333337,0.0,0.05,0.1
0.524,0.32933333333333337,0.0,0.05,0.1
0.5226666666666666,0.33066666666666666,0.0,0.05,0.1
0.5213333333333334,0.33066666666666666,0.0,0.05,0.1
0.5186666666666666,0.33333333333333337,0.0,0.05,0.1
0.5173333333333334,0.33333333333333337,0.0,0.05,0.1
0.5146666666666666,0.33599999999999997,0.0,0.05,0.1
0.5133333333333334,0.33599999999999997,0.0,0.05,0.1
0.5106666666666666,0.33866666666666667,0.0,0.05,0.1
0.5093333333333334,0.33866666666666667,0.0,0.05,0.1
0.508,0.33999999999999997,0.0,0.05,0.1
0.5053333333333334,0.33999999999999997,0.0,0.05,0.1
0.5066666666666667,0.33866666666666667,0.0,0.05,0.1
0.508,0.33999999999999997,0.0,0.05,0.1
0.5106666666666666,0.3373333333333334,0.0,0.05,0.1
0.512,0.3373333333333334,0.0,0.05,0.1
0.516,0.33333333333333337,0.0,0.05,0.1
0.5173333333333334,0.33333333333333337,0.0,0.05,0.1
0.52,0.33066666666666666,0.0,0.05,0.1
0.5213333333333334,0.33066666666666666,0.0,0.05,0.1
0.5226666666666666,0.32933333333333337,0.0,0.05,0.1
0.524,0.32933333333333337,0.0,0.05,0.1
0.5253333333333334,0.32799999999999996,0.0,0.05,0.1
0.5266666666666666,0.32799999999999996,0.0,0.05,0.1
0.528,0.32666666666666666,0.0,0.05,0.1
0.5293333333333334,0.32666666666666666,0.0,0.05,0.1
0.5306666666666666,0.32533333333333336,0.0,0.05,0.1
0.532,0.32533333333333336,0.0,0.05,0.1
0.5333333333333334,0.32399999999999995,0.0,0.05,0.1
0.5346666666666666,0.32399999999999995,0.0,0.05,0.1
0.5373333333333334,0.32133333333333336,0.0,0.05,0.1
0.5413333333333334,0.32133333333333336,0.0,0.05,0.1
0.5426666666666666,0.31999999999999995,0.0,0.05,0.1
0.5453333333333333,0.31999999999999995,0.0,0.05,0.1
0.5466666666666666,0.31866666666666665,0.0,0.05,0.1
0.5546666666666666,0.31866666666666665,0.0,0.05,0.1
0.556,0.31733333333333336,0.0,0.05,0.1
0.5573333333333333,0.31866666666666665,0.0,0.05,0.1
0.56,0.31866666666666665,0.0,0.05,0.1
0.5613333333333334,0.31999999999999995,0.0,0.05,0.1
0.5613333333333334,0.32266666666666666,0.0,0.05,0.1
0.5626666666666666,0.32399999999999995,0.0,0.05,0.1
0.5613333333333334,0.32533333333333336,0.0,0.05,0.1
0.5613333333333334,0.32799999999999996,0.0,0.05,0.1
0.56,0.32933333333333337,0.0,0.05,0.1
0.56,0.33066666666666666,0.0,0.05,0.1
0.5573333333333333,0.33333333333333337,0.0,0.05,0.1
0.5573333333333333,0.33466666666666667,0.0,0.05,0.1
0.5546666666666666,0.3373333333333334,0.0,0.05,0.1
0.5546666666666666,0.33866666666666667,0.0,0.05,0.1
0.5506666666666666,0.3426666666666667,0.0,0.05,0.1
0.5506666666666666,0.344,0.0,0.05,0.1
0.54,0.3546666666666667,0.0,0.05,0.1
0.5386666666666666,0.3546666666666667,0.0,0.05,0.1
0.536,0.3573333333333333,0.0,0.05,0.1
0.5346666666666666,0.3573333333333333,0.0,0.05,0.1
0.532,0.36,0.0,0.05,0.1
0.5306666666666666,0.36,0.0,0.05,0.1
0.5293333333333334,0.3613333333333333,0.0,0.05,0.1
0.528,0.3613333333333333,0.0,0.05,0.1
0.5266666666666666,0.3626666666666667,0.0,0.05,0.1
0.524,0.3626666666666667,0.0,0.05,0.1
0.5226666666666666,0.364,0.0,0.05,0.1
0.5213333333333334,0.364,0.0,0.05,0.1
0.52,0.3653333333333333,0.0,0.05,0.1
0.52,0.3653333333333333,0.05,0.2,0.5
0.4386666666666667,0.3653333333333333,0.05,0.2,0.5
0.4386666666666667,0.3653333333333333,0.0,0.05,0.1
0.43733333333333335,0.364,0.0,0.05,0.1
0.4346666666666667,0.364,0.0,0.05,0.1
0.43333333333333335,0.3626666666666667,0.0,0.05,0.1
0.432,0.3626666666666667,0.0,0.05,0.1
0.4306666666666667,0.3613333333333333,0.0,0.05,0.1
0.428,0.3613333333333333,0.0,0.05,0.1
0.4266666666666667,0.36,0.0,0.05,0.1
0.42533333333333334,0.36,0.0,0.05,0.1
0.42400000000000004,0.3586666666666667,0.0,0.05,0.1
0.4226666666666667,0.3586666666666667,0.0,0.05,0.1
0.42133333333333334,0.3573333333333333,0.0,0.05,0.1
0.4186666666666667,0.3573333333333333,0.0,0.05,0.1
0.41733333333333333,0.356,0.0,0.05,0.1
0.41333333333333333,0.356,0.0,0.05,0.1
0.41200000000000003,0.3546666666666667,0.0,0.05,0.1
0.40800000000000003,0.3546666666666667,0.0,0.05,0.1
0.40666666666666673,0.3533333333333333,0.0,0.05,0.1
0.4,0.3533333333333333,0.0,0.05,0.1
0.39866666666666667,0.352,0.0,0.05,0.1
0.392,0.352,0.0,0.05,0.1
0.3906666666666667,0.3506666666666667,0.0,0.05,0.1
0.388,0.3506666666666667,0.0,0.05,0.1
0.38533333333333336,0.348,0.0,0.05,0.1
0.38533333333333336,0.344,0.0,0.05,0.1
0.384,0.3426666666666667,0.0,0.05,0.1
0.384,0.33866666666666667,0.0,0.05,0.1
0.38533333333333336,0.3373333333333334,0.0,0.05,0.1
0.38533333333333336,0.33199999999999996,0.0,0.05,0.1
0.3866666666666667,0.33066666666666666,0.0,0.05,0.1
0.3866666666666667,0.32799999999999996,0.0,0.05,0.1
0.38933333333333336,0.32533333333333336,0.0,0.05,0.1
0.38933333333333336,0.32399999999999995,0.0,0.05,0.1
0.39333333333333337,0.31999999999999995,0.0,0.05,0.1
0.39333333333333337,0.31866666666666665,0.0,0.05,0.1
0.3946666666666667,0.31733333333333336,0.0,0.05,0.1
0.3946666666666667,0.316,0.0,0.05,0.1
0.39733333333333337,0.31333333333333335,0.0,0.05,0.1
0.39866666666666667,0.31333333333333335,0.0,0.05,0.1
0.40266666666666673,0.30933333333333335,0.0,0.05,0.1
0.404,0.30933333333333335,0.0,0.05,0.1
0.40800000000000003,0.30533333333333335,0.0,0.05,0.1
0.4093333333333333,0.30666666666666664,0.0,0.05,0.1
0.41733333333333333,0.30666666666666664,0.0,0.05,0.1
0.4186666666666667,0.308,0.0,0.05,0.1
0.42000000000000004,0.308,0.0,0.05,0.1
0.42133333333333334,0.30933333333333335,0.0,0.05,0.1
0.4226666666666667,0.30933333333333335,0.0,0.05,0.1
0.42133333333333334,0.31066666666666665,0.0,0.05,0.1
0.42133333333333334,0.312,0.0,0.05,0.1
0.41600000000000004,0.312,0.0,0.05,0.1
0.4146666666666667,0.31333333333333335,0.0,0.05,0.1
0.41200000000000003,0.31333333333333335,0.0,0.05,0.1
0.4106666666666667,0.31466666666666665,0.0,0.05,0.1
0.404,0.31466666666666665,0.0,0.05,0.1
0.4093333333333333,0.31466666666666665,0.0,0.05,0.1
0.4106666666666667,0.31333333333333335,0.0,0.05,0.1
0.41333333333333333,0.31333333333333335,0.0,0.05,0.1
0.4146666666666667,0.312,0.0,0.05,0.1
0.42000000000000004,0.312,0.0,0.05,0.1
0.42133333333333334,0.31066666666666665,0.0,0.05,0.1
0.4186666666666667,0.308,0.0,0.05,0.1
0.41733333333333333,0.308,0.0,0.05,0.1
0.41600000000000004,0.30666666666666664,0.0,0.05,0.1
0.40800000000000003,0.30666666666666664,0.0,0.05,0.1
0.4053333333333333,0.30933333333333335,0.0,0.05,0.1
0.404,0.30933333333333335,0.0,0.05,0.1
0.4,0.31333333333333335,0.0,0.05,0.1
0.39866666666666667,0.31333333333333335,0.0,0.05,0.1
0.3946666666666667,0.31733333333333336,0.0,0.05,0.1
0.3946666666666667,0.31866666666666665,0.0,0.05,0.1
0.39333333333333337,0.31999999999999995,0.0,0.05,0.1
0.39333333333333337,0.32133333333333336,0.0,0.05,0.1
0.38933333333333336,0.32533333333333336,0.0,0.05,0.1
0.38933333333333336,0.32666666666666666,0.0,0.05,0.1
0.3866666666666667,0.32933333333333337,0.0,0.05,0.1
0.3866666666666667,0.33199999999999996,0.0,0.05,0.1
0.38533333333333336,0.33333333333333337,0.0,0.05,0.1
0.38533333333333336,0.3373333333333334,0.0,0.05,0.1
0.384,0.33866666666666667,0.0,0.05,0.1
0.384,0.3426666666666667,0.0,0.05,0.1
0.38533333333333336,0.344,0.0,0.05,0.1
0.38533333333333336,0.3466666666666667,0.0,0.05,0.1
0.38933333333333336,0.3506666666666667,0.0,0.05,0.1
0.3906666666666667,0.3506666666666667,0.0,0.05,0.1
0.392,0.352,0.0,0.05,0.1
0.39866666666666667,0.352,0.0,0.05,0.1
0.4,0.3533333333333333,0.0,0.05,0.1
0.40666666666666673,0.3533333333333333,0.0,0.05,0.1
0.40800000000000003,0.3546666666666667,0.0,0.05,0.1
0.41200000000000003,0.3546666666666667,0.0,0.05,0.1
0.41333333333333333,0.356,0.0,0.05,0.1
0.41733333333333333,0.356,0.0,0.05,0.1
0.4186666666666667,0.3573333333333333,0.0,0.05,0.1
0.42133333333333334,0.3573333333333333,0.0,0.05,0.1
0.4226666666666667,0.3586666666666667,0.0,0.05,0.1
0.42400000000000004,0.3586666666666667,0.0,0.05,0.1
0.42533333333333334,0.36,0.0,0.05,0.1
0.4266666666666667,0.36,0.0,0.05,0.1
0.428,0.3613333333333333,0.0,0.05,0.1
0.4306666666666667,0.3613333333333333,0.0,0.05,0.1
0.432,0.3626666666666667,0.0,0.05,0.1
0.43333333333333335,0.3626666666666667,0.0,0.05,0.1
0.4346666666666667,0.364,0.0,0.05,0.1
0.43733333333333335,0.364,0.0,0.05,0.1
0.4386666666666667,0.3653333333333333,0.0,0.05,0.1
0.44133333333333336,0.3653333333333333,0.0,0.05,0.1
0.44133333333333336,0.3653333333333333,0.05,0.2,0.5
